Total FP,Elements/Thread,num_fields,phase_limit,Device GFlop/s,Arithmetic Intensity,Global Loads/Block,phase3_shared_loads,Dimensions,Time Steps,Local Memory Size,Useful FP,num_sfu,EventElapsed,Max Work-Group Size,Padding,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,data_size,Register Usage,phase4_global_stores,Actual GFlop/s,Padded Size,Max Blocks,Num Blocks (Shared),Shared Stores/Block,Global Stores/Block,Time Tile Size,Global Memory Size,phase2_global_loads,phase2_shared_loads,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,num_fp,Problem Size,shared_stores,Max Compute Units,
114688,2,1,3,460.796,1,1792,7,3,64,49152,114688,2,0.0195914,1024,1,2592,48,12,48,Tesla C2050,4,19,1,460.796,194,8,19,0,256,1,2817720320,7,0,20,4,16,2,1,0.0196609,1000,0,192,32,200,1,14,
172032,2,1,3,461.474,1,2688,7,3,64,49152,172032,2,0.019562,1024,1,3456,32,12,48,Tesla C2050,4,19,1,461.474,194,8,15,0,384,1,2817720320,7,0,20,6,16,2,1,0.0196321,1000,0,192,32,200,1,14,
229376,2,1,3,459.999,1,3584,7,3,64,49152,229376,2,0.0196216,1024,1,4320,24,12,48,Tesla C2050,4,19,1,459.999,194,8,12,0,512,1,2817720320,7,0,20,8,16,2,1,0.019695,1000,0,192,32,200,1,14,
114688,2,1,3,460.791,1,1792,7,3,64,49152,114688,2,0.0195898,1024,1,2880,96,12,24,Tesla C2050,4,19,1,460.791,194,8,18,0,256,1,2817720320,7,0,20,2,16,4,1,0.0196612,1000,0,192,32,200,1,14,
229376,2,1,3,459.977,1,3584,7,3,64,49152,229376,2,0.0196225,1024,1,4320,48,12,24,Tesla C2050,4,19,1,459.977,194,8,12,0,512,1,2817720320,7,0,20,4,16,4,1,0.019696,1000,0,192,32,200,1,14,
344064,2,1,3,460.071,1,5376,7,3,64,49152,344064,2,0.0196226,1024,1,5760,32,12,24,Tesla C2050,4,19,1,460.071,194,8,9,0,768,1,2817720320,7,0,20,6,16,4,1,0.0196919,1000,0,192,32,200,1,14,
458752,2,1,3,459.298,1,7168,7,3,64,49152,458752,2,0.0196517,1024,1,7200,24,12,24,Tesla C2050,4,19,1,459.298,194,8,7,0,1024,1,2817720320,7,0,20,8,16,4,1,0.0197251,1000,0,192,32,200,1,14,
172032,2,1,3,460.607,1,2688,7,3,64,49152,172032,2,0.0195988,1024,1,4032,96,12,16,Tesla C2050,4,19,1,460.607,194,8,13,0,384,1,2817720320,7,0,20,2,16,6,1,0.0196691,1000,0,192,32,200,1,14,
344064,2,1,3,458.672,1,5376,7,3,64,49152,344064,2,0.0196738,1024,1,6048,48,12,16,Tesla C2050,4,19,1,458.672,194,8,9,0,768,1,2817720320,7,0,20,4,16,6,1,0.019752,1000,0,192,32,200,1,14,
516096,2,1,3,463.839,1,8064,7,3,64,49152,516096,2,0.0194587,1024,1,8064,32,12,16,Tesla C2050,4,19,1,463.839,194,8,7,0,1152,1,2817720320,7,0,20,6,16,6,1,0.019532,1000,0,192,32,200,1,14,
688128,2,1,3,457.909,1,10752,7,3,64,49152,688128,2,0.0197128,1024,1,10080,24,12,16,Tesla C2050,4,19,1,457.909,194,8,5,0,1536,1,2817720320,7,0,20,8,16,6,1,0.0197849,1000,0,192,32,200,1,14,
229376,2,1,3,460.3,1,3584,7,3,64,49152,229376,2,0.0196191,1024,1,5184,96,12,12,Tesla C2050,4,19,1,460.3,194,8,10,0,512,1,2817720320,7,0,20,2,16,8,1,0.0196822,1000,0,192,32,200,1,14,
458752,2,1,3,459.304,1,7168,7,3,64,49152,458752,2,0.0196533,1024,1,7776,48,12,12,Tesla C2050,4,19,1,459.304,194,8,7,0,1024,1,2817720320,7,0,20,4,16,8,1,0.0197248,1000,0,192,32,200,1,14,
688128,2,1,3,461.76,1,10752,7,3,64,49152,688128,2,0.0195548,1024,1,10368,32,12,12,Tesla C2050,4,19,1,461.76,194,8,5,0,1536,1,2817720320,7,0,20,6,16,8,1,0.0196199,1000,0,192,32,200,1,14,
917504,2,1,3,362.11,1,14336,7,3,64,49152,917504,2,0.0249493,1024,1,12960,24,12,12,Tesla C2050,4,19,1,362.11,194,8,4,0,2048,1,2817720320,7,0,20,8,16,8,1,0.0250192,1000,0,192,32,200,1,14,
86016,2,1,3,459.043,1,1344,7,3,64,49152,86016,2,0.0196678,1024,1,2496,96,8,48,Tesla C2050,4,19,1,459.043,194,8,20,0,192,1,2817720320,7,0,20,2,24,2,1,0.0197361,1000,0,192,32,200,1,14,
172032,2,1,3,460.864,1,2688,7,3,64,49152,172032,2,0.0195864,1024,1,3744,48,8,48,Tesla C2050,4,19,1,460.864,194,8,14,0,384,1,2817720320,7,0,20,4,24,2,1,0.0196581,1000,0,192,32,200,1,14,
258048,2,1,3,461.451,1,4032,7,3,64,49152,258048,2,0.0195631,1024,1,4992,32,8,48,Tesla C2050,4,19,1,461.451,194,8,10,0,576,1,2817720320,7,0,20,6,24,2,1,0.0196331,1000,0,192,32,200,1,14,
344064,2,1,3,459.459,1,5376,7,3,64,49152,344064,2,0.0196466,1024,1,6240,24,8,48,Tesla C2050,4,19,1,459.459,194,8,8,0,768,1,2817720320,7,0,20,8,24,2,1,0.0197182,1000,0,192,32,200,1,14,
172032,2,1,3,460.892,1,2688,7,3,64,49152,172032,2,0.0195884,1024,1,4160,96,8,24,Tesla C2050,4,19,1,460.892,194,8,12,0,384,1,2817720320,7,0,20,2,24,4,1,0.0196569,1000,0,192,32,200,1,14,
344064,2,1,3,459.559,1,5376,7,3,64,49152,344064,2,0.0196453,1024,1,6240,48,8,24,Tesla C2050,4,19,1,459.559,194,8,8,0,768,1,2817720320,7,0,20,4,24,4,1,0.0197139,1000,0,192,32,200,1,14,
516096,2,1,3,462.98,1,8064,7,3,64,49152,516096,2,0.0194995,1024,1,8320,32,8,24,Tesla C2050,4,19,1,462.98,194,8,6,0,1152,1,2817720320,7,0,20,6,24,4,1,0.0195682,1000,0,192,32,200,1,14,
688128,2,1,3,458.113,1,10752,7,3,64,49152,688128,2,0.0197025,1024,1,10400,24,8,24,Tesla C2050,4,19,1,458.113,194,8,5,0,1536,1,2817720320,7,0,20,8,24,4,1,0.0197761,1000,0,192,32,200,1,14,
258048,2,1,3,460.261,1,4032,7,3,64,49152,258048,2,0.0196101,1024,1,5824,96,8,16,Tesla C2050,4,19,1,460.261,194,8,9,0,576,1,2817720320,7,0,20,2,24,6,1,0.0196838,1000,0,192,32,200,1,14,
516096,2,1,3,458.605,1,8064,7,3,64,49152,516096,2,0.0196859,1024,1,8736,48,8,16,Tesla C2050,4,19,1,458.605,194,8,6,0,1152,1,2817720320,7,0,20,4,24,6,1,0.0197549,1000,0,192,32,200,1,14,
774144,2,1,3,342.665,1,12096,7,3,64,49152,774144,2,0.0263707,1024,1,11648,32,8,16,Tesla C2050,4,19,1,342.665,194,8,5,0,1728,1,2817720320,7,0,20,6,24,6,1,0.026439,1000,0,192,32,200,1,14,
344064,2,1,3,459.509,1,5376,7,3,64,49152,344064,2,0.0196461,1024,1,7488,96,8,12,Tesla C2050,4,19,1,459.509,194,8,7,0,768,1,2817720320,7,0,20,2,24,8,1,0.019716,1000,0,192,32,200,1,14,
688128,2,1,3,458.373,1,10752,7,3,64,49152,688128,2,0.0196991,1024,1,11232,48,8,12,Tesla C2050,4,19,1,458.373,194,8,5,0,1536,1,2817720320,7,0,20,4,24,8,1,0.0197649,1000,0,192,32,200,1,14,
114688,2,1,3,460.847,1,1792,7,3,64,49152,114688,2,0.0195875,1024,1,3264,96,6,48,Tesla C2050,4,19,1,460.847,194,8,16,0,256,1,2817720320,7,0,20,2,32,2,1,0.0196588,1000,0,192,32,200,1,14,
229376,2,1,3,459.977,1,3584,7,3,64,49152,229376,2,0.0196236,1024,1,4896,48,6,48,Tesla C2050,4,19,1,459.977,194,8,11,0,512,1,2817720320,7,0,20,4,32,2,1,0.019696,1000,0,192,32,200,1,14,
344064,2,1,3,460.233,1,5376,7,3,64,49152,344064,2,0.0196163,1024,1,6528,32,6,48,Tesla C2050,4,19,1,460.233,194,8,8,0,768,1,2817720320,7,0,20,6,32,2,1,0.019685,1000,0,192,32,200,1,14,
458752,2,1,3,459.415,1,7168,7,3,64,49152,458752,2,0.0196549,1024,1,8160,24,6,48,Tesla C2050,4,19,1,459.415,194,8,7,0,1024,1,2817720320,7,0,20,8,32,2,1,0.0197201,1000,0,192,32,200,1,14,
229376,2,1,3,460.004,1,3584,7,3,64,49152,229376,2,0.0196252,1024,1,5440,96,6,24,Tesla C2050,4,19,1,460.004,194,8,10,0,512,1,2817720320,7,0,20,2,32,4,1,0.0196948,1000,0,192,32,200,1,14,
458752,2,1,3,459.304,1,7168,7,3,64,49152,458752,2,0.0196546,1024,1,8160,48,6,24,Tesla C2050,4,19,1,459.304,194,8,7,0,1024,1,2817720320,7,0,20,4,32,4,1,0.0197248,1000,0,192,32,200,1,14,
688128,2,1,3,461.715,1,10752,7,3,64,49152,688128,2,0.0195534,1024,1,10880,32,6,24,Tesla C2050,4,19,1,461.715,194,8,5,0,1536,1,2817720320,7,0,20,6,32,4,1,0.0196218,1000,0,192,32,200,1,14,
917504,2,1,3,362.764,1,14336,7,3,64,49152,917504,2,0.0249054,1024,1,13600,24,6,24,Tesla C2050,4,19,1,362.764,194,8,4,0,2048,1,2817720320,7,0,20,8,32,4,1,0.0249741,1000,0,192,32,200,1,14,
344064,2,1,3,458.954,1,5376,7,3,64,49152,344064,2,0.0196703,1024,1,7616,96,6,16,Tesla C2050,4,19,1,458.954,194,8,7,0,768,1,2817720320,7,0,20,2,32,6,1,0.0197399,1000,0,192,32,200,1,14,
688128,2,1,3,458.019,1,10752,7,3,64,49152,688128,2,0.0197112,1024,1,11424,48,6,16,Tesla C2050,4,19,1,458.019,194,8,5,0,1536,1,2817720320,7,0,20,4,32,6,1,0.0197802,1000,0,192,32,200,1,14,
458752,2,1,3,459.37,1,7168,7,3,64,49152,458752,2,0.0196536,1024,1,9792,96,6,12,Tesla C2050,4,19,1,459.37,194,8,6,0,1024,1,2817720320,7,0,20,2,32,8,1,0.019722,1000,0,192,32,200,1,14,
917504,2,1,3,362.881,1,14336,7,3,64,49152,917504,2,0.0248957,1024,1,14688,48,6,12,Tesla C2050,4,19,1,362.881,194,8,4,0,2048,1,2817720320,7,0,20,4,32,8,1,0.024966,1000,0,192,32,200,1,14,
57344,2,1,3,293.883,1,896,7,3,64,49152,10752,4,0.180243,1024,2,1440,99,33,99,Tesla C2050,4,18,1,55.1031,202,8,35,128,128,2,2817720320,7,0,20,4,8,2,0.1875,0.180314,1000,896,198,64,200,1,14,
86016,2,1,3,302.35,1,1344,7,3,64,49152,21504,4,0.119789,1024,2,1920,48,32,96,Tesla C2050,4,18,1,75.5875,196,8,26,192,192,2,2817720320,7,0,20,6,8,2,0.25,0.119857,1000,1344,192,64,200,1,14,
114688,2,1,3,303.501,1,1792,7,3,64,49152,32256,4,0.116329,1024,2,2400,33,33,99,Tesla C2050,4,18,1,85.3596,202,8,21,256,256,2,2817720320,7,0,20,8,8,2,0.28125,0.1164,1000,1792,198,64,200,1,14,
114688,2,1,3,303.61,1,1792,7,3,64,49152,32256,4,0.116289,1024,2,2400,99,33,33,Tesla C2050,4,18,1,85.3904,202,8,21,256,256,2,2817720320,7,0,20,4,8,4,0.28125,0.116358,1000,1792,198,64,200,1,14,
172032,2,1,3,300.118,1,2688,7,3,64,49152,64512,4,0.0804291,1024,2,3200,48,32,32,Tesla C2050,4,18,1,112.544,196,8,16,384,384,2,2817720320,7,0,20,6,8,4,0.375,0.0804989,1000,2688,192,64,200,1,14,
229376,2,1,3,298.266,1,3584,7,3,64,49152,96768,4,0.0788944,1024,2,4000,33,33,33,Tesla C2050,4,18,1,125.831,202,8,13,512,512,2,2817720320,7,0,20,8,8,4,0.421875,0.0789621,1000,3584,198,64,200,1,14,
172032,2,1,3,300.628,1,2688,7,3,64,49152,53760,4,0.0793935,1024,2,3360,90,30,18,Tesla C2050,4,18,1,93.9462,184,8,15,384,384,2,2817720320,7,0,20,4,8,6,0.3125,0.0794599,1000,2688,180,64,200,1,14,
258048,2,1,3,295.53,1,4032,7,3,64,49152,107520,4,0.060553,1024,2,4480,45,30,18,Tesla C2050,4,18,1,123.138,184,8,11,576,576,2,2817720320,7,0,20,6,8,6,0.416667,0.0606229,1000,4032,180,64,200,1,14,
344064,2,1,3,293.667,1,5376,7,3,64,49152,161280,4,0.0541596,1024,2,5600,30,30,18,Tesla C2050,4,18,1,137.656,184,8,9,768,768,2,2817720320,7,0,20,8,8,6,0.46875,0.054229,1000,5376,180,64,200,1,14,
229376,2,1,3,297.263,1,3584,7,3,64,49152,75264,4,0.0621595,1024,2,4320,84,28,12,Tesla C2050,4,18,1,97.5395,172,8,12,512,512,2,2817720320,7,0,20,4,8,8,0.328125,0.0622239,1000,3584,168,64,200,1,14,
344064,2,1,3,290.825,1,5376,7,3,64,49152,150528,4,0.0476306,1024,2,5760,42,28,12,Tesla C2050,4,18,1,127.236,172,8,9,768,768,2,2817720320,7,0,20,6,8,8,0.4375,0.0477011,1000,5376,168,64,200,1,14,
458752,2,1,3,289.684,1,7168,7,3,64,49152,225792,4,0.0425001,1024,2,7200,28,28,12,Tesla C2050,4,18,1,142.579,172,8,7,1024,1024,2,2817720320,7,0,20,8,8,8,0.492188,0.042568,1000,7168,168,64,200,1,14,
114688,2,1,3,313.669,1,1792,7,3,64,49152,25088,4,0.140395,1024,2,2592,98,14,98,Tesla C2050,4,18,1,68.6151,200,8,19,256,256,2,2817720320,7,0,20,4,16,2,0.21875,0.140462,1000,1792,196,64,200,1,14,
229376,2,1,3,297.852,1,3584,7,3,64,49152,75264,4,0.0620289,1024,2,4320,28,12,84,Tesla C2050,4,18,1,97.7327,172,8,12,512,512,2,2817720320,7,0,20,8,16,2,0.328125,0.0621009,1000,3584,168,64,200,1,14,
229376,2,1,3,311.216,1,3584,7,3,64,49152,75264,4,0.0593641,1024,2,4320,84,12,28,Tesla C2050,4,18,1,102.118,172,8,12,512,512,2,2817720320,7,0,20,4,16,4,0.328125,0.0594342,1000,3584,168,64,200,1,14,
458752,2,1,3,289.711,1,7168,7,3,64,49152,225792,4,0.0424991,1024,2,7200,28,12,28,Tesla C2050,4,18,1,142.592,172,8,7,1024,1024,2,2817720320,7,0,20,8,16,4,0.492188,0.0425639,1000,7168,168,64,200,1,14,
344064,2,1,3,310.308,1,5376,7,3,64,49152,125440,4,0.0309831,1024,2,6048,70,10,14,Tesla C2050,4,18,1,113.133,144,8,9,768,768,2,2817720320,7,0,20,4,16,6,0.364583,0.0310459,1000,5376,140,64,200,1,14,
458752,2,1,3,312.029,1,7168,7,3,64,49152,175616,4,0.0806162,1024,2,7776,98,14,14,Tesla C2050,4,18,1,119.449,200,8,7,1024,1024,2,2817720320,7,0,20,4,16,8,0.382812,0.0806859,1000,7168,196,64,200,1,14,
917504,2,1,3,229.352,1,14336,7,3,64,49152,526848,4,0.0460172,1024,2,12960,28,12,12,Tesla C2050,4,18,1,131.698,172,8,4,2048,2048,2,2817720320,7,0,20,8,16,8,0.574219,0.0460849,1000,14336,168,64,200,1,14,
344064,2,1,3,311.613,1,5376,7,3,64,49152,118272,4,0.0926887,1024,2,6240,33,9,99,Tesla C2050,4,18,1,107.117,202,8,8,768,768,2,2817720320,7,0,20,8,24,2,0.34375,0.092757,1000,5376,198,64,200,1,14,
344064,2,1,3,312.311,1,5376,7,3,64,49152,118272,4,0.0924799,1024,2,6240,99,9,33,Tesla C2050,4,18,1,107.357,202,8,8,768,768,2,2817720320,7,0,20,4,24,4,0.34375,0.0925498,1000,5376,198,64,200,1,14,
688128,2,1,3,306.323,1,10752,7,3,64,49152,354816,4,0.0628381,1024,2,10400,33,9,33,Tesla C2050,4,18,1,157.948,202,8,5,1536,1536,2,2817720320,7,0,20,8,24,4,0.515625,0.062906,1000,10752,198,64,200,1,14,
688128,2,1,3,304.175,1,10752,7,3,64,49152,275968,4,0.0382524,1024,2,11232,77,7,11,Tesla C2050,4,18,1,121.987,158,8,5,1536,1536,2,2817720320,7,0,20,4,24,8,0.401042,0.0383229,1000,10752,154,64,200,1,14,
458752,2,1,3,311.764,1,7168,7,3,64,49152,161280,4,0.0680382,1024,2,8160,90,6,30,Tesla C2050,4,18,1,109.605,184,8,7,1024,1024,2,2817720320,7,0,20,4,32,4,0.351562,0.0681081,1000,7168,180,64,200,1,14,
917504,2,1,3,259.477,1,14336,7,3,64,49152,483840,4,0.0544872,1024,2,13600,30,6,30,Tesla C2050,4,18,1,136.834,184,8,4,2048,2048,2,2817720320,7,0,20,8,32,4,0.527344,0.0545549,1000,14336,180,64,200,1,14,
172032,2,1,3,271.826,1,2688,7,3,64,49152,14336,4,0.451989,1024,3,3200,100,50,50,Tesla C2050,4,18,1,22.6522,206,8,16,768,384,3,2817720320,7,0,20,6,8,4,0.0833333,0.452053,1000,5376,200,64,200,1,14,
229376,2,1,3,269.883,1,3584,7,3,64,49152,28672,4,0.303479,1024,3,4000,50,50,50,Tesla C2050,4,18,1,33.7354,206,8,13,1024,512,3,2817720320,7,0,20,8,8,4,0.125,0.303539,1000,7168,200,64,200,1,14,
258048,2,1,3,267.738,1,4032,7,3,64,49152,28672,4,0.344155,1024,3,4480,100,50,25,Tesla C2050,4,18,1,29.7487,206,8,11,1152,576,3,2817720320,7,0,20,6,8,6,0.111111,0.344217,1000,8064,200,64,200,1,14,
344064,2,1,3,263.107,1,5376,7,3,64,49152,57344,4,0.233452,1024,3,5600,50,50,25,Tesla C2050,4,18,1,43.8512,206,8,9,1536,768,3,2817720320,7,0,20,8,8,6,0.166667,0.233517,1000,10752,200,64,200,1,14,
344064,2,1,3,261.046,1,5376,7,3,64,49152,43008,4,0.277579,1024,3,5760,96,48,16,Tesla C2050,4,18,1,32.6307,198,8,9,1536,768,3,2817720320,7,0,20,6,8,8,0.125,0.277643,1000,10752,192,64,200,1,14,
458752,2,1,3,256.351,1,7168,7,3,64,49152,86016,4,0.188417,1024,3,7200,48,48,16,Tesla C2050,4,18,1,48.0658,198,8,7,2048,1024,3,2817720320,7,0,20,8,8,8,0.1875,0.188485,1000,14336,192,64,200,1,14,
458752,2,1,3,255.737,1,7168,7,3,64,49152,86016,4,0.188872,1024,3,7200,48,16,48,Tesla C2050,4,18,1,47.9507,198,8,7,2048,1024,3,2817720320,7,0,20,8,16,4,0.1875,0.188938,1000,14336,192,64,200,1,14,
688128,2,1,3,248.296,1,10752,7,3,64,49152,172032,4,0.145883,1024,3,10080,48,16,24,Tesla C2050,4,18,1,62.0739,198,8,5,3072,1536,3,2817720320,7,0,20,8,16,6,0.25,0.14595,1000,21504,192,64,200,1,14,
917504,2,1,3,211.857,1,14336,7,3,64,49152,258048,4,0.15198,1024,3,12960,48,16,16,Tesla C2050,4,18,1,59.5848,198,8,4,4096,2048,3,2817720320,7,0,20,8,16,8,0.28125,0.152047,1000,28672,192,64,200,1,14,
688128,2,1,3,281.893,1,10752,7,3,64,49152,143360,4,0.174297,1024,3,10400,50,10,50,Tesla C2050,4,18,1,58.7278,206,8,5,3072,1536,3,2817720320,7,0,20,8,24,4,0.208333,0.174364,1000,21504,200,64,200,1,14,
917504,2,1,3,243.666,1,14336,7,3,64,49152,200704,4,0.180751,1024,3,13600,49,7,49,Tesla C2050,4,18,1,53.302,202,8,4,4096,2048,3,2817720320,7,0,20,8,32,4,0.21875,0.180815,1000,28672,196,64,200,1,14,
229376,2,1,3,256.052,1,3584,7,3,64,49152,3584,4,2.55946,1024,4,4000,100,100,100,Tesla C2050,4,18,1,4.00081,208,8,13,1536,512,4,2817720320,7,0,20,8,8,4,0.015625,2.55948,1000,10752,200,64,200,1,14,
344064,2,1,3,250.779,1,5376,7,3,64,49152,10752,4,1.26779,1024,4,5600,99,99,33,Tesla C2050,4,18,1,7.83684,206,8,9,2304,768,4,2817720320,7,0,20,8,8,6,0.03125,1.26784,1000,16128,198,64,200,1,14,
458752,2,1,3,242.134,1,7168,7,3,64,49152,17920,4,1.08259,1024,4,7200,100,100,20,Tesla C2050,4,18,1,9.45835,208,8,7,3072,1024,4,2817720320,7,0,20,8,8,8,0.0390625,1.08264,1000,21504,200,64,200,1,14,
458752,2,1,3,242.197,1,7168,7,3,64,49152,17920,4,1.08231,1024,4,7200,100,20,100,Tesla C2050,4,18,1,9.46082,208,8,7,3072,1024,4,2817720320,7,0,20,8,16,4,0.0390625,1.08236,1000,21504,200,64,200,1,14,
688128,2,1,3,233.627,1,10752,7,3,64,49152,53760,4,0.408928,1024,4,10080,90,18,30,Tesla C2050,4,18,1,18.2521,188,8,5,4608,1536,4,2817720320,7,0,20,8,16,6,0.078125,0.408991,1000,32256,180,64,200,1,14,
917504,2,1,3,202.605,1,14336,7,3,64,49152,89600,4,0.517491,1024,4,12960,100,20,20,Tesla C2050,4,18,1,19.7856,208,8,4,6144,2048,4,2817720320,7,0,20,8,16,8,0.0976562,0.517548,1000,43008,200,64,200,1,14,
688128,2,1,3,272.896,1,10752,7,3,64,49152,32256,4,0.776664,1024,4,10400,99,11,99,Tesla C2050,4,18,1,12.792,206,8,5,4608,1536,4,2817720320,7,0,20,8,24,4,0.046875,0.776726,1000,32256,198,64,200,1,14,
917504,2,1,3,241.653,1,14336,7,3,64,49152,46592,4,0.628766,1024,4,13600,91,7,91,Tesla C2050,4,18,1,12.2714,190,8,4,6144,2048,4,2817720320,7,0,20,8,32,4,0.0507812,0.628823,1000,43008,182,64,200,1,14,
43008,3,1,3,358.658,1,672,7,3,64,49152,43008,3,0.025189,1024,1,1280,96,24,32,Tesla C2050,4,20,1,358.658,194,8,39,0,96,1,2817720320,7,0,20,2,8,2,1,0.02526,1000,0,192,48,200,1,14,
86016,3,1,3,570.583,1,1344,7,3,64,49152,86016,3,0.0158055,1024,1,1920,48,24,32,Tesla C2050,4,20,1,570.583,194,8,26,0,192,1,2817720320,7,0,20,4,8,2,1,0.015878,1000,0,192,48,200,1,14,
129024,3,1,3,584.009,1,2016,7,3,64,49152,129024,3,0.0154437,1024,1,2560,32,24,32,Tesla C2050,4,20,1,584.009,194,8,20,0,288,1,2817720320,7,0,20,6,8,2,1,0.0155129,1000,0,192,48,200,1,14,
172032,3,1,3,586.28,1,2688,7,3,64,49152,172032,3,0.0153828,1024,1,3200,24,24,32,Tesla C2050,4,20,1,586.28,194,8,16,0,384,1,2817720320,7,0,20,8,8,2,1,0.0154529,1000,0,192,48,200,1,14,
86016,3,1,3,570.549,1,1344,7,3,64,49152,86016,3,0.0158061,1024,1,2240,96,24,16,Tesla C2050,4,20,1,570.549,194,8,22,0,192,1,2817720320,7,0,20,2,8,4,1,0.0158789,1000,0,192,48,200,1,14,
172032,3,1,3,586.461,1,2688,7,3,64,49152,172032,3,0.015376,1024,1,3360,48,24,16,Tesla C2050,4,20,1,586.461,194,8,15,0,384,1,2817720320,7,0,20,4,8,4,1,0.0154481,1000,0,192,48,200,1,14,
258048,3,1,3,587.267,1,4032,7,3,64,49152,258048,3,0.015358,1024,1,4480,32,24,16,Tesla C2050,4,20,1,587.267,194,8,11,0,576,1,2817720320,7,0,20,6,8,4,1,0.0154269,1000,0,192,48,200,1,14,
344064,3,1,3,587.676,1,5376,7,3,64,49152,344064,3,0.0153438,1024,1,5600,24,24,16,Tesla C2050,4,20,1,587.676,194,8,9,0,768,1,2817720320,7,0,20,8,8,4,1,0.0154161,1000,0,192,48,200,1,14,
129024,3,1,3,560.736,1,2016,7,3,64,49152,129024,3,0.00675363,1024,1,3200,72,18,8,Tesla C2050,4,20,1,560.736,146,8,16,0,288,1,2817720320,7,0,20,2,8,6,1,0.00681615,1000,0,144,48,200,1,14,
258048,3,1,3,564.647,1,4032,7,3,64,49152,258048,3,0.00670534,1024,1,4800,36,18,8,Tesla C2050,4,20,1,564.647,146,8,11,0,576,1,2817720320,7,0,20,4,8,6,1,0.00676894,1000,0,144,48,200,1,14,
387072,3,1,3,565.224,1,6048,7,3,64,49152,387072,3,0.00669984,1024,1,6400,24,18,8,Tesla C2050,4,20,1,565.224,146,8,8,0,864,1,2817720320,7,0,20,6,8,6,1,0.00676203,1000,0,144,48,200,1,14,
516096,3,1,3,565.324,1,8064,7,3,64,49152,516096,3,0.0066969,1024,1,8000,18,18,8,Tesla C2050,4,20,1,565.324,146,8,7,0,1152,1,2817720320,7,0,20,8,8,6,1,0.00676084,1000,0,144,48,200,1,14,
172032,3,1,3,586.126,1,2688,7,3,64,49152,172032,3,0.0153863,1024,1,4160,96,24,8,Tesla C2050,4,20,1,586.126,194,8,12,0,384,1,2817720320,7,0,20,2,8,8,1,0.0154569,1000,0,192,48,200,1,14,
344064,3,1,3,587.458,1,5376,7,3,64,49152,344064,3,0.0153516,1024,1,6240,48,24,8,Tesla C2050,4,20,1,587.458,194,8,8,0,768,1,2817720320,7,0,20,4,8,8,1,0.0154219,1000,0,192,48,200,1,14,
516096,3,1,3,587.649,1,8064,7,3,64,49152,516096,3,0.0153473,1024,1,8320,32,24,8,Tesla C2050,4,20,1,587.649,194,8,6,0,1152,1,2817720320,7,0,20,6,8,8,1,0.0154169,1000,0,192,48,200,1,14,
688128,3,1,3,590.516,1,10752,7,3,64,49152,688128,3,0.0152722,1024,1,10400,24,24,8,Tesla C2050,4,20,1,590.516,194,8,5,0,1536,1,2817720320,7,0,20,8,8,8,1,0.015342,1000,0,192,48,200,1,14,
86016,3,1,3,570.763,1,1344,7,3,64,49152,86016,3,0.0158031,1024,1,2304,96,12,32,Tesla C2050,4,20,1,570.763,194,8,22,0,192,1,2817720320,7,0,20,2,16,2,1,0.015873,1000,0,192,48,200,1,14,
172032,3,1,3,586.542,1,2688,7,3,64,49152,172032,3,0.0153766,1024,1,3456,48,12,32,Tesla C2050,4,20,1,586.542,194,8,15,0,384,1,2817720320,7,0,20,4,16,2,1,0.0154459,1000,0,192,48,200,1,14,
258048,3,1,3,587.185,1,4032,7,3,64,49152,258048,3,0.0153582,1024,1,4608,32,12,32,Tesla C2050,4,20,1,587.185,194,8,11,0,576,1,2817720320,7,0,20,6,16,2,1,0.015429,1000,0,192,48,200,1,14,
344064,3,1,3,587.567,1,5376,7,3,64,49152,344064,3,0.0153513,1024,1,5760,24,12,32,Tesla C2050,4,20,1,587.567,194,8,9,0,768,1,2817720320,7,0,20,8,16,2,1,0.015419,1000,0,192,48,200,1,14,
172032,3,1,3,586.28,1,2688,7,3,64,49152,172032,3,0.0153805,1024,1,4032,96,12,16,Tesla C2050,4,20,1,586.28,194,8,13,0,384,1,2817720320,7,0,20,2,16,4,1,0.0154529,1000,0,192,48,200,1,14,
344064,3,1,3,587.794,1,5376,7,3,64,49152,344064,3,0.0153485,1024,1,6048,48,12,16,Tesla C2050,4,20,1,587.794,194,8,9,0,768,1,2817720320,7,0,20,4,16,4,1,0.015413,1000,0,192,48,200,1,14,
516096,3,1,3,587.676,1,8064,7,3,64,49152,516096,3,0.0153495,1024,1,8064,32,12,16,Tesla C2050,4,20,1,587.676,194,8,7,0,1152,1,2817720320,7,0,20,6,16,4,1,0.0154161,1000,0,192,48,200,1,14,
688128,3,1,3,590.782,1,10752,7,3,64,49152,688128,3,0.0152668,1024,1,10080,24,12,16,Tesla C2050,4,20,1,590.782,194,8,5,0,1536,1,2817720320,7,0,20,8,16,4,1,0.0153351,1000,0,192,48,200,1,14,
258048,3,1,3,564.051,1,4032,7,3,64,49152,258048,3,0.00671101,1024,1,5760,72,9,8,Tesla C2050,4,20,1,564.051,146,8,9,0,576,1,2817720320,7,0,20,2,16,6,1,0.00677609,1000,0,144,48,200,1,14,
