Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,num_fp,shared_stores,
4,1,7680,143.623,166.679,3840,5,2,5,0,0,0.0801384,64,3536,1,200,272,Tesla C2050,30,22,4,20,1,3,6004,6600,768,768,2,5,1,32,6,0.859375,0.08021,1000,3840,6000,40,1,
4,1,10240,146.278,166.432,5120,5,2,5,0,0,0.0786807,64,4624,1,200,200,Tesla C2050,30,30,4,20,1,3,6004,9000,1024,1024,2,5,1,32,8,0.878906,0.0787539,1000,5120,6000,40,1,
4,1,12800,148.695,166.01,6400,5,2,5,0,0,0.0774029,64,5712,1,200,157,Tesla C2050,30,38,4,20,1,3,6004,11400,1280,1280,2,5,1,32,10,0.890625,0.0774739,1000,6400,6000,40,1,
4,1,15360,149.581,165.935,7680,5,2,5,0,0,0.0769434,64,6800,1,200,130,Tesla C2050,30,46,4,20,1,3,6004,13800,1536,1536,2,5,1,32,12,0.898438,0.0770152,1000,7680,6000,40,1,
4,1,10240,142.363,166.383,5120,5,2,5,0,0,0.0808478,64,4752,1,96,428,Tesla C2050,62,14,4,20,1,3,6004,8680,1024,1024,2,5,1,64,4,0.847656,0.08092,1000,5120,6000,40,1,
4,1,15360,148.953,165.95,7680,5,2,5,0,0,0.077268,64,6864,1,96,272,Tesla C2050,62,22,4,20,1,3,6004,13640,1536,1536,2,5,1,64,6,0.888021,0.0773399,1000,7680,6000,40,1,
4,1,20480,150.196,164.054,10240,5,2,5,0,0,0.0766324,64,8976,1,96,200,Tesla C2050,62,30,4,20,1,3,6004,18600,2048,2048,2,5,1,64,8,0.908203,0.0767,1000,10240,6000,40,1,
4,1,25600,148.335,158.984,12800,5,2,5,0,0,0.0775897,64,11088,1,96,157,Tesla C2050,62,38,4,20,1,3,6004,23560,2560,2560,2,5,1,64,10,0.920312,0.077662,1000,12800,6000,40,1,
4,1,30720,149.776,159.505,15360,5,2,5,0,0,0.076847,64,13200,1,96,130,Tesla C2050,62,46,4,20,1,3,6004,28520,3072,3072,2,5,1,64,12,0.928385,0.076915,1000,15360,6000,40,1,
4,1,15360,144.265,165.972,7680,5,2,5,0,0,0.0797807,64,7056,1,63,428,Tesla C2050,94,14,4,20,1,3,6004,13160,1536,1536,2,5,1,96,4,0.856771,0.0798531,1000,7680,6000,40,1,
4,1,23040,144.729,158.725,11520,5,2,5,0,0,0.0795016,64,10192,1,63,272,Tesla C2050,94,22,4,20,1,3,6004,20680,2304,2304,2,5,1,96,6,0.897569,0.079597,1000,11520,6000,40,1,
4,1,30720,148.358,159.514,15360,5,2,5,0,0,0.0775782,64,13328,1,63,200,Tesla C2050,94,30,4,20,1,3,6004,28200,3072,3072,2,5,1,96,8,0.917969,0.0776501,1000,15360,6000,40,1,
4,1,38400,130.383,137.56,19200,5,2,5,0,0,0.0882877,64,16464,1,63,157,Tesla C2050,94,38,4,20,1,3,6004,35720,3840,3840,2,5,1,96,10,0.930208,0.0883548,1000,19200,6000,40,1,
4,1,20480,143.023,164.109,10240,5,2,5,0,0,0.0802579,64,9360,1,47,428,Tesla C2050,126,14,4,20,1,3,5996,17640,2048,2048,2,5,1,128,4,0.861328,0.080332,1000,10240,5992,40,1,
4,1,30720,146.232,159.525,15360,5,2,5,0,0,0.0787076,64,13520,1,47,272,Tesla C2050,126,22,4,20,1,3,6004,27720,3072,3072,2,5,1,128,6,0.902344,0.078779,1000,15360,6000,40,1,
4,1,40960,129.416,138.412,20480,5,2,5,0,0,0.0889374,64,17680,1,47,200,Tesla C2050,126,30,4,20,1,3,6004,37800,4096,4096,2,5,1,128,8,0.922852,0.089015,1000,20480,6000,40,1,
4,1,7680,106.53,162.114,2560,5,2,5,0,0,0.108072,64,2448,1,214,500,Tesla C2050,28,12,4,20,1,3,6006,5040,1024,512,3,5,1,32,4,0.65625,0.108139,1000,5120,6000,40,1,
4,1,11520,118.342,162.081,3840,5,2,5,0,0,0.0972772,64,3536,1,214,300,Tesla C2050,28,20,4,20,1,3,6006,8400,1536,768,3,5,1,32,6,0.729167,0.0973451,1000,7680,6000,40,1,
4,1,15360,123.868,161.787,5120,5,2,5,0,0,0.0926822,64,4624,1,214,214,Tesla C2050,28,28,4,20,1,3,5998,11760,2048,1024,3,5,1,32,8,0.765625,0.0927541,1000,10240,5992,40,1,
4,1,19200,127.53,161.079,6400,5,2,5,0,0,0.0902599,64,5712,1,214,166,Tesla C2050,28,36,4,20,1,3,6006,15120,2560,1280,3,5,1,32,10,0.7875,0.090332,1000,12800,6000,40,1,
4,1,23040,129.708,161.067,7680,5,2,5,0,0,0.0887411,64,6800,1,214,136,Tesla C2050,28,44,4,20,1,3,6006,18480,3072,1536,3,5,1,32,12,0.802083,0.088815,1000,15360,6000,40,1,
4,1,15360,113.795,161.841,5120,5,2,5,0,0,0.101171,64,4752,1,100,500,Tesla C2050,60,12,4,20,1,3,6006,10800,2048,1024,3,5,1,64,4,0.703125,0.101235,1000,10240,6000,40,1,
4,1,23040,125.873,161.117,7680,5,2,5,0,0,0.0914509,64,6864,1,100,300,Tesla C2050,60,20,4,20,1,3,6006,18000,3072,1536,3,5,1,64,6,0.78125,0.0915208,1000,15360,6000,40,1,
4,1,30720,131.124,159.633,10240,5,2,5,0,0,0.0877797,64,8976,1,100,214,Tesla C2050,60,28,4,20,1,3,6006,25200,4096,2048,3,5,1,64,8,0.820312,0.0878561,1000,20480,6000,40,1,
4,1,38400,129.721,153.128,12800,5,2,5,0,0,0.0887342,64,11088,1,100,166,Tesla C2050,60,36,4,20,1,3,6006,32400,5120,2560,3,5,1,64,10,0.84375,0.0888062,1000,25600,6000,40,1,
4,1,46080,131.759,152.911,15360,5,2,5,0,0,0.0873597,64,13200,1,100,136,Tesla C2050,60,44,4,20,1,3,6006,39600,6144,3072,3,5,1,64,12,0.859375,0.0874321,1000,30720,6000,40,1,
4,1,23040,116.21,161.144,7680,5,2,5,0,0,0.0990596,64,7056,1,65,500,Tesla C2050,92,12,4,20,1,3,6006,16560,3072,1536,3,5,1,96,4,0.71875,0.0991311,1000,15360,6000,40,1,
4,1,34560,122.993,153.495,11520,5,2,5,0,0,0.0935943,64,10192,1,65,300,Tesla C2050,92,20,4,20,1,3,6006,27600,4608,2304,3,5,1,96,6,0.798611,0.0936639,1000,23040,6000,40,1,
4,1,46080,128.907,153.011,15360,5,2,5,0,0,0.0892938,64,13328,1,65,214,Tesla C2050,92,28,4,20,1,3,6006,38640,6144,3072,3,5,1,96,8,0.838542,0.0893669,1000,30720,6000,40,1,
4,1,57600,115.388,132.804,19200,5,2,5,0,0,0.0997642,64,16464,1,65,166,Tesla C2050,92,36,4,20,1,3,6006,49680,7680,3840,3,5,1,96,10,0.8625,0.0998371,1000,38400,6000,40,1,
4,1,30720,116.97,159.702,10240,5,2,5,0,0,0.098414,64,9360,1,48,500,Tesla C2050,124,12,4,20,1,3,6006,22320,4096,2048,3,5,1,128,4,0.726562,0.0984871,1000,20480,6000,40,1,
4,1,46080,124.525,153.016,15360,5,2,5,0,0,0.0924433,64,13520,1,48,300,Tesla C2050,124,20,4,20,1,3,6006,37200,6144,3072,3,5,1,128,6,0.807292,0.0925119,1000,30720,6000,40,1,
4,1,61440,114.852,134.23,20480,5,2,5,0,0,0.100231,64,17680,1,48,214,Tesla C2050,124,28,4,20,1,3,6006,52080,8192,4096,3,5,1,128,8,0.847656,0.100303,1000,40960,6000,40,1,
4,1,10240,81.4982,159.954,2560,5,2,5,0,0,0.14129,64,2448,1,230,600,Tesla C2050,26,10,4,20,1,3,6008,5200,1536,512,4,5,1,32,4,0.507812,0.141353,1000,7680,6000,40,1,
4,1,15360,97.8652,159.904,3840,5,2,5,0,0,0.117643,64,3536,1,230,333,Tesla C2050,26,18,4,20,1,3,6008,9360,2304,768,4,5,1,32,6,0.609375,0.117713,1000,11520,6000,40,1,
4,1,20480,105.365,159.605,5120,5,2,5,0,0,0.108536,64,4624,1,230,230,Tesla C2050,26,26,4,20,1,3,5988,13520,3072,1024,4,5,1,32,8,0.660156,0.108607,1000,15360,5980,40,1,
4,1,25600,110.187,158.59,6400,5,2,5,0,0,0.104479,64,5712,1,230,176,Tesla C2050,26,34,4,20,1,3,6008,17680,3840,1280,4,5,1,32,10,0.690625,0.10455,1000,19200,6000,40,1,
4,1,30720,113.794,158.572,7680,5,2,5,0,0,0.101166,64,6800,1,230,142,Tesla C2050,26,42,4,20,1,3,6008,21840,4608,1536,4,5,1,32,12,0.710938,0.101235,1000,23040,6000,40,1,
4,1,20480,90.8216,159.652,5120,5,2,5,0,0,0.126774,64,4752,1,103,600,Tesla C2050,58,10,4,20,1,3,6008,11600,3072,1024,4,5,1,64,4,0.566406,0.126842,1000,15360,6000,40,1,
4,1,30720,108.391,158.622,7680,5,2,5,0,0,0.106212,64,6864,1,103,333,Tesla C2050,58,18,4,20,1,3,6008,20880,4608,1536,4,5,1,64,6,0.679688,0.106282,1000,23040,6000,40,1,
4,1,40960,116.325,156.771,10240,5,2,5,0,0,0.0989692,64,8976,1,103,230,Tesla C2050,58,26,4,20,1,3,6008,30160,6144,2048,4,5,1,64,8,0.736328,0.0990329,1000,30720,6000,40,1,
4,1,51200,115.725,149.182,12800,5,2,5,0,0,0.0994805,64,11088,1,103,176,Tesla C2050,58,34,4,20,1,3,6008,39440,7680,2560,4,5,1,64,10,0.770312,0.099546,1000,38400,6000,40,1,
4,1,61440,119.188,148.757,15360,5,2,5,0,0,0.0965833,64,13200,1,103,142,Tesla C2050,58,42,4,20,1,3,6008,48720,9216,3072,4,5,1,64,12,0.792969,0.0966539,1000,46080,6000,40,1,
4,1,30720,93.9167,158.682,7680,5,2,5,0,0,0.122591,64,7056,1,66,600,Tesla C2050,90,10,4,20,1,3,6008,18000,4608,1536,4,5,1,96,4,0.585938,0.122662,1000,23040,6000,40,1,
4,1,46080,105.807,149.125,11520,5,2,5,0,0,0.108586,64,10192,1,66,333,Tesla C2050,90,18,4,20,1,3,6002,32400,6912,2304,4,5,1,96,6,0.703125,0.10866,1000,34560,5994,40,1,
4,1,61440,114.855,148.779,15360,5,2,5,0,0,0.100229,64,13328,1,66,230,Tesla C2050,90,26,4,20,1,3,6008,46800,9216,3072,4,5,1,96,8,0.761719,0.1003,1000,46080,6000,40,1,
4,1,76800,107.329,132.985,19200,5,2,5,0,0,0.107272,64,16464,1,66,176,Tesla C2050,90,34,4,20,1,3,6008,61200,11520,3840,4,5,1,96,10,0.796875,0.107333,1000,57600,6000,40,1,
4,1,40960,93.7646,156.824,10240,5,2,5,0,0,0.122794,64,9360,1,49,600,Tesla C2050,122,10,4,20,1,3,6008,24400,6144,2048,4,5,1,128,4,0.595703,0.122861,1000,30720,6000,40,1,
4,1,61440,106.863,148.794,15360,5,2,5,0,0,0.10773,64,13520,1,49,333,Tesla C2050,122,18,4,20,1,3,6008,43920,9216,3072,4,5,1,128,6,0.714844,0.107802,1000,46080,6000,40,1,
4,1,81920,103.583,132.822,20480,5,2,5,0,0,0.111144,64,17680,1,49,230,Tesla C2050,122,26,4,20,1,3,6008,63440,12288,4096,4,5,1,128,8,0.774414,0.111215,1000,61440,6000,40,1,
4,1,12800,59.4053,158.414,2560,5,2,5,0,0,0.193856,64,2448,1,250,750,Tesla C2050,24,8,4,20,1,3,6010,4800,2048,512,5,5,1,32,4,0.375,0.193922,1000,10240,6000,40,1,
4,1,19200,79.1828,158.366,3840,5,2,5,0,0,0.145415,64,3536,1,250,375,Tesla C2050,24,16,4,20,1,3,6010,9600,3072,768,5,5,1,32,6,0.5,0.145486,1000,15360,6000,40,1,
4,1,25600,88.908,158.059,5120,5,2,5,0,0,0.1295,64,4624,1,250,250,Tesla C2050,24,24,4,20,1,3,6010,14400,4096,1024,5,5,1,32,8,0.5625,0.129572,1000,20480,6000,40,1,
4,1,32000,94.2007,156.583,6400,5,2,5,0,0,0.12222,64,5712,1,250,187,Tesla C2050,24,32,4,20,1,3,6010,19200,5120,1280,5,5,1,32,10,0.6,0.122292,1000,25600,6000,40,1,
4,1,38400,97.8794,156.607,7680,5,2,5,0,0,0.117624,64,6800,1,250,150,Tesla C2050,24,40,4,20,1,3,6010,24000,6144,1536,5,5,1,32,12,0.625,0.117696,1000,30720,6000,40,1,
4,1,25600,69.2616,158.101,5120,5,2,5,0,0,0.166257,64,4752,1,107,750,Tesla C2050,56,8,4,20,1,3,6010,11200,4096,1024,5,5,1,64,4,0.4375,0.166326,1000,20480,6000,40,1,
4,1,38400,91.462,156.583,7680,5,2,5,0,0,0.125882,64,6864,1,107,375,Tesla C2050,56,16,4,20,1,3,6010,22400,6144,1536,5,5,1,64,6,0.583333,0.125954,1000,30720,6000,40,1,
4,1,51200,101.341,154.218,10240,5,2,5,0,0,0.113606,64,8976,1,107,250,Tesla C2050,56,24,4,20,1,3,6010,33600,8192,2048,5,5,1,64,8,0.65625,0.113676,1000,40960,6000,40,1,
4,1,64000,102.999,146.553,12800,5,2,5,0,0,0.111779,64,11088,1,107,187,Tesla C2050,56,32,4,20,1,3,6010,44800,10240,2560,5,5,1,64,10,0.7,0.111846,1000,51200,6000,40,1,
4,1,76800,106.525,145.896,15360,5,2,5,0,0,0.108079,64,13200,1,107,150,Tesla C2050,56,40,4,20,1,3,6010,56000,12288,3072,5,5,1,64,12,0.729167,0.108144,1000,61440,6000,40,1,
4,1,38400,71.9959,156.663,7680,5,2,5,0,0,0.159946,64,7056,1,68,750,Tesla C2050,88,8,4,20,1,3,6010,17600,6144,1536,5,5,1,96,4,0.458333,0.160009,1000,30720,6000,40,1,
4,1,57600,90.0332,146.934,11520,5,2,5,0,0,0.127882,64,10192,1,68,375,Tesla C2050,88,16,4,20,1,3,6010,35200,9216,2304,5,5,1,96,6,0.611111,0.127953,1000,46080,6000,40,1,
4,1,76800,100.617,145.961,15360,5,2,5,0,0,0.114427,64,13328,1,68,250,Tesla C2050,88,24,4,20,1,3,6010,52800,12288,3072,5,5,1,96,8,0.6875,0.114494,1000,61440,6000,40,1,
4,1,96000,96.9151,131.453,19200,5,2,5,0,0,0.118803,64,16464,1,68,187,Tesla C2050,88,32,4,20,1,3,6010,70400,15360,3840,5,5,1,96,10,0.733333,0.118867,1000,76800,6000,40,1,
4,1,51200,72.2956,154.231,10240,5,2,5,0,0,0.159276,64,9360,1,50,750,Tesla C2050,120,8,4,20,1,3,6010,24000,8192,2048,5,5,1,128,4,0.46875,0.159346,1000,40960,6000,40,1,
4,1,76800,91.104,145.766,15360,5,2,5,0,0,0.126383,64,13520,1,50,375,Tesla C2050,120,16,4,20,1,3,6010,48000,12288,3072,5,5,1,128,6,0.625,0.126449,1000,61440,6000,40,1,
4,1,102400,92.925,132.16,20480,5,2,5,0,0,0.123905,64,17680,1,50,250,Tesla C2050,120,24,4,20,1,3,6010,72000,16384,4096,5,5,1,128,8,0.703125,0.123971,1000,81920,6000,40,1,
4,1,15360,40.7392,157.597,2560,5,2,5,0,0,0.282709,64,2448,1,272,1000,Tesla C2050,22,6,4,20,1,3,6012,3960,2560,512,6,5,1,32,4,0.257812,0.282774,1000,12800,6000,40,1,
4,1,23040,63.4798,157.655,3840,5,2,5,0,0,0.181404,64,3536,1,272,428,Tesla C2050,22,14,4,20,1,3,6012,9240,3840,768,6,5,1,32,6,0.401042,0.181475,1000,19200,6000,40,1,
4,1,30720,74.3262,157.252,5120,5,2,5,0,0,0.154102,64,4624,1,272,272,Tesla C2050,22,22,4,20,1,3,5996,14520,5120,1024,6,5,1,32,8,0.472656,0.154167,1000,25600,5984,40,1,
4,1,38400,80.3946,155.501,6400,5,2,5,0,0,0.143227,64,5712,1,272,200,Tesla C2050,22,30,4,20,1,3,6012,19800,6400,1280,6,5,1,32,10,0.515625,0.143293,1000,32000,6000,40,1,
4,1,46080,85.3474,155.506,7680,5,2,5,0,0,0.134908,64,6800,1,272,157,Tesla C2050,22,38,4,20,1,3,6012,25080,7680,1536,6,5,1,32,12,0.544271,0.134978,1000,38400,6000,40,1,
4,1,30720,49.8274,157.322,5120,5,2,5,0,0,0.231131,64,4752,1,111,1000,Tesla C2050,54,6,4,20,1,3,6012,9720,5120,1024,6,5,1,64,4,0.316406,0.231198,1000,25600,6000,40,1,
4,1,46080,76.7504,155.574,7680,5,2,5,0,0,0.150024,64,6864,1,111,428,Tesla C2050,54,14,4,20,1,3,6012,22680,7680,1536,6,5,1,64,6,0.492188,0.150097,1000,38400,6000,40,1,
4,1,61440,89.0489,152.949,10240,5,2,5,0,0,0.129295,64,8976,1,111,272,Tesla C2050,54,22,4,20,1,3,6012,35640,10240,2048,6,5,1,64,8,0.580078,0.129367,1000,51200,6000,40,1,
4,1,76800,92.6237,146.222,12800,5,2,5,0,0,0.124312,64,11088,1,111,200,Tesla C2050,54,30,4,20,1,3,6012,48600,12800,2560,6,5,1,64,10,0.632812,0.124374,1000,64000,6000,40,1,
4,1,92160,97.6328,145.19,15360,5,2,5,0,0,0.117927,64,13200,1,111,157,Tesla C2050,54,38,4,20,1,3,6012,61560,15360,3072,6,5,1,64,12,0.667969,0.117993,1000,76800,6000,40,1,
4,1,46080,52.8678,155.643,7680,5,2,5,0,0,0.217836,64,7056,1,69,1000,Tesla C2050,86,6,4,20,1,3,6012,15480,7680,1536,6,5,1,96,4,0.335938,0.217902,1000,38400,6000,40,1,
4,1,69120,77.4241,146.335,11520,5,2,5,0,0,0.148724,64,10192,1,69,428,Tesla C2050,86,14,4,20,1,3,6012,36120,11520,2304,6,5,1,96,6,0.522569,0.148791,1000,57600,6000,40,1,
4,1,92160,90.6501,145.179,15360,5,2,5,0,0,0.127013,64,13328,1,69,272,Tesla C2050,86,22,4,20,1,3,6012,56760,15360,3072,6,5,1,96,8,0.615885,0.127082,1000,76800,6000,40,1,
4,1,115200,88.9748,130.971,19200,5,2,5,0,0,0.129408,64,16464,1,69,200,Tesla C2050,86,30,4,20,1,3,6012,77400,19200,3840,6,5,1,96,10,0.671875,0.129475,1000,96000,6000,40,1,
4,1,61440,53.8122,153.066,10240,5,2,5,0,0,0.214018,64,9360,1,50,1000,Tesla C2050,118,6,4,20,1,3,6012,21240,10240,2048,6,5,1,128,4,0.345703,0.214078,1000,51200,6000,40,1,
4,1,92160,79.5278,145.228,15360,5,2,5,0,0,0.144783,64,13520,1,50,428,Tesla C2050,118,14,4,20,1,3,6012,49560,15360,3072,6,5,1,128,6,0.53776,0.144855,1000,76800,6000,40,1,
4,1,122880,84.8794,131.341,20480,5,2,5,0,0,0.135652,64,17680,1,50,272,Tesla C2050,118,22,4,20,1,3,6012,77880,20480,4096,6,5,1,128,8,0.633789,0.135722,1000,102400,6000,40,1,
4,1,17920,24.5457,157.093,2560,5,2,5,0,0,0.469259,64,2448,1,300,1500,Tesla C2050,20,4,4,20,1,3,6014,2800,3072,512,7,5,1,32,4,0.15625,0.469328,1000,15360,6000,40,1,
4,1,26880,49.1413,157.252,3840,5,2,5,0,0,0.23436,64,3536,1,300,500,Tesla C2050,20,12,4,20,1,3,6014,8400,4608,768,7,5,1,32,6,0.3125,0.234426,1000,23040,6000,40,1,
4,1,35840,61.2574,156.819,5120,5,2,5,0,0,0.187992,64,4624,1,300,300,Tesla C2050,20,20,4,20,1,3,6014,14000,6144,1024,7,5,1,32,8,0.390625,0.188059,1000,30720,6000,40,1,
4,1,44800,67.8477,154.874,6400,5,2,5,0,0,0.169724,64,5712,1,300,214,Tesla C2050,20,28,4,20,1,3,6014,19600,7680,1280,7,5,1,32,10,0.4375,0.169792,1000,38400,6000,40,1,
4,1,53760,72.9391,154.981,7680,5,2,5,0,0,0.157872,64,6800,1,300,166,Tesla C2050,20,36,4,20,1,3,6014,25200,9216,1536,7,5,1,32,12,0.46875,0.15794,1000,46080,6000,40,1,
4,1,35840,31.9661,156.847,5120,5,2,5,0,0,0.360316,64,4752,1,115,1500,Tesla C2050,52,4,4,20,1,3,6014,7280,6144,1024,7,5,1,64,4,0.203125,0.360382,1000,30720,6000,40,1,
4,1,53760,63.1952,155.039,7680,5,2,5,0,0,0.182226,64,6864,1,115,500,Tesla C2050,52,12,4,20,1,3,6014,21840,9216,1536,7,5,1,64,6,0.40625,0.182292,1000,46080,6000,40,1,
4,1,71680,77.5315,152.168,10240,5,2,5,0,0,0.148513,64,8976,1,115,300,Tesla C2050,52,20,4,20,1,3,6014,36400,12288,2048,7,5,1,64,8,0.507812,0.148585,1000,61440,6000,40,1,
4,1,89600,83.1985,145.601,12800,5,2,5,0,0,0.138387,64,11088,1,115,214,Tesla C2050,52,28,4,20,1,3,6014,50960,15360,2560,7,5,1,64,10,0.56875,0.138464,1000,76800,6000,40,1,
4,1,107520,88.7848,144.632,15360,5,2,5,0,0,0.129683,64,13200,1,115,166,Tesla C2050,52,36,4,20,1,3,6014,65520,18432,3072,7,5,1,64,12,0.609375,0.129752,1000,92160,6000,40,1,
4,1,53760,34.2666,155.708,7680,5,2,5,0,0,0.336114,64,7056,1,71,1500,Tesla C2050,84,4,4,20,1,3,6014,11760,9216,1536,7,5,1,96,4,0.21875,0.336187,1000,46080,6000,40,1,
4,1,80640,64.0189,145.451,11520,5,2,5,0,0,0.179876,64,10192,1,71,500,Tesla C2050,84,12,4,20,1,3,6014,35280,13824,2304,7,5,1,96,6,0.4375,0.179947,1000,69120,6000,40,1,
4,1,107520,79.5964,144.674,15360,5,2,5,0,0,0.144669,64,13328,1,71,300,Tesla C2050,84,20,4,20,1,3,6014,58800,18432,3072,7,5,1,96,8,0.546875,0.14473,1000,92160,6000,40,1,
4,1,134400,80.4285,130.698,19200,5,2,5,0,0,0.142788,64,16464,1,71,214,Tesla C2050,84,28,4,20,1,3,6006,82320,23040,3840,7,5,1,96,10,0.6125,0.142851,1000,115200,5992,40,1,
4,1,71680,35.3511,153.848,10240,5,2,5,0,0,0.325814,64,9360,1,51,1500,Tesla C2050,116,4,4,20,1,3,6014,16240,12288,2048,7,5,1,128,4,0.226562,0.325874,1000,61440,6000,40,1,
4,1,107520,66.4989,144.702,15360,5,2,5,0,0,0.17316,64,13520,1,51,500,Tesla C2050,116,12,4,20,1,3,6014,48720,18432,3072,7,5,1,128,6,0.453125,0.173236,1000,92160,6000,40,1,
4,1,143360,75.307,131.094,20480,5,2,5,0,0,0.152907,64,17680,1,51,300,Tesla C2050,116,20,4,20,1,3,6014,81200,24576,4096,7,5,1,128,8,0.566406,0.152974,1000,122880,6000,40,1,
4,1,20480,11.0631,157.185,2560,5,2,5,0,0,1.04124,64,2448,1,333,3000,Tesla C2050,18,2,4,20,1,3,6016,1440,3584,512,8,5,1,32,4,0.0703125,1.0413,1000,17920,6000,40,1,
4,1,30720,36.7934,156.828,3840,5,2,5,0,0,0.313035,64,3536,1,333,600,Tesla C2050,18,10,4,20,1,3,6016,7200,5376,768,8,5,1,32,6,0.234375,0.3131,1000,26880,6000,40,1,
4,1,40960,49.4532,156.296,5120,5,2,5,0,0,0.232421,64,4624,1,333,333,Tesla C2050,18,18,4,20,1,3,6010,12960,7168,1024,8,5,1,32,8,0.316406,0.232482,1000,35840,5994,40,1,
4,1,51200,56.641,154.245,6400,5,2,5,0,0,0.20332,64,5712,1,333,230,Tesla C2050,18,26,4,20,1,3,6016,18720,8960,1280,8,5,1,32,10,0.365625,0.203386,1000,44800,6000,40,1,
4,1,61440,61.7145,154.324,7680,5,2,5,0,0,0.1866,64,6800,1,333,176,Tesla C2050,18,34,4,20,1,3,6016,24480,10752,1536,8,5,1,32,12,0.398438,0.186666,1000,53760,6000,40,1,
4,1,40960,15.3194,156.871,5120,5,2,5,0,0,0.751923,64,4752,1,120,3000,Tesla C2050,50,2,4,20,1,3,6016,4000,7168,1024,8,5,1,64,4,0.0976562,0.751987,1000,35840,6000,40,1,
4,1,61440,50.251,154.371,7680,5,2,5,0,0,0.229179,64,6864,1,120,600,Tesla C2050,50,10,4,20,1,3,6016,20000,10752,1536,8,5,1,64,6,0.325521,0.229249,1000,53760,6000,40,1,
4,1,81920,66.5539,151.296,10240,5,2,5,0,0,0.173028,64,8976,1,120,333,Tesla C2050,50,18,4,20,1,3,6016,36000,14336,2048,8,5,1,64,8,0.439453,0.173093,1000,71680,6000,40,1,
4,1,102400,73.6582,144.567,12800,5,2,5,0,0,0.156329,64,11088,1,120,230,Tesla C2050,50,26,4,20,1,3,6016,52000,17920,2560,8,5,1,64,10,0.507812,0.156398,1000,89600,6000,40,1,
4,1,122880,79.8043,143.826,15360,5,2,5,0,0,0.144287,64,13200,1,120,176,Tesla C2050,50,34,4,20,1,3,6016,68000,21504,3072,8,5,1,64,12,0.553385,0.144353,1000,107520,6000,40,1,
4,1,61440,16.6322,155.411,7680,5,2,5,0,0,0.69257,64,7056,1,73,3000,Tesla C2050,82,2,4,20,1,3,6016,6560,10752,1536,8,5,1,96,4,0.106771,0.692633,1000,53760,6000,40,1,
4,1,92160,51.5649,144.547,11520,5,2,5,0,0,0.22334,64,10192,1,73,600,Tesla C2050,82,10,4,20,1,3,6016,32800,16128,2304,8,5,1,96,6,0.355903,0.223408,1000,80640,6000,40,1,
4,1,122880,69.36,143.878,15360,5,2,5,0,0,0.166021,64,13328,1,73,333,Tesla C2050,82,18,4,20,1,3,6016,59040,21504,3072,8,5,1,96,8,0.480469,0.16609,1000,107520,6000,40,1,
4,1,153600,72.898,130.555,19200,5,2,5,0,0,0.157963,64,16464,1,73,230,Tesla C2050,82,26,4,20,1,3,6016,85280,26880,3840,8,5,1,96,10,0.555208,0.158029,1000,134400,6000,40,1,
4,1,81920,17.1593,152.283,10240,5,2,5,0,0,0.671293,64,9360,1,52,3000,Tesla C2050,114,2,4,20,1,3,6016,9120,14336,2048,8,5,1,128,4,0.111328,0.671355,1000,71680,6000,40,1,
4,1,122880,54.053,143.911,15360,5,2,5,0,0,0.213059,64,13520,1,52,600,Tesla C2050,114,10,4,20,1,3,6016,45600,21504,3072,8,5,1,128,6,0.371094,0.213124,1000,107520,6000,40,1,
4,1,163840,66.5189,131.054,20480,5,2,5,0,0,0.173115,64,17680,1,52,333,Tesla C2050,114,18,4,20,1,3,6016,82080,28672,4096,8,5,1,128,8,0.500977,0.173184,1000,143360,6000,40,1,
5,1,3200,251.737,251.066,3200,5,2,5,0,0,0.0456841,64,2992,1,187,300,Tesla C2050,32,20,4,20,1,3,6002,3200,0,640,1,5,1,32,4,1,0.0457621,1000,0,6000,25,1,
5,1,4800,250.915,250.246,4800,5,2,5,0,0,0.0458393,64,4352,1,187,200,Tesla C2050,32,30,4,20,1,3,6002,4800,0,960,1,5,1,32,6,1,0.045912,1000,0,6000,25,1,
5,1,6400,250.353,249.685,6400,5,2,5,0,0,0.0459453,64,5712,1,187,150,Tesla C2050,32,40,4,20,1,3,6002,6400,0,1280,1,5,1,32,8,1,0.046015,1000,0,6000,25,1,
5,1,8000,249.173,248.509,8000,5,2,5,0,0,0.0461697,64,7072,1,187,120,Tesla C2050,32,50,4,20,1,3,6002,8000,0,1600,1,5,1,32,10,1,0.0462329,1000,0,6000,25,1,
5,1,9600,250.833,250.164,9600,5,2,5,0,0,0.0458579,64,8432,1,187,100,Tesla C2050,32,60,4,20,1,3,6002,9600,0,1920,1,5,1,32,12,1,0.045927,1000,0,6000,25,1,
