Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,num_fp,shared_stores,
2,1,270336,219.544,299.75,12288,13,2,13,0,12,0.440715,64,28080,1,48,500,Tesla C2050,124,12,4,20,1,3,6006,196416,12288,6144,3,42,1,128,8,0.726562,0.440769,1000,24576,174,1,
2,1,45056,69.9561,343.251,1536,13,2,13,0,12,1.38323,64,4080,1,230,3000,Tesla C2050,26,2,4,20,1,3,6008,9152,2304,768,4,42,1,32,4,0.203125,1.38327,1000,4608,174,1,
2,1,67584,139.988,343.437,2304,13,2,13,0,12,0.691206,64,5712,1,230,1000,Tesla C2050,26,6,4,20,1,3,6008,27456,3456,1152,4,42,1,32,6,0.40625,0.69126,1000,6912,174,1,
2,1,90112,174.539,342.561,3072,13,2,13,0,12,0.554353,64,7344,1,230,600,Tesla C2050,26,10,4,20,1,3,6008,45760,4608,1536,4,42,1,32,8,0.507812,0.554422,1000,9216,174,1,
2,1,112640,193.222,338.147,3840,13,2,13,0,12,0.500756,64,8976,1,230,428,Tesla C2050,26,14,4,20,1,3,6008,64064,5760,1920,4,42,1,32,10,0.56875,0.500812,1000,11520,174,1,
2,1,135168,206.162,336.852,4608,13,2,13,0,12,0.469321,64,10608,1,230,333,Tesla C2050,26,18,4,20,1,3,6008,82368,6912,2304,4,42,1,32,12,0.609375,0.469379,1000,13824,174,1,
2,1,90112,78.0203,342.873,3072,13,2,13,0,12,1.24025,64,7920,1,103,3000,Tesla C2050,58,2,4,20,1,3,6008,20416,4608,1536,4,42,1,64,4,0.226562,1.24029,1000,9216,174,1,
2,1,135168,153.346,336.953,4608,13,2,13,0,12,0.630986,64,11088,1,103,1000,Tesla C2050,58,6,4,20,1,3,6008,61248,6912,2304,4,42,1,64,6,0.453125,0.631043,1000,13824,174,1,
2,1,180224,186.99,328.703,6144,13,2,13,0,12,0.517438,64,14256,1,103,600,Tesla C2050,58,10,4,20,1,3,6008,102080,9216,3072,4,42,1,64,8,0.566406,0.517504,1000,18432,174,1,
2,1,225280,199.999,313.484,7680,13,2,13,0,12,0.483784,64,17424,1,103,428,Tesla C2050,58,14,4,20,1,3,6008,142912,11520,3840,4,42,1,64,10,0.634375,0.483843,1000,23040,174,1,
2,1,270336,213.569,312.542,9216,13,2,13,0,12,0.453039,64,20592,1,103,333,Tesla C2050,58,18,4,20,1,3,6008,183744,13824,4608,4,42,1,64,12,0.679688,0.453099,1000,27648,174,1,
2,1,135168,80.0748,338.236,4608,13,2,13,0,12,1.20843,64,11760,1,66,3000,Tesla C2050,90,2,4,20,1,3,6008,31680,6912,2304,4,42,1,96,4,0.234375,1.20847,1000,13824,174,1,
2,1,202752,148.97,314.624,6912,13,2,13,0,12,0.649524,64,16464,1,66,1000,Tesla C2050,90,6,4,20,1,3,6008,95040,10368,3456,4,42,1,96,6,0.46875,0.649582,1000,20736,174,1,
2,1,270336,185.037,312.638,9216,13,2,13,0,12,0.522909,64,21168,1,66,600,Tesla C2050,90,10,4,20,1,3,6008,158400,13824,4608,4,42,1,96,8,0.585938,0.522967,1000,27648,174,1,
2,1,337920,183.646,276.674,11520,13,2,13,0,12,0.526871,64,25872,1,66,428,Tesla C2050,90,14,4,20,1,3,6008,221760,17280,5760,4,42,1,96,10,0.65625,0.526927,1000,34560,174,1,
2,1,180224,78.9954,330.306,6144,13,2,13,0,12,1.22494,64,15600,1,49,3000,Tesla C2050,122,2,4,20,1,3,6008,42944,9216,3072,4,42,1,128,4,0.238281,1.22498,1000,18432,174,1,
2,1,270336,149.569,312.698,9216,13,2,13,0,12,0.646925,64,21840,1,49,1000,Tesla C2050,122,6,4,20,1,3,6008,128832,13824,4608,4,42,1,128,6,0.476562,0.646981,1000,27648,174,1,
2,1,360448,165.547,276.882,12288,13,2,13,0,12,0.584479,64,28080,1,49,600,Tesla C2050,122,10,4,20,1,3,6008,214720,18432,6144,4,42,1,128,8,0.595703,0.584536,1000,36864,174,1,
2,1,84480,82.8121,331.248,2304,13,2,13,0,12,1.16848,64,5712,1,250,1500,Tesla C2050,24,4,4,20,1,3,6010,21120,4608,1152,5,42,1,32,6,0.25,1.16852,1000,9216,174,1,
2,1,112640,123.668,329.781,3072,13,2,13,0,12,0.782428,64,7344,1,250,750,Tesla C2050,24,8,4,20,1,3,6010,42240,6144,1536,5,42,1,32,8,0.375,0.782483,1000,12288,174,1,
2,1,140800,146.567,325.705,3840,13,2,13,0,12,0.660175,64,8976,1,250,500,Tesla C2050,24,12,4,20,1,3,6010,63360,7680,1920,5,42,1,32,10,0.45,0.66023,1000,15360,174,1,
2,1,168960,162.086,324.172,4608,13,2,13,0,12,0.596962,64,10608,1,250,375,Tesla C2050,24,16,4,20,1,3,6010,84480,9216,2304,5,42,1,32,12,0.5,0.597016,1000,18432,174,1,
