Total FP,fb_subp1_read_sectors,Elements/Thread,num_fields,phase_limit,Device GFlop/s,l1_global_load_hit,Arithmetic Intensity,Global Loads/Block,phase3_shared_loads,Dimensions,Time Steps,Local Memory Size,Useful FP,EventElapsed,Max Work-Group Size,Padding,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,Actual GFlop/s,Padded Size,Max Blocks,Num Blocks (Shared),Shared Stores/Block,Global Stores/Block,Time Tile Size,Global Memory Size,phase2_global_loads,phase2_shared_loads,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,fb_subp0_read_sectors,Real Size,Problem Size,shared_stores,Max Compute Units,
458752,1827383.093750,2,1,0,54.6728,964477.390625,1,7168,27,3,64,49152,458752,0.22363,1024,1,7200,24,12,24,279331.203125,4,20,1,54.6728,194,8,7,0,1024,1,2817720320,27,0,27,8,16,4,1,0.223705,1000,0,1828200.203125,192,200,1,14,
172032,1893082.015625,2,1,0,27.5216,443950.734375,1,2688,27,3,64,49152,172032,0.444338,1024,1,4032,96,12,16,783339.437500,4,20,1,27.5216,194,8,13,0,384,1,2817720320,27,0,27,2,16,6,1,0.444399,1000,0,1895199.640625,192,200,1,14,
344064,1997203.765625,2,1,0,40.7469,733529.421875,1,5376,27,3,64,49152,344064,0.300101,1024,1,6048,48,12,16,502080.500000,4,20,1,40.7469,194,8,9,0,768,1,2817720320,27,0,27,4,16,6,1,0.30016,1000,0,1997391.390625,192,200,1,14,
516096,1881401.234375,2,1,0,50.6394,884218.109375,1,8064,27,3,64,49152,516096,0.241454,1024,1,8064,32,12,16,357025.562500,4,20,1,50.6394,194,8,7,0,1152,1,2817720320,27,0,27,6,16,6,1,0.241523,1000,0,1882207.078125,192,200,1,14,
688128,1831914.546875,2,1,0,42.004,752927.390625,1,10752,27,3,64,49152,688128,0.291112,1024,1,10080,24,12,16,483489.328125,4,20,1,42.004,194,8,5,0,1536,1,2817720320,27,0,27,8,16,6,1,0.291177,1000,0,1832203.343750,192,200,1,14,
229376,1885415.921875,2,1,0,28.389,467299.062500,1,3584,27,3,64,49152,229376,0.430765,1024,1,5184,96,12,12,755717.953125,4,20,1,28.389,194,8,10,0,512,1,2817720320,27,0,27,2,16,8,1,0.430821,1000,0,1887712.125000,192,200,1,14,
458752,1994164.734375,2,1,0,49.8323,883979.375000,1,7168,27,3,64,49152,458752,0.245372,1024,1,7776,48,12,12,368777.078125,4,20,1,49.8323,194,8,7,0,1024,1,2817720320,27,0,27,4,16,8,1,0.245435,1000,0,1994827.078125,192,200,1,14,
688128,1888540.203125,2,1,0,41.1999,738723.937500,1,10752,27,3,64,49152,688128,0.296801,1024,1,10368,32,12,12,498488.796875,4,20,1,41.1999,194,8,5,0,1536,1,2817720320,27,0,27,6,16,8,1,0.29686,1000,0,1889352.734375,192,200,1,14,
917504,1825126.343750,2,1,0,33.1706,650110.859375,1,14336,27,3,64,49152,917504,0.368654,1024,1,12960,24,12,12,580646.328125,4,20,1,33.1706,194,8,4,0,2048,1,2817720320,27,0,27,8,16,8,1,0.368718,1000,0,1826135.843750,192,200,1,14,
86016,1986925.171875,2,1,0,42.9966,753234.796875,1,1344,27,3,64,49152,86016,0.284389,1024,1,2496,96,8,48,482966.015625,4,20,1,42.9966,194,8,20,0,192,1,2817720320,27,0,27,2,24,2,1,0.284455,1000,0,1988074.031250,192,200,1,14,
172032,1956659.687500,2,1,0,39.0797,646764.234375,1,2688,27,3,64,49152,172032,0.312904,1024,1,3744,48,8,48,528803.656250,4,20,1,39.0797,194,8,14,0,384,1,2817720320,27,0,27,4,24,2,1,0.312965,1000,0,1957656.687500,192,200,1,14,
258048,1834505.703125,2,1,0,64.5202,1124495.937500,1,4032,27,3,64,49152,258048,0.189499,1024,1,4992,32,8,48,120266.156250,4,20,1,64.5202,194,8,10,0,576,1,2817720320,27,0,27,6,24,2,1,0.189562,1000,0,1834690.937500,192,200,1,14,
344064,1782318.734375,2,1,0,62.8032,1107009.515625,1,5376,27,3,64,49152,344064,0.194671,1024,1,6240,24,8,48,137796.375000,4,20,1,62.8032,194,8,8,0,768,1,2817720320,27,0,27,8,24,2,1,0.194745,1000,0,1782500.171875,192,200,1,14,
172032,1852318.968750,2,1,0,33.1836,579103.609375,1,2688,27,3,64,49152,172032,0.368515,1024,1,4160,96,8,24,640242.937500,4,20,1,33.1836,194,8,12,0,384,1,2817720320,27,0,27,2,24,4,1,0.368573,1000,0,1854329.578125,192,200,1,14,
344064,1944872.187500,2,1,0,62.8024,1107709.078125,1,5376,27,3,64,49152,344064,0.194683,1024,1,6240,48,8,24,138986.546875,4,20,1,62.8024,194,8,8,0,768,1,2817720320,27,0,27,4,24,4,1,0.194747,1000,0,1945389.234375,192,200,1,14,
516096,1841726.296875,2,1,0,57.6281,1037313.593750,1,8064,27,3,64,49152,516096,0.21217,1024,1,8320,32,8,24,208400.796875,4,20,1,57.6281,194,8,6,0,1152,1,2817720320,27,0,27,6,24,4,1,0.212233,1000,0,1842447.734375,192,200,1,14,
688128,1788217.156250,2,1,0,53.2114,933342.281250,1,10752,27,3,64,49152,688128,0.229785,1024,1,10400,24,8,24,309031.828125,4,20,1,53.2114,194,8,5,0,1536,1,2817720320,27,0,27,8,24,4,1,0.229849,1000,0,1788843.875000,192,200,1,14,
258048,1860911.953125,2,1,0,33.7035,586933.843750,1,4032,27,3,64,49152,258048,0.362829,1024,1,5824,96,8,16,628532.703125,4,20,1,33.7035,194,8,9,0,576,1,2817720320,27,0,27,2,24,6,1,0.362888,1000,0,1865169.468750,192,200,1,14,
516096,1950931.625000,2,1,0,56.0632,990041.312500,1,8064,27,3,64,49152,516096,0.218083,1024,1,8736,48,8,16,254103.843750,4,20,1,56.0632,194,8,6,0,1152,1,2817720320,27,0,27,4,24,6,1,0.218157,1000,0,1950906.671875,192,200,1,14,
774144,1842457.859375,2,1,0,42.9602,819619.406250,1,12096,27,3,64,49152,774144,0.284634,1024,1,11648,32,8,16,417496.828125,4,20,1,42.9602,194,8,5,0,1728,1,2817720320,27,0,27,6,24,6,1,0.284696,1000,0,1843463.500000,192,200,1,14,
344064,1915247.750000,2,1,0,42.1077,859118.953125,1,5376,27,3,64,49152,344064,0.290387,1024,1,7488,96,8,12,450666.843750,4,20,1,42.1077,194,8,7,0,768,1,2817720320,27,0,27,2,24,8,1,0.29046,1000,0,1922221.859375,192,200,1,14,
688128,1958809.046875,2,1,0,50.1005,865468.125000,1,10752,27,3,64,49152,688128,0.244056,1024,1,11232,48,8,12,373520.515625,4,20,1,50.1005,194,8,5,0,1536,1,2817720320,27,0,27,4,24,8,1,0.244121,1000,0,1959004.234375,192,200,1,14,
229376,1817780.203125,2,1,0,85.5693,725736.015625,1,3584,27,3,64,49152,229376,0.142873,1024,1,4896,48,6,48,108437.578125,4,20,1,85.5693,194,8,11,0,512,1,2817720320,27,0,27,4,32,2,1,0.142932,1000,0,1818117.234375,192,200,1,14,
344064,1714554.734375,2,1,0,82.3397,744711.531250,1,5376,27,3,64,49152,344064,0.148472,1024,1,6528,32,6,48,91307.812500,4,20,1,82.3397,194,8,8,0,768,1,2817720320,27,0,27,6,32,2,1,0.148538,1000,0,1714828.062500,192,200,1,14,
458752,1661601.328125,2,1,0,81.0247,724420.265625,1,7168,27,3,64,49152,458752,0.150885,1024,1,8160,24,6,48,111466.250000,4,20,1,81.0247,194,8,7,0,1024,1,2817720320,27,0,27,8,32,2,1,0.150949,1000,0,1661544.125000,192,200,1,14,
229376,1760469.687500,2,1,0,53.2299,498525.296875,1,3584,27,3,64,49152,229376,0.229705,1024,1,5440,96,6,24,389067.312500,4,20,1,53.2299,194,8,10,0,512,1,2817720320,27,0,27,2,32,4,1,0.229769,1000,0,1753598.656250,192,200,1,14,
458752,1823569.515625,2,1,0,80.1086,703892.546875,1,7168,27,3,64,49152,458752,0.15261,1024,1,8160,48,6,24,131778.671875,4,20,1,80.1086,194,8,7,0,1024,1,2817720320,27,0,27,4,32,4,1,0.152675,1000,0,1823842.546875,192,200,1,14,
688128,1715262.281250,2,1,0,73.1162,625879.718750,1,10752,27,3,64,49152,688128,0.167204,1024,1,10880,32,6,24,208432.843750,4,20,1,73.1162,194,8,5,0,1536,1,2817720320,27,0,27,6,32,4,1,0.167276,1000,0,1715895.937500,192,200,1,14,
917504,1657885.468750,2,1,0,58.4651,532673.578125,1,14336,27,3,64,49152,917504,0.209132,1024,1,13600,24,6,24,298878.531250,4,20,1,58.4651,194,8,4,0,2048,1,2817720320,27,0,27,8,32,4,1,0.209195,1000,0,1658861.343750,192,200,1,14,
344064,1894330.250000,2,1,0,76.8263,475462.937500,1,5376,27,3,64,49152,344064,0.159138,1024,1,7616,96,6,16,164522.953125,4,20,1,76.8263,194,8,7,0,768,1,2817720320,27,0,27,2,32,6,1,0.159198,1000,0,1868545.671875,192,200,1,14,
688128,1822542.265625,2,1,0,70.1706,591818.187500,1,10752,27,3,64,49152,688128,0.174227,1024,1,11424,48,6,16,242695.750000,4,20,1,70.1706,194,8,5,0,1536,1,2817720320,27,0,27,4,32,6,1,0.174298,1000,0,1822783.828125,192,200,1,14,
458752,1879769.109375,2,1,0,72.7972,603214.968750,1,7168,27,3,64,49152,458752,0.167936,1024,1,9792,96,6,12,229419.406250,4,20,1,72.7972,194,8,6,0,1024,1,2817720320,27,0,27,2,32,8,1,0.168009,1000,0,1880818.812500,192,200,1,14,
917504,1814933.984375,2,1,0,52.7786,486181.750000,1,14336,27,3,64,49152,917504,0.231671,1024,1,14688,48,6,12,344939.265625,4,20,1,52.7786,194,8,4,0,2048,1,2817720320,27,0,27,4,32,8,1,0.231734,1000,0,1815299.453125,192,200,1,14,
57344,4906979.531250,2,1,0,57.8387,8856458.000000,1,896,27,3,64,49152,10752,1.2368,1024,2,1440,99,33,99,2651582.812500,4,20,1,10.8448,202,8,35,128,128,2,2817720320,27,0,27,4,8,2,0.1875,1.23686,1000,896,4910191.468750,198,200,1,14,
114688,3050803.281250,2,1,0,58.2239,6599519.968750,1,1792,27,3,64,49152,32256,0.819063,1024,2,2400,33,33,99,1455663.718750,4,20,1,16.3755,202,8,21,256,256,2,2817720320,27,0,27,8,8,2,0.28125,0.819116,1000,1792,3055114.750000,198,200,1,14,
114688,4933383.187500,2,1,0,54.0584,5990683.343750,1,1792,27,3,64,49152,32256,0.882177,1024,2,2400,99,33,33,2061383.093750,4,20,1,15.2039,202,8,21,256,256,2,2817720320,27,0,27,4,8,4,0.28125,0.882234,1000,1792,4937415.281250,198,200,1,14,
229376,3038433.312500,2,1,0,51.2662,3966911.843750,1,3584,27,3,64,49152,96768,0.620131,1024,2,4000,33,33,33,1379541.968750,4,20,1,21.6279,202,8,13,512,512,2,2817720320,27,0,27,8,8,4,0.421875,0.620189,1000,3584,3040715.125000,198,200,1,14,
172032,3742037.906250,2,1,0,41.9599,3217194.812500,1,2688,27,3,64,49152,53760,0.768439,1024,2,3360,90,30,18,2186637.781250,4,20,1,13.1125,184,8,15,384,384,2,2817720320,27,0,27,4,8,6,0.3125,0.768559,1000,2688,3744227.000000,180,200,1,14,
344064,2306987.843750,2,1,0,37.3723,1834063.562500,1,5376,27,3,64,49152,161280,0.575209,1024,2,5600,30,30,18,1730687.000000,4,20,1,17.5183,184,8,9,768,768,2,2817720320,27,0,27,8,8,6,0.46875,0.575268,1000,5376,2310241.781250,180,200,1,14,
229376,3019686.750000,2,1,0,47.8891,2849509.906250,1,3584,27,3,64,49152,75264,0.521365,1024,2,4320,84,28,12,1348547.687500,4,20,1,15.7136,172,8,12,512,512,2,2817720320,27,0,27,4,8,8,0.328125,0.52143,1000,3584,3022541.968750,168,200,1,14,
458752,1866590.375000,2,1,0,33.4322,1152562.937500,1,7168,27,3,64,49152,225792,0.497872,1024,2,7200,28,28,12,1610697.531250,4,20,1,16.4549,172,8,7,1024,1024,2,2817720320,27,0,27,8,8,8,0.492188,0.497939,1000,7168,1868483.187500,168,200,1,14,
229376,1672732.218750,2,1,0,85.201,2213743.937500,1,3584,27,3,64,49152,75264,0.293015,1024,2,4320,28,12,84,331353.281250,4,20,1,27.9566,172,8,12,512,512,2,2817720320,27,0,27,8,16,2,0.328125,0.293081,1000,3584,1674119.062500,168,200,1,14,
229376,2729058.468750,2,1,0,98.7581,2186335.531250,1,3584,27,3,64,49152,75264,0.25278,1024,2,4320,84,12,28,354728.750000,4,20,1,32.405,172,8,12,512,512,2,2817720320,27,0,27,4,16,4,0.328125,0.252848,1000,3584,2731170.875000,168,200,1,14,
458752,1673735.937500,2,1,0,74.343,1320119.968750,1,7168,27,3,64,49152,225792,0.223861,1024,2,7200,28,12,28,373819.781250,4,20,1,36.5907,172,8,7,1024,1024,2,2817720320,27,0,27,8,16,4,0.492188,0.223924,1000,7168,1674756.281250,168,200,1,14,
458752,4312961.281250,2,1,0,79.0899,2335831.750000,1,7168,27,3,64,49152,175616,0.429681,1024,2,7776,98,14,14,1104849.468750,4,20,1,30.2766,200,8,7,1024,1024,2,2817720320,27,0,27,4,16,8,0.382812,0.429739,1000,7168,4314029.062500,196,200,1,14,
917504,1673265.031250,2,1,0,50.3809,694304.875000,1,14336,27,3,64,49152,526848,0.283151,1024,2,12960,28,12,12,746851.937500,4,20,1,28.9297,172,8,4,2048,2048,2,2817720320,27,0,27,8,16,8,0.574219,0.283223,1000,14336,1674298.343750,168,200,1,14,
344064,4410272.281250,2,1,0,95.4935,3471189.906250,1,5376,27,3,64,49152,118272,0.408562,1024,2,6240,99,9,33,508025.093750,4,20,1,32.8259,202,8,8,768,768,2,2817720320,27,0,27,4,24,4,0.34375,0.408623,1000,5376,4412144.531250,198,200,1,14,
688128,2696535.093750,2,1,0,84.303,1975413.718750,1,10752,27,3,64,49152,354816,0.308518,1024,2,10400,33,9,33,669757.187500,4,20,1,43.4687,202,8,5,1536,1536,2,2817720320,27,0,27,8,24,4,0.515625,0.308576,1000,10752,2697064.562500,198,200,1,14,
688128,1921885.156250,2,1,0,82.8179,1137336.625000,1,10752,27,3,64,49152,275968,0.189952,1024,2,11232,77,7,11,461682.187500,4,20,1,33.2134,158,8,5,1536,1536,2,2817720320,27,0,27,4,24,8,0.401042,0.190017,1000,10752,1922558.375000,154,200,1,14,
917504,1750679.812500,2,1,0,91.5586,831376.593750,1,14336,27,3,64,49152,483840,0.208656,1024,2,13600,30,6,30,460492.687500,4,20,1,48.2828,184,8,4,2048,2048,2,2817720320,27,0,27,8,32,4,0.527344,0.208722,1000,14336,1752113.468750,180,200,1,14,
229376,4893097.272727,2,1,0,64.7916,14336494.454545,1,3584,27,3,64,49152,28672,1.70685,1024,3,4000,50,50,50,4365485.454545,4,20,1,8.09895,206,8,13,1024,512,3,2817720320,27,0,27,8,8,4,0.125,1.70689,1000,7168,4904270.000000,200,200,1,14,
344064,4886471.409091,2,1,0,56.2721,8644594.863636,1,5376,27,3,64,49152,57344,1.47393,1024,3,5600,50,50,25,5302279.409091,4,20,1,9.37869,206,8,9,1536,768,3,2817720320,27,0,27,8,8,6,0.166667,1.47398,1000,10752,4896847.454545,200,200,1,14,
458752,4339214.636364,2,1,0,52.0891,5902968.318182,1,7168,27,3,64,49152,86016,1.25222,1024,3,7200,48,48,16,5028885.090909,4,20,1,9.7667,198,8,7,2048,1024,3,2817720320,27,0,27,8,8,8,0.1875,1.25227,1000,14336,4345780.954545,192,200,1,14,
458752,3906815.227273,2,1,0,82.6715,4981616.136364,1,7168,27,3,64,49152,86016,0.788964,1024,3,7200,48,16,48,1668036.272727,4,20,1,15.5009,198,8,7,2048,1024,3,2817720320,27,0,27,8,16,4,0.1875,0.789024,1000,14336,3912152.181818,192,200,1,14,
688128,3909520.409091,2,1,0,72.5207,2796231.045455,1,10752,27,3,64,49152,172032,0.674539,1024,3,10080,48,16,24,2175455.954545,4,20,1,18.1302,198,8,5,3072,1536,3,2817720320,27,0,27,8,16,6,0.25,0.674599,1000,21504,3914876.272727,192,200,1,14,
917504,3927025.318182,2,1,0,60.2459,2102853.045455,1,14336,27,3,64,49152,258048,0.721764,1024,3,12960,48,16,16,2297274.863636,4,20,1,16.9441,198,8,4,4096,2048,3,2817720320,27,0,27,8,16,8,0.28125,0.721818,1000,28672,3933225.409091,192,200,1,14,
688128,4481153.454545,2,1,0,101.767,4964850.636364,1,10752,27,3,64,49152,143360,0.651959,1024,3,10400,50,10,50,1791163.636364,4,20,1,21.2015,206,8,5,3072,1536,3,2817720320,27,0,27,8,24,4,0.208333,0.65203,1000,21504,4485296.818182,200,200,1,14,
917504,3712978.772727,2,1,0,107.827,2588162.590909,1,14336,27,3,64,49152,200704,0.551566,1024,3,13600,49,7,49,1462564.363636,4,20,1,23.5871,202,8,4,4096,2048,3,2817720320,27,0,27,8,32,4,0.21875,0.551618,1000,28672,3716977.363636,196,200,1,14,
344064,9982843.250000,2,1,0,68.507,46314106.437500,1,5376,27,3,64,49152,10752,6.26548,1024,4,5600,99,99,33,26082360.437500,4,20,1,2.14084,206,8,9,2304,768,4,2817720320,27,0,27,8,8,6,0.03125,6.26548,1000,16128,10039351.000000,198,200,1,14,
458752,10362305.750000,2,1,0,61.3142,31350165.062500,1,7168,27,3,64,49152,17920,5.77181,1024,4,7200,100,100,20,27651939.312500,4,20,1,2.39508,208,8,7,3072,1024,4,2817720320,27,0,27,8,8,8,0.0390625,5.77182,1000,21504,10411355.437500,200,200,1,14,
458752,8958289.812500,2,1,0,93.1454,28384187.062500,1,7168,27,3,64,49152,17920,3.79929,1024,4,7200,100,20,100,7430106.562500,4,20,1,3.63849,208,8,7,3072,1024,4,2817720320,27,0,27,8,16,4,0.0390625,3.79938,1000,21504,8988883.750000,200,200,1,14,
688128,6568662.687500,2,1,0,84.4426,7735946.937500,1,10752,27,3,64,49152,53760,1.52754,1024,4,10080,90,18,30,5381614.562500,4,20,1,6.59708,188,8,5,4608,1536,4,2817720320,27,0,27,8,16,6,0.078125,1.5276,1000,32256,6570221.750000,180,200,1,14,
917504,9005735.000000,2,1,0,70.0888,6977740.812500,1,14336,27,3,64,49152,89600,2.01964,1024,4,12960,100,20,20,7291350.375000,4,20,1,6.8446,208,8,4,6144,2048,4,2817720320,27,0,27,8,16,8,0.0976562,2.01969,1000,43008,9019761.500000,200,200,1,14,
688128,8689649.875000,2,1,0,120.012,21431364.625000,1,10752,27,3,64,49152,32256,2.38433,1024,4,10400,99,11,99,7727759.875000,4,20,1,5.62554,206,8,5,4608,1536,4,2817720320,27,0,27,8,24,4,0.046875,2.38438,1000,32256,8709332.000000,198,200,1,14,
917504,5755022.000000,2,1,0,123.822,8936423.500000,1,14336,27,3,64,49152,46592,1.6567,1024,4,13600,91,7,91,5066489.000000,4,20,1,6.28783,190,8,4,6144,2048,4,2817720320,27,0,27,8,32,4,0.0507812,1.65675,1000,43008,5772351.687500,182,200,1,14,
43008,2244926.734375,3,1,0,22.6741,1109470.609375,1,672,27,3,64,49152,43008,0.53935,1024,1,1280,96,24,32,934012.593750,4,20,1,22.6741,194,8,39,0,96,1,2817720320,27,0,27,2,8,2,1,0.539408,1000,0,2247757.781250,192,200,1,14,
86016,2128013.781250,3,1,0,19.5112,946803.937500,1,1344,27,3,64,49152,86016,0.626793,1024,1,1920,48,24,32,1103708.093750,4,20,1,19.5112,194,8,26,0,192,1,2817720320,27,0,27,4,8,2,1,0.626849,1000,0,2129313.703125,192,200,1,14,
129024,2021786.187500,3,1,0,17.9965,824878.875000,1,2016,27,3,64,49152,129024,0.679541,1024,1,2560,32,24,32,1200915.796875,4,20,1,17.9965,194,8,20,0,288,1,2817720320,27,0,27,6,8,2,1,0.679609,1000,0,2023420.265625,192,200,1,14,
172032,1977168.281250,3,1,0,16.4281,708818.921875,1,2688,27,3,64,49152,172032,0.744424,1024,1,3200,24,24,32,1311445.937500,4,20,1,16.4281,194,8,16,0,384,1,2817720320,27,0,27,8,8,2,1,0.744494,1000,0,1978860.906250,192,200,1,14,
86016,2175048.437500,3,1,0,15.4579,638244.781250,1,1344,27,3,64,49152,86016,0.791165,1024,1,2240,96,24,16,1389670.515625,4,20,1,15.4579,194,8,22,0,192,1,2817720320,27,0,27,2,8,4,1,0.791221,1000,0,2177921.687500,192,200,1,14,
172032,2144521.343750,3,1,0,14.9282,577940.062500,1,2688,27,3,64,49152,172032,0.819235,1024,1,3360,48,24,16,1432224.328125,4,20,1,14.9282,194,8,15,0,384,1,2817720320,27,0,27,4,8,4,1,0.819295,1000,0,2146564.312500,192,200,1,14,
258048,2066010.968750,3,1,0,14.2055,501747.125000,1,4032,27,3,64,49152,258048,0.860906,1024,1,4480,32,24,16,1496900.093750,4,20,1,14.2055,194,8,11,0,576,1,2817720320,27,0,27,6,8,4,1,0.860976,1000,0,2068312.875000,192,200,1,14,
344064,2042772.687500,3,1,0,14.854,556076.000000,1,5376,27,3,64,49152,344064,0.823315,1024,1,5600,24,24,16,1428224.328125,4,20,1,14.854,194,8,9,0,768,1,2817720320,27,0,27,8,8,4,1,0.823385,1000,0,2043850.078125,192,200,1,14,
129024,768080.531250,3,1,0,13.8657,192059.734375,1,2016,27,3,64,49152,129024,0.372071,1024,1,3200,72,18,8,664185.921875,4,20,1,13.8657,146,8,16,0,288,1,2817720320,27,0,27,2,8,6,1,0.372126,1000,0,769024.828125,144,200,1,14,
258048,788875.453125,3,1,0,13.6649,182934.593750,1,4032,27,3,64,49152,258048,0.377537,1024,1,4800,36,18,8,670592.078125,4,20,1,13.6649,146,8,11,0,576,1,2817720320,27,0,27,4,8,6,1,0.377593,1000,0,790198.468750,144,200,1,14,
387072,873873.531250,3,1,0,14.5853,227908.218750,1,6048,27,3,64,49152,387072,0.353702,1024,1,6400,24,18,8,622973.421875,4,20,1,14.5853,146,8,8,0,864,1,2817720320,27,0,27,6,8,6,1,0.353767,1000,0,875630.671875,144,200,1,14,
516096,908035.000000,3,1,0,14.5355,247412.015625,1,8064,27,3,64,49152,516096,0.354927,1024,1,8000,18,18,8,620517.593750,4,20,1,14.5355,146,8,7,0,1152,1,2817720320,27,0,27,8,8,6,1,0.354978,1000,0,914900.687500,144,200,1,14,
172032,2003891.578125,3,1,0,13.2729,387390.203125,1,2688,27,3,64,49152,172032,0.921406,1024,1,4160,96,24,8,1626556.578125,4,20,1,13.2729,194,8,12,0,384,1,2817720320,27,0,27,2,8,8,1,0.921472,1000,0,2007155.062500,192,200,1,14,
344064,2247341.906250,3,1,0,13.9156,469499.890625,1,5376,27,3,64,49152,344064,0.878849,1024,1,6240,48,24,8,1539199.156250,4,20,1,13.9156,194,8,8,0,768,1,2817720320,27,0,27,4,8,8,1,0.87891,1000,0,2249321.609375,192,200,1,14,
516096,2411234.015625,3,1,0,14.6694,562501.687500,1,8064,27,3,64,49152,516096,0.833681,1024,1,8320,32,24,8,1447030.328125,4,20,1,14.6694,194,8,6,0,1152,1,2817720320,27,0,27,6,8,8,1,0.833749,1000,0,2400326.734375,192,200,1,14,
688128,2344823.390625,3,1,0,14.3853,538361.578125,1,10752,27,3,64,49152,688128,0.850154,1024,1,10400,24,24,8,1457548.109375,4,20,1,14.3853,194,8,5,0,1536,1,2817720320,27,0,27,8,8,8,1,0.850212,1000,0,2360523.859375,192,200,1,14,
86016,2004370.812500,3,1,0,30.6409,531233.953125,1,1344,27,3,64,49152,86016,0.399086,1024,1,2304,96,12,32,701015.812500,4,20,1,30.6409,194,8,22,0,192,1,2817720320,27,0,27,2,16,2,1,0.399159,1000,0,2006337.125000,192,200,1,14,
172032,1982970.453125,3,1,0,28.6939,478894.968750,1,2688,27,3,64,49152,172032,0.426177,1024,1,3456,48,12,32,748377.078125,4,20,1,28.6939,194,8,15,0,384,1,2817720320,27,0,27,4,16,2,1,0.426243,1000,0,1984157.125000,192,200,1,14,
258048,1901765.218750,3,1,0,26.9111,429457.359375,1,4032,27,3,64,49152,258048,0.45441,1024,1,4608,32,12,32,795653.578125,4,20,1,26.9111,194,8,11,0,576,1,2817720320,27,0,27,6,16,2,1,0.454482,1000,0,1902790.859375,192,200,1,14,
344064,1848602.546875,3,1,0,28.2515,467217.828125,1,5376,27,3,64,49152,344064,0.432858,1024,1,5760,24,12,32,758133.218750,4,20,1,28.2515,194,8,9,0,768,1,2817720320,27,0,27,8,16,2,1,0.432919,1000,0,1849424.156250,192,200,1,14,
172032,1867355.531250,3,1,0,24.7221,352871.734375,1,2688,27,3,64,49152,172032,0.494651,1024,1,4032,96,12,16,873371.859375,4,20,1,24.7221,194,8,13,0,384,1,2817720320,27,0,27,2,16,4,1,0.494723,1000,0,1869424.406250,192,200,1,14,
344064,2020340.609375,3,1,0,26.4756,419287.656250,1,5376,27,3,64,49152,344064,0.46189,1024,1,6048,48,12,16,808065.937500,4,20,1,26.4756,194,8,9,0,768,1,2817720320,27,0,27,4,16,4,1,0.461958,1000,0,2021775.562500,192,200,1,14,
516096,1940028.687500,3,1,0,27.1824,461518.734375,1,8064,27,3,64,49152,516096,0.449872,1024,1,8064,32,12,16,774308.359375,4,20,1,27.1824,194,8,7,0,1152,1,2817720320,27,0,27,6,16,4,1,0.449945,1000,0,1939931.062500,192,200,1,14,
688128,1874733.156250,3,1,0,26.946,438028.500000,1,10752,27,3,64,49152,688128,0.453827,1024,1,10080,24,12,16,793813.031250,4,20,1,26.946,194,8,5,0,1536,1,2817720320,27,0,27,8,16,4,1,0.453892,1000,0,1873876.250000,192,200,1,14,
258048,709917.187500,3,1,0,22.6166,113243.515625,1,4032,27,3,64,49152,258048,0.228086,1024,1,5760,72,9,8,403504.390625,4,20,1,22.6166,146,8,9,0,576,1,2817720320,27,0,27,2,16,6,1,0.228141,1000,0,710581.843750,144,200,1,14,
516096,741895.921875,3,1,0,25.3145,167613.906250,1,8064,27,3,64,49152,516096,0.203759,1024,1,8640,36,9,8,358157.281250,4,20,1,25.3145,146,8,6,0,1152,1,2817720320,27,0,27,4,16,6,1,0.203827,1000,0,738805.718750,144,200,1,14,
774144,799239.453125,3,1,0,30.2175,220655.218750,1,12096,27,3,64,49152,774144,0.170697,1024,1,11520,24,9,8,297044.765625,4,20,1,30.2175,146,8,5,0,1728,1,2817720320,27,0,27,6,16,6,1,0.170755,1000,0,799465.328125,144,200,1,14,
1032192,803102.937500,3,1,0,25.8461,171541.421875,1,16128,27,3,64,49152,1032192,0.199575,1024,1,14400,18,9,8,345686.296875,4,20,1,25.8461,146,8,4,0,2304,1,2817720320,27,0,27,8,16,6,1,0.199635,1000,0,803418.390625,144,200,1,14,
344064,1843520.515625,3,1,0,23.0667,285231.156250,1,5376,27,3,64,49152,344064,0.530168,1024,1,7488,96,12,8,938966.468750,4,20,1,23.0667,194,8,7,0,768,1,2817720320,27,0,27,2,16,8,1,0.530228,1000,0,1846474.484375,192,200,1,14,
688128,2071697.656250,3,1,0,25.1789,373437.078125,1,10752,27,3,64,49152,688128,0.48569,1024,1,11232,48,12,8,850825.046875,4,20,1,25.1789,194,8,5,0,1536,1,2817720320,27,0,27,4,16,8,1,0.485748,1000,0,2075460.859375,192,200,1,14,
1032192,2012234.562500,3,1,0,25.2316,402728.375000,1,16128,27,3,64,49152,1032192,0.484677,1024,1,14976,32,12,8,825971.156250,4,20,1,25.2316,194,8,4,0,2304,1,2817720320,27,0,27,6,16,8,1,0.484733,1000,0,2015068.609375,192,200,1,14,
1376256,1880481.031250,3,1,0,27.0474,476488.140625,1,21504,27,3,64,49152,1376256,0.452133,1024,1,18720,24,12,8,749546.500000,4,20,1,27.0474,194,8,3,0,3072,1,2817720320,27,0,27,8,16,8,1,0.45219,1000,0,1883153.234375,192,200,1,14,
