fb_subp1_read_sectors,Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,l1_global_load_hit,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Real Per Block X,Real Per Block Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,fb_subp0_read_sectors,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,shared_stores,
9609389.076923,3,1,633600,146.64,218.142,866359.692308,17280,13,2,13,0,0.656332,64,37632,1,68,272,88,22,386940.153846,4,30,1,0,5994,425920,34560,8640,5,9616838.153846,42,1,96,10,0.672222,0.656386,1000,69120,1,
12595682.846154,3,1,337920,78.9436,252.619,2133737.846154,9216,13,2,13,0,1.22524,64,21840,1,50,1500,120,4,576843.538462,4,30,1,0,6010,105600,18432,4608,5,12612188.230769,42,1,128,4,0.3125,1.22579,1000,36864,1,
10653023.769231,3,1,506880,113.883,218.655,1192265.769231,13824,13,2,13,0,0.849664,64,31200,1,50,600,120,10,434966.153846,4,30,1,0,6010,264000,27648,6912,5,10660294.000000,42,1,128,6,0.520833,0.849717,1000,55296,1,
10000589.923077,3,1,675840,136.249,217.998,883166.538462,18432,13,2,13,0,0.710175,64,40560,1,50,375,120,16,471070.615385,4,30,1,0,6010,422400,36864,9216,5,10010181.923077,42,1,128,8,0.625,0.71023,1000,73728,1,
15252678.363636,3,1,101376,33.6943,293.275,5245039.727273,2304,13,2,13,0,2.87192,64,5712,1,272,3000,22,2,2127060.090909,4,30,1,0,6012,11616,5760,1152,6,15296534.727273,42,1,32,4,0.114583,2.87194,1000,11520,1,
11877073.181818,3,1,152064,88.1211,287.627,2011756.363636,3456,13,2,13,0,1.09808,64,8160,1,272,750,22,8,752213.727273,4,30,1,0,6012,46464,8640,1728,6,11892109.636364,42,1,32,6,0.305556,1.09812,1000,17280,1,
10669972.181818,3,1,202752,113.319,281.434,1511626.636364,4608,13,2,13,0,0.853872,64,10608,1,272,428,22,14,592981.818182,4,30,1,0,6012,81312,11520,2304,6,10681621.272727,42,1,32,8,0.401042,0.85394,1000,23040,1,
10148802.090909,3,1,253440,125.593,273.291,1299049.000000,5760,13,2,13,0,0.770437,64,13056,1,272,300,22,20,541110.181818,4,30,1,0,6012,116160,14400,2880,6,10159184.000000,42,1,32,10,0.458333,0.770488,1000,28800,1,
9811467.636364,3,1,304128,128.178,256.603,1165847.636364,6912,13,2,13,0,0.754893,64,15504,1,272,230,22,26,530188.909091,4,30,1,0,6012,151008,17280,3456,6,9823621.727273,42,1,32,12,0.496528,0.754948,1000,34560,1,
14940562.090909,3,1,202752,39.7242,282.201,4700700.909091,4608,13,2,13,0,2.43597,64,11088,1,111,3000,54,2,1315469.545455,4,30,1,0,6012,28512,11520,2304,6,14973470.727273,42,1,64,4,0.140625,2.436,1000,23040,1,
11554642.090909,3,1,304128,96.4607,256.971,1735966.090909,6912,13,2,13,0,1.00314,64,15840,1,111,750,54,8,520983.000000,4,30,1,0,6012,114048,17280,3456,6,11567411.636364,42,1,64,6,0.375,1.00319,1000,34560,1,
10399188.000000,3,1,405504,125.203,253.787,1251940.090909,9216,13,2,13,0,0.772836,64,20592,1,111,428,54,14,464193.909091,4,30,1,0,6012,199584,23040,4608,6,10408962.000000,42,1,64,8,0.492188,0.772891,1000,46080,1,
9858212.727273,3,1,506880,124.131,220.457,1053419.727273,11520,13,2,13,0,0.779506,64,25344,1,111,300,54,20,450515.727273,4,30,1,0,6012,285120,28800,5760,6,9866873.363636,42,1,64,10,0.5625,0.779561,1000,57600,1,
9533880.727273,3,1,608256,135.701,221.724,916317.454545,13824,13,2,13,0,0.713045,64,30096,1,111,230,54,26,467814.363636,4,30,1,0,6012,370656,34560,6912,6,9541485.272727,42,1,64,12,0.609375,0.713099,1000,69120,1,
14768296.181818,3,1,304128,38.8312,257.218,4434015.181818,6912,13,2,13,0,2.49199,64,16464,1,69,3000,86,2,1174853.545455,4,30,1,0,6012,45408,17280,3456,6,14804272.454545,42,1,96,4,0.149306,2.49202,1000,34560,1,
11351570.636364,3,1,456192,88.703,220.338,1595644.909091,10368,13,2,13,0,1.09087,64,23520,1,69,750,86,8,508569.818182,4,30,1,0,6012,181632,25920,5184,6,11363412.727273,42,1,96,6,0.398148,1.09092,1000,51840,1,
10264852.909091,3,1,608256,117.621,222.31,1121341.818182,13824,13,2,13,0,0.822652,64,30576,1,69,428,86,14,479980.636364,4,30,1,0,6012,317856,34560,6912,6,10276994.727273,42,1,96,8,0.522569,0.822707,1000,69120,1,
9790656.545455,3,1,760320,133.903,221.744,904918.545455,17280,13,2,13,0,0.722611,64,37632,1,69,300,86,20,497341.363636,4,30,1,0,6012,454080,43200,8640,6,9801942.545455,42,1,96,10,0.597222,0.722671,1000,86400,1,
14649193.363636,3,1,405504,39.8677,255.153,4246705.181818,9216,13,2,13,0,2.4272,64,21840,1,50,3000,118,2,1173426.181818,4,30,1,0,6012,62304,23040,4608,6,14680445.727273,42,1,128,4,0.153646,2.42723,1000,46080,1,
11330110.272727,3,1,608256,92.9595,223.103,1486988.363636,13824,13,2,13,0,1.04092,64,31200,1,50,750,118,8,545837.272727,4,30,1,0,6012,249216,34560,6912,6,11345152.090909,42,1,128,6,0.409722,1.04097,1000,69120,1,
10255260.363636,3,1,811008,121.991,222.772,1010755.727273,18432,13,2,13,0,0.793182,64,40560,1,50,428,118,14,536312.181818,4,30,1,0,6012,436128,46080,9216,6,10271483.272727,42,1,128,8,0.53776,0.793239,1000,92160,1,
12121651.100000,3,1,177408,60.1113,288.534,2946446.900000,3456,13,2,13,0,1.60977,64,8160,1,300,1000,20,6,1123457.300000,4,30,1,0,6014,36960,10368,1728,7,12147562.800000,42,1,32,6,0.208333,1.60982,1000,20736,1,
11151171.000000,3,1,236544,88.1735,282.155,1947545.000000,4608,13,2,13,0,1.09743,64,10608,1,300,500,20,12,760875.900000,4,30,1,0,6014,73920,13824,2304,7,11170118.300000,42,1,32,8,0.3125,1.09747,1000,27648,1,
10631042.100000,3,1,295680,102.725,273.659,1610824.700000,5760,13,2,13,0,0.941953,64,13056,1,300,333,20,18,643938.200000,4,30,1,0,6014,110880,17280,2880,7,10644926.800000,42,1,32,10,0.375,0.94201,1000,34560,1,
10337729.500000,3,1,354816,107.395,257.749,1426277.700000,6912,13,2,13,0,0.900992,64,15504,1,300,250,20,24,607314.500000,4,30,1,0,6014,147840,20736,3456,7,10352769.200000,42,1,32,12,0.416667,0.901044,1000,41472,1,
11517204.100000,3,1,354816,70.3176,258.769,2393297.700000,6912,13,2,13,0,1.37611,64,15840,1,115,1000,52,6,723671.300000,4,30,1,0,6014,96096,20736,3456,7,11540978.100000,42,1,64,6,0.270833,1.37616,1000,41472,1,
10577989.400000,3,1,473088,104.219,255.685,1542592.800000,9216,13,2,13,0,0.928452,64,20592,1,115,500,52,12,536071.600000,4,30,1,0,6014,192192,27648,4608,7,10593535.600000,42,1,64,8,0.40625,0.928504,1000,55296,1,
10053850.100000,3,1,591360,108.829,222.273,1249120.500000,11520,13,2,13,0,0.889122,64,25344,1,115,333,52,18,481082.800000,4,30,1,0,6014,288288,34560,5760,7,10065743.900000,42,1,64,10,0.4875,0.889174,1000,69120,1,
9801198.400000,3,1,709632,121.724,223.973,1073112.600000,13824,13,2,13,0,0.794922,64,30096,1,115,250,52,24,485872.100000,4,30,1,0,6014,384384,41472,6912,7,9812014.000000,42,1,64,12,0.541667,0.794977,1000,82944,1,
11304668.000000,3,1,532224,65.2706,222.442,2198054.600000,10368,13,2,13,0,1.48253,64,23520,1,71,1000,84,6,688536.500000,4,30,1,0,6014,155232,31104,5184,7,11326877.400000,42,1,96,6,0.291667,1.48257,1000,62208,1,
10450976.300000,3,1,709632,98.8111,224.499,1370756.300000,13824,13,2,13,0,0.979273,64,30576,1,71,500,84,12,554107.600000,4,30,1,0,6014,310464,41472,6912,7,10464181.200000,42,1,96,8,0.4375,0.979323,1000,82944,1,
9963349.600000,3,1,887040,117.646,222.521,1070760.500000,17280,13,2,13,0,0.822479,64,37632,1,71,333,84,18,530057.400000,4,30,1,0,6014,465696,51840,8640,7,9977830.100000,42,1,96,10,0.525,0.822532,1000,103680,1,
11194190.600000,3,1,709632,69.0947,225.525,2028051.400000,13824,13,2,13,0,1.40047,64,31200,1,51,1000,116,6,737636.400000,4,30,1,0,6014,214368,41472,6912,7,11213059.800000,42,1,128,6,0.302083,1.40051,1000,82944,1,
10347056.600000,3,1,946176,102.538,223.124,1225874.300000,18432,13,2,13,0,0.943673,64,40560,1,51,500,116,12,616777.100000,4,30,1,0,6014,428736,55296,9216,7,10360365.900000,42,1,128,8,0.453125,0.943724,1000,110592,1,
16173956.250000,3,1,202752,36.5102,291.79,4984190.625000,3456,13,2,13,0,2.65041,64,8160,1,333,1500,18,4,1783540.250000,4,30,1,0,6016,25344,12096,1728,8,16225222.500000,42,1,32,6,0.125,2.65043,1000,24192,1,
12553488.250000,3,1,270336,67.0646,285.856,2642608.000000,4608,13,2,13,0,1.44287,64,10608,1,333,600,18,10,970118.125000,4,30,1,0,6016,63360,16128,2304,8,12581247.250000,42,1,32,8,0.234375,1.44291,1000,32256,1,
11331044.250000,3,1,337920,83.2947,277.372,2059139.875000,5760,13,2,13,0,1.16171,64,13056,1,333,375,18,16,768091.500000,4,30,1,0,6016,101376,20160,2880,8,11351672.125000,42,1,32,10,0.3,1.16175,1000,40320,1,
10699443.875000,3,1,405504,89.8879,260.534,1779297.500000,6912,13,2,13,0,1.0765,64,15504,1,333,272,18,22,673757.625000,4,30,1,0,6016,139392,24192,3456,8,10720533.875000,42,1,32,12,0.34375,1.07654,1000,48384,1,
15571325.750000,3,1,405504,45.3325,261.115,3808342.875000,6912,13,2,13,0,2.1346,64,15840,1,120,1500,50,4,1071748.375000,4,30,1,0,6016,70400,24192,3456,8,15611499.125000,42,1,64,6,0.173611,2.13463,1000,48384,1,
12018820.750000,3,1,540672,84.1186,258.412,1948878.250000,9216,13,2,13,0,1.15032,64,20592,1,120,600,50,10,651244.000000,4,30,1,0,6016,176000,32256,4608,8,12036429.875000,42,1,64,8,0.325521,1.15038,1000,64512,1,
10804039.000000,3,1,675840,94.3242,226.378,1482424.375000,11520,13,2,13,0,1.02586,64,25344,1,120,375,50,16,548667.250000,4,30,1,0,6016,281600,40320,5760,8,10825812.375000,42,1,64,10,0.416667,1.02591,1000,80640,1,
10202278.750000,3,1,811008,109.348,228.424,1234597.000000,13824,13,2,13,0,0.884896,64,30096,1,120,272,50,22,534738.500000,4,30,1,0,6016,387200,48384,6912,8,10219550.375000,42,1,64,12,0.477431,0.884952,1000,96768,1,
15449762.125000,3,1,608256,43.0834,226.446,3401733.750000,10368,13,2,13,0,2.24603,64,23520,1,73,1500,82,4,1046133.500000,4,30,1,0,6016,115456,36288,5184,8,15490676.000000,42,1,96,6,0.189815,2.24606,1000,72576,1,
12013822.750000,3,1,811008,81.6981,229.016,1710725.250000,13824,13,2,13,0,1.18441,64,30576,1,73,600,82,10,662523.875000,4,30,1,0,6016,288640,48384,6912,8,12036894.250000,42,1,96,8,0.355903,1.18446,1000,96768,1,
10820473.625000,3,1,1013760,103.534,226.74,1261551.250000,17280,13,2,13,0,0.934594,64,37632,1,73,375,82,16,591656.500000,4,30,1,0,6016,461824,60480,8640,8,10838151.625000,42,1,96,10,0.455556,0.934648,1000,120960,1,
15290475.250000,3,1,811008,45.9999,229.631,3132659.625000,13824,13,2,13,0,2.10363,64,31200,1,52,1500,114,4,1092274.250000,4,30,1,0,6016,160512,48384,6912,8,15326668.500000,42,1,128,6,0.197917,2.10366,1000,96768,1,
11897462.750000,3,1,1081344,85.3795,227.314,1519763.750000,18432,13,2,13,0,1.13334,64,40560,1,52,600,114,10,733108.375000,4,30,1,0,6016,401280,64512,9216,8,11916296.125000,42,1,128,8,0.371094,1.13339,1000,129024,1,
8169305.171875,4,1,22528,220.753,220.164,562420.921875,3072,13,2,13,0,0.43829,64,7344,1,187,375,32,16,269505.109375,4,22,1,0,6002,22528,0,1536,1,8159848.703125,42,1,32,4,1,0.438354,1000,0,1,
8171070.375000,4,1,33792,216.915,216.336,545323.250000,4608,13,2,13,0,0.44605,64,10608,1,187,250,32,24,285952.375000,4,22,1,0,6002,33792,0,2304,1,8172216.406250,42,1,32,6,1,0.446111,1000,0,1,
8192022.640625,4,1,45056,213.24,213.24,527612.265625,6144,13,2,13,0,0.451324,64,13872,1,187,187,32,32,301750.125000,4,22,1,0,5986,45056,0,3072,1,8192903.578125,42,1,32,8,1,0.451381,1000,0,1,
8232906.812500,4,1,56320,210.484,209.922,490537.640625,7680,13,2,13,0,0.459681,64,17136,1,187,150,32,40,341139.375000,4,22,1,0,6002,56320,0,3840,1,8234447.171875,42,1,32,10,1,0.459741,1000,0,1,
8257283.234375,4,1,67584,207.75,207.196,478447.296875,9216,13,2,13,0,0.465733,64,20400,1,187,125,32,48,353188.234375,4,22,1,0,6002,67584,0,4608,1,8258447.343750,42,1,32,12,1,0.465791,1000,0,1,
8023085.734375,4,1,45056,212.93,211.226,616560.953125,6144,13,2,13,0,0.4544,64,14256,1,93,375,64,16,210443.640625,4,22,1,0,6002,45056,0,3072,1,8022981.796875,42,1,64,4,1,0.45446,1000,0,1,
8076133.453125,4,1,67584,208.967,207.295,602417.234375,9216,13,2,13,0,0.463018,64,20592,1,93,250,64,24,224571.546875,4,22,1,0,6002,67584,0,4608,1,8076387.468750,42,1,64,6,1,0.463078,1000,0,1,
8088140.359375,4,1,90112,204.516,203.423,588356.781250,12288,13,2,13,0,0.470575,64,26928,1,93,187,64,32,236425.953125,4,22,1,0,5986,90112,0,6144,1,8089390.453125,42,1,64,8,1,0.470635,1000,0,1,
8147204.453125,4,1,112640,197.113,195.536,517684.937500,15360,13,2,13,0,0.490857,64,33264,1,93,150,64,40,309066.890625,4,22,1,0,6002,112640,0,7680,1,8147114.125000,42,1,64,10,1,0.490926,1000,0,1,
8153105.484375,4,1,135168,151.368,150.157,494150.406250,18432,13,2,13,0,0.639234,64,39600,1,93,125,64,48,333382.640625,4,22,1,0,6002,135168,0,9216,1,8152868.843750,42,1,64,12,1,0.639291,1000,0,1,
8029619.937500,4,1,67584,210.448,208.764,637907.468750,9216,13,2,13,0,0.459757,64,21168,1,62,375,96,16,189429.671875,4,22,1,0,6002,67584,0,4608,1,8030049.562500,42,1,96,4,1,0.45982,1000,0,1,
8072252.500000,4,1,101376,201.587,199.975,586743.156250,13824,13,2,13,0,0.479967,64,30576,1,62,250,96,24,240283.421875,4,22,1,0,6002,101376,0,6912,1,8073393.578125,42,1,96,6,1,0.48003,1000,0,1,
7976332.687500,4,1,135168,147.57,146.781,570498.343750,18432,13,2,13,0,0.652196,64,39984,1,62,187,96,32,254161.953125,4,22,1,0,5986,135168,0,9216,1,7978412.921875,42,1,96,8,1,0.652251,1000,0,1,
8122889.890625,4,1,168960,151.629,150.416,505189.015625,23040,13,2,13,0,0.638132,64,49392,1,62,150,96,40,323304.093750,4,22,1,0,6002,168960,0,11520,1,8124633.656250,42,1,96,10,1,0.638188,1000,0,1,
7970011.796875,4,1,90112,207.807,203.928,622298.062500,12288,13,2,13,0,0.465605,64,28080,1,46,375,128,16,195787.546875,4,22,1,0,6002,90112,0,6144,1,7970880.406250,42,1,128,4,1,0.465663,1000,0,1,
7910437.593750,4,1,135168,147.948,145.186,571214.453125,18432,13,2,13,0,0.654012,64,40560,1,46,250,128,24,246965.515625,4,22,1,0,6002,135168,0,9216,1,7913000.703125,42,1,128,6,1,0.654069,1000,0,1,
7901904.843750,4,1,180224,145.861,143.521,536151.562500,24576,13,2,13,0,0.659836,64,53040,1,46,187,128,32,279891.562500,4,22,1,0,5986,180224,0,12288,1,7902246.062500,42,1,128,8,1,0.659893,1000,0,1,
8419344.062500,4,1,45056,220.932,268.968,728474.468750,3072,13,2,13,0,0.437939,64,7344,1,200,428,30,14,285954.312500,4,38,1,0,6004,36960,1536,1536,2,8420933.781250,42,1,32,4,0.820312,0.437998,1000,3072,1,
8245614.250000,4,1,67584,221.845,257.458,689484.687500,4608,13,2,13,0,0.436134,64,10608,1,200,272,30,22,278298.218750,4,38,1,0,6004,58080,2304,2304,2,8249177.093750,42,1,32,6,0.859375,0.436197,1000,4608,1,
8210121.593750,4,1,90112,219.696,249.965,665570.250000,6144,13,2,13,0,0.440399,64,13872,1,200,200,30,30,283083.250000,4,38,1,0,6004,79200,3072,3072,2,8211784.218750,42,1,32,8,0.878906,0.440464,1000,6144,1,
8082578.000000,4,1,112640,210.506,235.018,607445.437500,7680,13,2,13,0,0.459626,64,17136,1,200,157,30,38,323332.718750,4,38,1,0,6004,100320,3840,3840,2,8086563.593750,42,1,32,10,0.890625,0.459692,1000,7680,1,
8055832.750000,4,1,135168,210.916,233.976,570463.500000,9216,13,2,13,0,0.458731,64,20400,1,200,130,30,46,354270.562500,4,38,1,0,6004,121440,4608,4608,2,8051855.843750,42,1,32,12,0.898438,0.458799,1000,9216,1,
8382774.468750,4,1,90112,214.662,250.881,767294.250000,6144,13,2,13,0,0.450731,64,14256,1,96,428,62,14,207086.562500,4,38,1,0,6004,76384,3072,3072,2,8386776.156250,42,1,64,4,0.847656,0.450792,1000,6144,1,
8160843.125000,4,1,135168,211.887,236.066,700707.406250,9216,13,2,13,0,0.456634,64,20592,1,96,272,62,22,228069.812500,4,38,1,0,6004,120032,4608,4608,2,8159067.531250,42,1,64,6,0.888021,0.456696,1000,9216,1,
8191886.625000,4,1,180224,169.308,184.929,645845.531250,12288,13,2,13,0,0.571484,64,26928,1,96,200,62,30,264176.343750,4,38,1,0,6004,163680,6144,6144,2,8195681.968750,42,1,64,8,0.908203,0.571551,1000,12288,1,
8117606.312500,4,1,225280,173.667,186.134,583631.062500,15360,13,2,13,0,0.557147,64,33264,1,96,157,62,38,308923.562500,4,38,1,0,6004,207328,7680,7680,2,8120105.093750,42,1,64,10,0.920312,0.557204,1000,15360,1,
8121040.968750,4,1,270336,175.522,186.924,527499.531250,18432,13,2,13,0,0.551255,64,39600,1,96,130,62,46,359545.437500,4,38,1,0,6004,250976,9216,9216,2,8124016.718750,42,1,64,12,0.928385,0.551314,1000,18432,1,
8259598.281250,4,1,135168,206.506,237.578,759404.343750,9216,13,2,13,0,0.46853,64,21168,1,63,428,94,14,200286.031250,4,38,1,0,6004,115808,4608,4608,2,8259881.343750,42,1,96,4,0.856771,0.468597,1000,9216,1,
8265470.812500,4,1,202752,172.067,188.707,668423.562500,13824,13,2,13,0,0.56232,64,30576,1,63,272,94,22,245667.750000,4,38,1,0,6004,181984,6912,6912,2,8265705.718750,42,1,96,6,0.897569,0.562385,1000,13824,1,
8237962.093750,4,1,270336,177.159,190.482,593546.406250,18432,13,2,13,0,0.546159,64,39984,1,63,200,94,30,302951.656250,4,38,1,0,6004,248160,9216,9216,2,8245617.343750,42,1,96,8,0.917969,0.54622,1000,18432,1,
8388443.656250,4,1,180224,164.741,189.03,757510.625000,12288,13,2,13,0,0.585771,64,28080,1,47,428,126,14,197044.093750,4,38,1,0,5996,155232,6144,6144,2,8388270.218750,42,1,128,4,0.861328,0.585829,1000,12288,1,
8199943.000000,4,1,270336,172.889,188.605,634118.656250,18432,13,2,13,0,0.559653,64,40560,1,47,272,126,22,274437.562500,4,38,1,0,6004,243936,9216,9216,2,8211549.187500,42,1,128,6,0.902344,0.559712,1000,18432,1,
9201232.818182,4,1,67584,185.714,282.616,929234.500000,3072,13,2,13,0,0.521,64,7344,1,214,500,28,12,338185.909091,4,38,1,0,6006,44352,3072,1536,3,9205380.090909,42,1,32,4,0.65625,0.521059,1000,6144,1,
8966842.454545,4,1,101376,199.977,273.889,827964.636364,4608,13,2,13,0,0.483836,64,10608,1,214,300,28,20,312789.227273,4,38,1,0,6006,73920,4608,2304,3,8970467.590909,42,1,32,6,0.729167,0.483895,1000,9216,1,
8835180.363636,4,1,135168,203.372,265.629,774156.500000,6144,13,2,13,0,0.474491,64,13872,1,214,214,28,28,313781.772727,4,38,1,0,5998,103488,6144,3072,3,8838198.545455,42,1,32,8,0.765625,0.47455,1000,12288,1,
8742414.818182,4,1,168960,195.777,247.281,705754.818182,7680,13,2,13,0,0.494216,64,17136,1,214,166,28,36,347254.272727,4,38,1,0,6006,133056,7680,3840,3,8743928.045455,42,1,32,10,0.7875,0.494277,1000,15360,1,
8723697.590909,4,1,202752,200.207,248.612,666744.727273,9216,13,2,13,0,0.483279,64,20400,1,214,136,28,44,368395.772727,4,38,1,0,6006,162624,9216,4608,3,8728099.000000,42,1,32,12,0.802083,0.483339,1000,18432,1,
8964340.863636,4,1,135168,187.139,266.154,929724.454545,6144,13,2,13,0,0.517031,64,14256,1,100,500,60,12,256074.590909,4,38,1,0,6006,95040,6144,3072,3,8970225.318182,42,1,64,4,0.703125,0.517091,1000,12288,1,
8732081.090909,4,1,202752,194.914,249.49,802812.090909,9216,13,2,13,0,0.496405,64,20592,1,100,300,60,20,264546.318182,4,38,1,0,6006,158400,9216,4608,3,8742744.681818,42,1,64,6,0.78125,0.496466,1000,18432,1,
8622536.636364,4,1,270336,168.646,205.314,720191.136364,12288,13,2,13,0,0.573734,64,26928,1,100,214,60,28,294273.272727,4,38,1,0,6006,221760,12288,6144,3,8626694.136364,42,1,64,8,0.820312,0.573793,1000,24576,1,
8562189.636364,4,1,337920,175.49,207.156,650160.136364,15360,13,2,13,0,0.551356,64,33264,1,100,166,60,36,333540.545455,4,38,1,0,6006,285120,15360,7680,3,8565953.181818,42,1,64,10,0.84375,0.551416,1000,30720,1,
8553570.409091,4,1,405504,180.02,208.92,588676.954545,18432,13,2,13,0,0.537478,64,39600,1,100,136,60,44,378373.636364,4,38,1,0,6006,348480,18432,9216,3,8559524.681818,42,1,64,12,0.859375,0.537539,1000,36864,1,
8837294.454545,4,1,202752,180.632,250.477,911356.000000,9216,13,2,13,0,0.535665,64,21168,1,65,500,92,12,244883.863636,4,38,1,0,6006,145728,9216,4608,3,8837388.181818,42,1,96,4,0.71875,0.535718,1000,18432,1,
8699388.409091,4,1,304128,166.57,207.88,757376.727273,13824,13,2,13,0,0.580884,64,30576,1,65,300,92,20,283217.363636,4,38,1,0,6006,242880,13824,6912,3,8703319.409091,42,1,96,6,0.798611,0.580944,1000,27648,1,
8604395.181818,4,1,405504,176.991,210.085,659922.954545,18432,13,2,13,0,0.546683,64,39984,1,65,214,92,28,329909.772727,4,38,1,0,6006,340032,18432,9216,3,8611090.318182,42,1,96,8,0.838542,0.546741,1000,36864,1,
8790243.000000,4,1,270336,151.978,207.5,882488.909091,12288,13,2,13,0,0.636666,64,28080,1,48,500,124,12,255973.363636,4,38,1,0,6006,196416,12288,6144,3,8790209.363636,42,1,128,4,0.726562,0.636725,1000,24576,1,
8609350.363636,4,1,405504,170.861,209.954,712956.454545,18432,13,2,13,0,0.566299,64,40560,1,48,300,124,20,311237.636364,4,38,1,0,6006,327360,18432,9216,3,8613142.090909,42,1,128,6,0.807292,0.566356,1000,36864,1,
9507123.875000,4,1,90112,148.295,291.054,1200908.125000,3072,13,2,13,0,0.652477,64,7344,1,230,600,26,10,433859.875000,4,38,1,0,6008,45760,4608,1536,4,9512672.125000,42,1,32,4,0.507812,0.652536,1000,9216,1,
8948721.187500,4,1,135168,173.514,283.509,989158.125000,4608,13,2,13,0,0.55763,64,10608,1,230,333,26,18,371489.625000,4,38,1,0,6008,82368,6912,2304,4,8952545.500000,42,1,32,6,0.609375,0.557694,1000,13824,1,
8681183.812500,4,1,180224,180.886,274.005,937037.312500,6144,13,2,13,0,0.53134,64,13872,1,230,230,26,26,317970.937500,4,38,1,0,5988,118976,9216,3072,4,8687300.312500,42,1,32,8,0.660156,0.531405,1000,18432,1,
8535864.500000,4,1,225280,177.006,254.762,790015.062500,7680,13,2,13,0,0.546636,64,17136,1,230,176,26,34,409843.625000,4,38,1,0,6008,155584,11520,3840,4,8531710.437500,42,1,32,10,0.690625,0.546694,1000,23040,1,
8425263.125000,4,1,270336,183.102,255.151,732353.125000,9216,13,2,13,0,0.528434,64,20400,1,230,142,26,42,429525.687500,4,38,1,0,6008,192192,13824,4608,4,8431221.500000,42,1,32,12,0.710938,0.528493,1000,27648,1,
9500862.687500,4,1,180224,155.566,273.465,1150584.187500,6144,13,2,13,0,0.621981,64,14256,1,103,600,58,10,315889.250000,4,38,1,0,6008,102080,9216,3072,4,9506766.125000,42,1,64,4,0.566406,0.622037,1000,18432,1,
8954449.312500,4,1,270336,175.937,257.47,911792.250000,9216,13,2,13,0,0.549955,64,20592,1,103,333,58,18,308008.625000,4,38,1,0,6008,183744,13824,4608,4,8955371.062500,42,1,64,6,0.679688,0.550015,1000,27648,1,
8704417.875000,4,1,360448,160.631,216.482,782874.687500,12288,13,2,13,0,0.602365,64,26928,1,103,230,58,26,340714.562500,4,38,1,0,6008,265408,18432,6144,4,8707985.812500,42,1,64,8,0.736328,0.602423,1000,36864,1,
8597286.875000,4,1,450560,169.176,218.086,694600.062500,15360,13,2,13,0,0.571938,64,33264,1,103,176,58,34,380179.812500,4,38,1,0,6008,347072,23040,7680,4,8600285.250000,42,1,64,10,0.770312,0.571995,1000,46080,1,
8480591.937500,4,1,540672,175.957,219.609,624644.875000,18432,13,2,13,0,0.549901,64,39600,1,103,142,58,42,415697.250000,4,38,1,0,6008,428736,27648,9216,4,8483629.125000,42,1,64,12,0.792969,0.549954,1000,55296,1,
9431093.500000,4,1,270336,153.122,258.715,1108137.875000,9216,13,2,13,0,0.631909,64,21168,1,66,600,90,10,300550.875000,4,38,1,0,6008,158400,13824,4608,4,9438106.562500,42,1,96,4,0.585938,0.631966,1000,27648,1,
8860823.687500,4,1,405504,154.945,218.381,861860.250000,13824,13,2,13,0,0.623224,64,30576,1,66,333,90,18,309848.375000,4,38,1,0,6002,285120,20736,6912,4,8865317.312500,42,1,96,6,0.703125,0.623282,1000,41472,1,
8693561.062500,4,1,540672,170.396,220.725,708954.437500,18432,13,2,13,0,0.567839,64,39984,1,66,230,90,26,371812.687500,4,38,1,0,6008,411840,27648,9216,4,8698296.500000,42,1,96,8,0.761719,0.567899,1000,55296,1,
9488550.937500,4,1,360448,130.67,218.549,1078762.375000,12288,13,2,13,0,0.740499,64,28080,1,49,600,122,10,315112.125000,4,38,1,0,6008,214720,18432,6144,4,9494953.312500,42,1,128,4,0.595703,0.740554,1000,36864,1,
9004330.562500,4,1,540672,159.06,221.473,798935.500000,18432,13,2,13,0,0.6083,64,40560,1,49,333,122,18,361278.125000,4,38,1,0,6008,386496,27648,9216,4,9009661.812500,42,1,128,6,0.714844,0.608373,1000,55296,1,
10304730.615385,4,1,112640,110.956,295.881,1648426.461538,3072,13,2,13,0,0.872078,64,7344,1,250,750,24,8,573878.923077,4,38,1,0,6010,42240,6144,1536,5,10313734.076923,42,1,32,4,0.375,0.872133,1000,12288,1,
9723081.923077,4,1,168960,144.057,288.114,1221073.692308,4608,13,2,13,0,0.67168,64,10608,1,250,375,24,16,446476.461538,4,38,1,0,6010,84480,9216,2304,5,9731053.461538,42,1,32,6,0.5,0.671734,1000,18432,1,
9430660.307692,4,1,225280,155.96,277.262,1045817.153846,6144,13,2,13,0,0.620413,64,13872,1,250,250,24,24,437049.384615,4,38,1,0,6010,126720,12288,3072,5,9436936.769231,42,1,32,8,0.5625,0.620467,1000,24576,1,
