Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,num_fp,shared_stores,
1,1,34560,119.218,150.214,4800,5,2,5,0,2,0.289821,64,4704,1,63,750,Tesla C2050,94,8,4,11,1,3,6004,27072,960,960,2,12,1,96,10,0.783333,0.28989,1000,4800,24,1,
1,1,18432,94.151,188.804,2560,5,2,5,0,2,0.367016,64,3120,1,47,3000,Tesla C2050,126,2,4,11,1,3,6004,9072,512,512,2,12,1,128,4,0.492188,0.36707,1000,2560,24,1,
1,1,27648,121.617,182.912,3840,5,2,5,0,2,0.284108,64,4160,1,47,1500,Tesla C2050,126,4,4,11,1,3,6004,18144,768,768,2,12,1,128,6,0.65625,0.284171,1000,3840,24,1,
1,1,36864,114.503,153.078,5120,5,2,5,0,2,0.301763,64,5200,1,47,1000,Tesla C2050,126,6,4,11,1,3,6004,27216,1024,1024,2,12,1,128,8,0.738281,0.301826,1000,5120,24,1,
1,1,10368,56.4896,193.42,960,5,2,5,0,2,0.611738,64,1088,1,214,3000,Tesla C2050,28,2,4,11,1,3,6006,3024,384,192,3,12,1,32,6,0.291667,0.611794,1000,1920,24,1,
1,1,13824,84.8977,193.793,1280,5,2,5,0,2,0.407025,64,1360,1,214,1500,Tesla C2050,28,4,4,11,1,3,6006,6048,512,256,3,12,1,32,8,0.4375,0.407078,1000,2560,24,1,
1,1,17280,101.704,193.463,1600,5,2,5,0,2,0.339749,64,1632,1,214,1000,Tesla C2050,28,6,4,11,1,3,6006,9072,640,320,3,12,1,32,10,0.525,0.339811,1000,3200,24,1,
1,1,20736,112.826,193.159,1920,5,2,5,0,2,0.306251,64,1904,1,214,750,Tesla C2050,28,8,4,11,1,3,6006,12096,768,384,3,12,1,32,12,0.583333,0.306311,1000,3840,24,1,
1,1,20736,60.3865,193.237,1920,5,2,5,0,2,0.572255,64,2112,1,100,3000,Tesla C2050,60,2,4,11,1,3,6006,6480,768,384,3,12,1,64,6,0.3125,0.572313,1000,3840,24,1,
1,1,27648,89.8449,191.669,2560,5,2,5,0,2,0.384603,64,2640,1,100,1500,Tesla C2050,60,4,4,11,1,3,6006,12960,1024,512,3,12,1,64,8,0.46875,0.384663,1000,5120,24,1,
1,1,34560,103.026,183.157,3200,5,2,5,0,2,0.335388,64,3168,1,100,1000,Tesla C2050,60,6,4,11,1,3,6006,19440,1280,640,3,12,1,64,10,0.5625,0.33545,1000,6400,24,1,
1,1,41472,113.87,182.193,3840,5,2,5,0,2,0.303441,64,3696,1,100,750,Tesla C2050,60,8,4,11,1,3,6006,25920,1536,768,3,12,1,64,12,0.625,0.303503,1000,7680,24,1,
1,1,31104,58.5776,182.762,2880,5,2,5,0,2,0.589933,64,3136,1,65,3000,Tesla C2050,92,2,4,11,1,3,6006,9936,1152,576,3,12,1,96,6,0.319444,0.589987,1000,5760,24,1,
1,1,41472,87.6316,182.274,3840,5,2,5,0,2,0.394307,64,3920,1,65,1500,Tesla C2050,92,4,4,11,1,3,6006,19872,1536,768,3,12,1,96,8,0.479167,0.394378,1000,7680,24,1,
1,1,51840,88.6568,153.672,4800,5,2,5,0,2,0.389751,64,4704,1,65,1000,Tesla C2050,92,6,4,11,1,3,6006,29808,1920,960,3,12,1,96,10,0.575,0.389818,1000,9600,24,1,
1,1,41472,59.3128,182.209,3840,5,2,5,0,2,0.58262,64,4160,1,48,3000,Tesla C2050,124,2,4,11,1,3,6006,13392,1536,768,3,12,1,128,6,0.322917,0.582673,1000,7680,24,1,
1,1,55296,76.3566,156.378,5120,5,2,5,0,2,0.45256,64,5200,1,48,1500,Tesla C2050,124,4,4,11,1,3,6006,26784,2048,1024,3,12,1,128,8,0.484375,0.452613,1000,10240,24,1,
1,1,18432,40.0978,196.746,1280,5,2,5,0,2,0.861846,64,1360,1,230,3000,Tesla C2050,26,2,4,11,1,3,6008,3744,768,256,4,12,1,32,8,0.203125,0.861893,1000,3840,24,1,
1,1,23040,63.9459,196.101,1600,5,2,5,0,2,0.540404,64,1632,1,230,1500,Tesla C2050,26,4,4,11,1,3,6008,7488,960,320,4,12,1,32,10,0.325,0.540457,1000,4800,24,1,
1,1,27648,80.0365,196.356,1920,5,2,5,0,2,0.431743,64,1904,1,230,1000,Tesla C2050,26,6,4,11,1,3,6008,11232,1152,384,4,12,1,32,12,0.40625,0.431803,1000,5760,24,1,
1,1,36864,44.1395,193.978,2560,5,2,5,0,2,0.782921,64,2640,1,103,3000,Tesla C2050,58,2,4,11,1,3,6008,8352,1536,512,4,12,1,64,8,0.226562,0.782972,1000,7680,24,1,
1,1,46080,68.093,187.029,3200,5,2,5,0,2,0.507489,64,3168,1,103,1500,Tesla C2050,58,4,4,11,1,3,6008,16704,1920,640,4,12,1,64,10,0.3625,0.507541,1000,9600,24,1,
1,1,55296,85.053,186.89,3840,5,2,5,0,2,0.406281,64,3696,1,103,1000,Tesla C2050,58,6,4,11,1,3,6008,25056,2304,768,4,12,1,64,12,0.453125,0.406335,1000,11520,24,1,
1,1,55296,44.1334,186.419,3840,5,2,5,0,2,0.783027,64,3920,1,66,3000,Tesla C2050,90,2,4,11,1,3,6008,12960,2304,768,4,12,1,96,8,0.234375,0.783081,1000,11520,24,1,
1,1,69120,58.6896,154.94,4800,5,2,5,0,2,0.588809,64,4704,1,66,1500,Tesla C2050,90,4,4,11,1,3,6008,25920,2880,960,4,12,1,96,10,0.375,0.588861,1000,14400,24,1,
1,1,73728,37.6927,157.606,5120,5,2,5,0,2,0.916843,64,5200,1,49,3000,Tesla C2050,122,2,4,11,1,3,6008,17568,3072,1024,4,12,1,128,8,0.238281,0.916889,1000,15360,24,1,
1,1,28800,29.5205,196.803,1600,5,2,5,0,2,1.17067,64,1632,1,250,3000,Tesla C2050,24,2,4,11,1,3,6010,4320,1280,320,5,12,1,32,10,0.15,1.17071,1000,6400,24,1,
1,1,34560,49.2191,196.876,1920,5,2,5,0,2,0.702116,64,1904,1,250,1500,Tesla C2050,24,4,4,11,1,3,6010,8640,1536,384,5,12,1,32,12,0.25,0.702167,1000,7680,24,1,
1,1,57600,32.3868,184.821,3200,5,2,5,0,2,1.06705,64,3168,1,107,3000,Tesla C2050,56,2,4,11,1,3,6010,10080,2560,640,5,12,1,64,10,0.175,1.0671,1000,12800,24,1,
1,1,69120,54.148,185.403,3840,5,2,5,0,2,0.638199,64,3696,1,107,1500,Tesla C2050,56,4,4,11,1,3,6010,20160,3072,768,5,12,1,64,12,0.291667,0.638251,1000,15360,24,1,
1,1,86400,28.7372,156.331,4800,5,2,5,0,2,1.20257,64,4704,1,68,3000,Tesla C2050,88,2,4,11,1,3,6010,15840,3840,960,5,12,1,96,10,0.183333,1.20262,1000,19200,24,1,
1,1,41472,22.679,197.398,1920,5,2,5,0,2,1.52384,64,1904,1,272,3000,Tesla C2050,22,2,4,11,1,3,6012,4752,1920,384,6,12,1,32,12,0.114583,1.52388,1000,9600,24,1,
1,1,82944,26.137,185.677,3840,5,2,5,0,2,1.32221,64,3696,1,111,3000,Tesla C2050,54,2,4,11,1,3,6012,11664,3840,768,6,12,1,64,12,0.140625,1.32226,1000,19200,24,1,
2,1,4608,406.536,405.452,1280,5,2,5,0,2,0.0849434,64,1360,1,187,750,Tesla C2050,32,8,4,16,1,3,6002,4608,0,256,1,12,1,32,4,1,0.085011,1000,0,24,1,
2,1,6912,407.639,406.552,1920,5,2,5,0,2,0.0847135,64,1904,1,187,500,Tesla C2050,32,12,4,16,1,3,6002,6912,0,384,1,12,1,32,6,1,0.0847809,1000,0,24,1,
2,1,9216,408.434,407.344,2560,5,2,5,0,2,0.0845504,64,2448,1,187,375,Tesla C2050,32,16,4,16,1,3,6002,9216,0,512,1,12,1,32,8,1,0.0846159,1000,0,24,1,
2,1,11520,407.533,406.447,3200,5,2,5,0,2,0.0847418,64,2992,1,187,300,Tesla C2050,32,20,4,16,1,3,6002,11520,0,640,1,12,1,32,10,1,0.0848029,1000,0,24,1,
2,1,13824,408.298,407.209,3840,5,2,5,0,2,0.0845812,64,3536,1,187,250,Tesla C2050,32,24,4,16,1,3,6002,13824,0,768,1,12,1,32,12,1,0.0846441,1000,0,24,1,
2,1,9216,410.592,407.308,2560,5,2,5,0,2,0.0841037,64,2640,1,93,750,Tesla C2050,64,8,4,16,1,3,6002,9216,0,512,1,12,1,64,4,1,0.0841711,1000,0,24,1,
2,1,13824,410.588,407.303,3840,5,2,5,0,2,0.0841119,64,3696,1,93,500,Tesla C2050,64,12,4,16,1,3,6002,13824,0,768,1,12,1,64,6,1,0.084172,1000,0,24,1,
2,1,18432,410.734,407.449,5120,5,2,5,0,2,0.0840761,64,4752,1,93,375,Tesla C2050,64,16,4,16,1,3,6002,18432,0,1024,1,12,1,64,8,1,0.084142,1000,0,24,1,
2,1,23040,410.627,407.342,6400,5,2,5,0,2,0.0840921,64,5808,1,93,300,Tesla C2050,64,20,4,16,1,3,6002,23040,0,1280,1,12,1,64,10,1,0.0841639,1000,0,24,1,
2,1,27648,411.247,407.957,7680,5,2,5,0,2,0.0839705,64,6864,1,93,250,Tesla C2050,64,24,4,16,1,3,6002,27648,0,1536,1,12,1,64,12,1,0.0840371,1000,0,24,1,
2,1,13824,412.805,409.502,3840,5,2,5,0,2,0.0836548,64,3920,1,62,750,Tesla C2050,96,8,4,16,1,3,6002,13824,0,768,1,12,1,96,4,1,0.08372,1000,0,24,1,
2,1,20736,413.561,410.252,5760,5,2,5,0,2,0.0834981,64,5488,1,62,500,Tesla C2050,96,12,4,16,1,3,6002,20736,0,1152,1,12,1,96,6,1,0.0835669,1000,0,24,1,
2,1,27648,412.672,409.371,7680,5,2,5,0,2,0.0836838,64,7056,1,62,375,Tesla C2050,96,16,4,16,1,3,6002,27648,0,1536,1,12,1,96,8,1,0.0837469,1000,0,24,1,
2,1,34560,313.322,310.815,9600,5,2,5,0,2,0.110235,64,8624,1,62,300,Tesla C2050,96,20,4,16,1,3,6002,34560,0,1920,1,12,1,96,10,1,0.110302,1000,0,24,1,
2,1,18432,415.13,407.381,5120,5,2,5,0,2,0.0831761,64,5200,1,46,750,Tesla C2050,128,8,4,16,1,3,6002,18432,0,1024,1,12,1,128,4,1,0.083251,1000,0,24,1,
2,1,27648,415.65,407.892,7680,5,2,5,0,2,0.0830862,64,7280,1,46,500,Tesla C2050,128,12,4,16,1,3,6002,27648,0,1536,1,12,1,128,6,1,0.0831468,1000,0,24,1,
2,1,36864,331.804,325.61,10240,5,2,5,0,2,0.104095,64,9360,1,46,375,Tesla C2050,128,16,4,16,1,3,6002,36864,0,2048,1,12,1,128,8,1,0.104158,1000,0,24,1,
2,1,9216,200.391,285,1280,5,2,5,0,4,0.172394,64,1360,1,200,1000,Tesla C2050,30,6,4,18,1,3,6004,6480,256,256,2,12,1,32,4,0.703125,0.172463,1000,1280,48,1,
2,1,13824,222.949,285.375,1920,5,2,5,0,4,0.154945,64,1904,1,200,600,Tesla C2050,30,10,4,18,1,3,6004,10800,384,384,2,12,1,32,6,0.78125,0.155013,1000,1920,48,1,
2,1,18432,234.023,284.905,2560,5,2,5,0,4,0.147612,64,2448,1,200,428,Tesla C2050,30,14,4,18,1,3,6004,15120,512,512,2,12,1,32,8,0.820312,0.147678,1000,2560,48,1,
2,1,23040,240.9,285.226,3200,5,2,5,0,4,0.143396,64,2992,1,200,333,Tesla C2050,30,18,4,18,1,3,6004,19440,640,640,2,12,1,32,10,0.84375,0.143462,1000,3200,48,1,
2,1,27648,245.573,284.996,3840,5,2,5,0,4,0.140672,64,3536,1,200,272,Tesla C2050,30,22,4,18,1,3,6004,23760,768,768,2,12,1,32,12,0.859375,0.140732,1000,3840,48,1,
2,1,18432,208.782,285.058,2560,5,2,5,0,4,0.165469,64,2640,1,96,1000,Tesla C2050,62,6,4,18,1,3,6004,13392,512,512,2,12,1,64,4,0.726562,0.165531,1000,2560,48,1,
2,1,27648,232.05,285.144,3840,5,2,5,0,4,0.14887,64,3696,1,96,600,Tesla C2050,62,10,4,18,1,3,6004,22320,768,768,2,12,1,64,6,0.807292,0.148933,1000,3840,48,1,
2,1,36864,243.427,284.499,5120,5,2,5,0,4,0.141912,64,4752,1,96,428,Tesla C2050,62,14,4,18,1,3,6004,31248,1024,1024,2,12,1,64,8,0.847656,0.141973,1000,5120,48,1,
2,1,46080,243.331,276.579,6400,5,2,5,0,4,0.14197,64,5808,1,96,333,Tesla C2050,62,18,4,18,1,3,6004,40176,1280,1280,2,12,1,64,10,0.871875,0.142029,1000,6400,48,1,
2,1,55296,249.354,277.808,7680,5,2,5,0,4,0.138536,64,6864,1,96,272,Tesla C2050,62,22,4,18,1,3,6004,49104,1536,1536,2,12,1,64,12,0.888021,0.138598,1000,7680,48,1,
2,1,27648,212.165,285.15,3840,5,2,5,0,4,0.162825,64,3920,1,63,1000,Tesla C2050,94,6,4,18,1,3,6004,20304,768,768,2,12,1,96,4,0.734375,0.162892,1000,3840,48,1,
2,1,41472,228.273,276.119,5760,5,2,5,0,4,0.15133,64,5488,1,63,600,Tesla C2050,94,10,4,18,1,3,6004,33840,1152,1152,2,12,1,96,6,0.815972,0.151398,1000,5760,48,1,
2,1,55296,241.459,277.79,7680,5,2,5,0,4,0.143066,64,7056,1,63,428,Tesla C2050,94,14,4,18,1,3,6004,47376,1536,1536,2,12,1,96,8,0.856771,0.14313,1000,7680,48,1,
2,1,69120,206.543,231.097,9600,5,2,5,0,4,0.167261,64,8624,1,63,333,Tesla C2050,94,18,4,18,1,3,6004,60912,1920,1920,2,12,1,96,10,0.88125,0.167326,1000,9600,48,1,
2,1,36864,212.885,284.604,5120,5,2,5,0,4,0.162279,64,5200,1,47,1000,Tesla C2050,126,6,4,18,1,3,6004,27216,1024,1024,2,12,1,128,4,0.738281,0.162341,1000,5120,48,1,
2,1,55296,230.903,277.823,7680,5,2,5,0,4,0.149613,64,7280,1,47,600,Tesla C2050,126,10,4,18,1,3,6004,45360,1536,1536,2,12,1,128,6,0.820312,0.149673,1000,7680,48,1,
2,1,73728,204.001,234.078,10240,5,2,5,0,4,0.168892,64,9360,1,47,428,Tesla C2050,126,14,4,18,1,3,5996,63504,2048,2048,2,12,1,128,8,0.861328,0.168959,1000,10240,48,1,
2,1,13824,119.765,273.384,1280,5,2,5,0,4,0.288506,64,1360,1,214,1500,Tesla C2050,28,4,4,18,1,3,6006,6048,512,256,3,12,1,32,4,0.4375,0.288565,1000,2560,48,1,
2,1,20736,159.803,273.582,1920,5,2,5,0,4,0.216207,64,1904,1,214,750,Tesla C2050,28,8,4,18,1,3,6006,12096,768,384,3,12,1,32,6,0.583333,0.216267,1000,3840,48,1,
2,1,27648,179.37,272.962,2560,5,2,5,0,4,0.192607,64,2448,1,214,500,Tesla C2050,28,12,4,18,1,3,6006,18144,1024,512,3,12,1,32,8,0.65625,0.192674,1000,5120,48,1,
2,1,34560,190.964,272.443,3200,5,2,5,0,4,0.180909,64,2992,1,214,375,Tesla C2050,28,16,4,18,1,3,6006,24192,1280,640,3,12,1,32,10,0.7,0.180976,1000,6400,48,1,
2,1,41472,198.812,272.292,3840,5,2,5,0,4,0.173779,64,3536,1,214,300,Tesla C2050,28,20,4,18,1,3,6006,30240,1536,768,3,12,1,32,12,0.729167,0.173833,1000,7680,48,1,
2,1,27648,127.982,273.028,2560,5,2,5,0,4,0.26998,64,2640,1,100,1500,Tesla C2050,60,4,4,18,1,3,6006,12960,1024,512,3,12,1,64,4,0.46875,0.270038,1000,5120,48,1,
2,1,41472,170.306,272.489,3840,5,2,5,0,4,0.202872,64,3696,1,100,750,Tesla C2050,60,8,4,18,1,3,6006,25920,1536,768,3,12,1,64,6,0.625,0.202929,1000,7680,48,1,
2,1,55296,189.837,269.99,5120,5,2,5,0,4,0.181992,64,4752,1,100,500,Tesla C2050,60,12,4,18,1,3,6006,38880,2048,1024,3,12,1,64,8,0.703125,0.182051,1000,10240,48,1,
2,1,69120,191.41,255.213,6400,5,2,5,0,4,0.180498,64,5808,1,100,375,Tesla C2050,60,16,4,18,1,3,6006,51840,2560,1280,3,12,1,64,10,0.75,0.180555,1000,12800,48,1,
2,1,82944,199.036,254.766,7680,5,2,5,0,4,0.173578,64,6864,1,100,300,Tesla C2050,60,20,4,18,1,3,6006,64800,3072,1536,3,12,1,64,12,0.78125,0.173637,1000,15360,48,1,
2,1,41472,131.039,272.561,3840,5,2,5,0,4,0.263669,64,3920,1,65,1500,Tesla C2050,92,4,4,18,1,3,6006,19872,1536,768,3,12,1,96,4,0.479167,0.263738,1000,7680,48,1,
2,1,62208,164.283,256.281,5760,5,2,5,0,4,0.210307,64,5488,1,65,750,Tesla C2050,92,8,4,18,1,3,6006,39744,2304,1152,3,12,1,96,6,0.638889,0.210369,1000,11520,48,1,
2,1,82944,183.847,254.934,7680,5,2,5,0,4,0.18792,64,7056,1,65,500,Tesla C2050,92,12,4,18,1,3,6006,59616,3072,1536,3,12,1,96,8,0.71875,0.187983,1000,15360,48,1,
2,1,103680,170.378,221.492,9600,5,2,5,0,4,0.202778,64,8624,1,65,375,Tesla C2050,92,16,4,18,1,3,6006,79488,3840,1920,3,12,1,96,10,0.766667,0.202843,1000,19200,48,1,
2,1,55296,131.942,270.216,5120,5,2,5,0,4,0.261875,64,5200,1,48,1500,Tesla C2050,124,4,4,18,1,3,6006,26784,2048,1024,3,12,1,128,4,0.484375,0.261934,1000,10240,48,1,
2,1,82944,166.715,256.074,7680,5,2,5,0,4,0.207233,64,7280,1,48,750,Tesla C2050,124,8,4,18,1,3,6006,53568,3072,1536,3,12,1,128,6,0.645833,0.2073,1000,15360,48,1,
2,1,110592,163.144,222.747,10240,5,2,5,0,4,0.211774,64,9360,1,48,500,Tesla C2050,124,12,4,18,1,3,6006,80352,4096,2048,3,12,1,128,8,0.726562,0.211837,1000,20480,48,1,
2,1,18432,54.9915,269.825,1280,5,2,5,0,4,0.628409,64,1360,1,230,3000,Tesla C2050,26,2,4,18,1,3,6008,3744,768,256,4,12,1,32,4,0.203125,0.628461,1000,3840,48,1,
2,1,27648,109.243,268.009,1920,5,2,5,0,4,0.316294,64,1904,1,230,1000,Tesla C2050,26,6,4,18,1,3,6008,11232,1152,384,4,12,1,32,6,0.40625,0.316359,1000,5760,48,1,
2,1,36864,136.27,267.453,2560,5,2,5,0,4,0.253556,64,2448,1,230,600,Tesla C2050,26,10,4,18,1,3,6008,18720,1536,512,4,12,1,32,8,0.507812,0.253614,1000,7680,48,1,
2,1,46080,152.093,266.17,3200,5,2,5,0,4,0.227168,64,2992,1,230,428,Tesla C2050,26,14,4,18,1,3,6008,26208,1920,640,4,12,1,32,10,0.56875,0.227229,1000,9600,48,1,
2,1,55296,162.685,265.814,3840,5,2,5,0,4,0.212378,64,3536,1,230,333,Tesla C2050,26,18,4,18,1,3,6008,33696,2304,768,4,12,1,32,12,0.609375,0.212435,1000,11520,48,1,
2,1,36864,61.297,269.38,2560,5,2,5,0,4,0.563755,64,2640,1,103,3000,Tesla C2050,58,2,4,18,1,3,6008,8352,1536,512,4,12,1,64,4,0.226562,0.563812,1000,7680,48,1,
2,1,55296,121.036,265.957,3840,5,2,5,0,4,0.285478,64,3696,1,103,1000,Tesla C2050,58,6,4,18,1,3,6008,25056,2304,768,4,12,1,64,6,0.453125,0.285534,1000,11520,48,1,
2,1,73728,149.307,262.461,5120,5,2,5,0,4,0.231406,64,4752,1,103,600,Tesla C2050,58,10,4,18,1,3,6008,41760,3072,1024,4,12,1,64,8,0.566406,0.23147,1000,15360,48,1,
2,1,92160,157.726,247.225,6400,5,2,5,0,4,0.21905,64,5808,1,103,428,Tesla C2050,58,14,4,18,1,3,6008,58464,3840,1280,4,12,1,64,10,0.634375,0.219114,1000,19200,48,1,
2,1,110592,169.109,247.478,7680,5,2,5,0,4,0.204296,64,6864,1,103,333,Tesla C2050,58,18,4,18,1,3,6008,75168,4608,1536,4,12,1,64,12,0.679688,0.204365,1000,23040,48,1,
2,1,55296,63.7185,269.147,3840,5,2,5,0,4,0.542338,64,3920,1,66,3000,Tesla C2050,90,2,4,18,1,3,6008,12960,2304,768,4,12,1,96,4,0.234375,0.542386,1000,11520,48,1,
2,1,82944,117.645,248.467,5760,5,2,5,0,4,0.293705,64,5488,1,66,1000,Tesla C2050,90,6,4,18,1,3,6008,38880,3456,1152,4,12,1,96,6,0.46875,0.293765,1000,17280,48,1,
2,1,110592,146.554,247.617,7680,5,2,5,0,4,0.235757,64,7056,1,66,600,Tesla C2050,90,10,4,18,1,3,6008,64800,4608,1536,4,12,1,96,8,0.585938,0.235818,1000,23040,48,1,
