Total FP,fb_subp1_read_sectors,Elements/Thread,num_fields,phase_limit,Device GFlop/s,l1_global_load_hit,Arithmetic Intensity,Global Loads/Block,phase3_shared_loads,Dimensions,Time Steps,Local Memory Size,Useful FP,EventElapsed,Max Work-Group Size,Padding,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,Actual GFlop/s,Padded Size,Max Blocks,Num Blocks (Shared),Shared Stores/Block,Global Stores/Block,Time Tile Size,Global Memory Size,phase2_global_loads,phase2_shared_loads,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,fb_subp0_read_sectors,Real Size,Problem Size,shared_stores,Max Compute Units,
344064,1948951.500000,2,1,0,46.3779,242167.468750,1,5376,7,3,64,49152,344064,0.19528,1024,1,5600,24,24,16,305126.468750,4,20,1,46.3779,194,8,9,0,768,1,2817720320,7,0,20,8,8,6,1,0.195345,1000,0,1950829.890625,192,200,1,14,
114688,2088511.562500,2,1,0,55.9827,287411.156250,1,1792,7,3,64,49152,114688,0.161763,1024,1,2880,96,24,12,255243.500000,4,20,1,55.9827,194,8,18,0,256,1,2817720320,7,0,20,2,8,8,1,0.16183,1000,0,2090073.187500,192,200,1,14,
229376,2081376.171875,2,1,0,50.8366,254786.593750,1,3584,7,3,64,49152,229376,0.178151,1024,1,4320,48,24,12,284716.343750,4,20,1,50.8366,194,8,12,0,512,1,2817720320,7,0,20,4,8,8,1,0.178212,1000,0,2083272.875000,192,200,1,14,
344064,2001179.843750,2,1,0,46.3172,240818.062500,1,5376,7,3,64,49152,344064,0.195536,1024,1,5760,32,24,12,305000.375000,4,20,1,46.3172,194,8,9,0,768,1,2817720320,7,0,20,6,8,8,1,0.195601,1000,0,2003564.218750,192,200,1,14,
458752,1964397.125000,2,1,0,43.6852,214593.812500,1,7168,7,3,64,49152,458752,0.207323,1024,1,7200,24,24,12,328202.531250,4,20,1,43.6852,194,8,7,0,1024,1,2817720320,7,0,20,8,8,8,1,0.207386,1000,0,1967208.906250,192,200,1,14,
57344,1971927.484375,2,1,0,84.8047,216340.093750,1,896,7,3,64,49152,57344,0.106764,1024,1,1728,96,12,48,112432.281250,4,20,1,84.8047,194,8,29,0,128,1,2817720320,7,0,20,2,16,2,1,0.10683,1000,0,1972449.828125,192,200,1,14,
114688,1886516.531250,2,1,0,94.0728,212567.578125,1,1792,7,3,64,49152,114688,0.0962419,1024,1,2592,48,12,48,119317.296875,4,20,1,94.0728,194,8,19,0,256,1,2817720320,7,0,20,4,16,2,1,0.0963051,1000,0,1886291.125000,192,200,1,14,
172032,1809904.156250,2,1,0,88.3045,182365.156250,1,2688,7,3,64,49152,172032,0.102535,1024,1,3456,32,12,48,140941.906250,4,20,1,88.3045,194,8,15,0,384,1,2817720320,7,0,20,6,16,2,1,0.102596,1000,0,1811015.906250,192,200,1,14,
229376,1770322.812500,2,1,0,89.2283,195699.812500,1,3584,7,3,64,49152,229376,0.101464,1024,1,4320,24,12,48,138572.359375,4,20,1,89.2283,194,8,12,0,512,1,2817720320,7,0,20,8,16,2,1,0.101534,1000,0,1770734.625000,192,200,1,14,
114688,1904518.859375,2,1,0,91.8843,193841.359375,1,1792,7,3,64,49152,114688,0.0985343,1024,1,2880,96,12,24,133055.562500,4,20,1,91.8843,194,8,18,0,256,1,2817720320,7,0,20,2,16,4,1,0.098599,1000,0,1905334.031250,192,200,1,14,
229376,1904680.609375,2,1,0,88.2418,184890.718750,1,3584,7,3,64,49152,229376,0.102606,1024,1,4320,48,12,24,142176.687500,4,20,1,88.2418,194,8,12,0,512,1,2817720320,7,0,20,4,16,4,1,0.102669,1000,0,1905912.781250,192,200,1,14,
344064,1821093.968750,2,1,0,92.3169,192125.156250,1,5376,7,3,64,49152,344064,0.0980713,1024,1,5760,32,12,24,134497.375000,4,20,1,92.3169,194,8,9,0,768,1,2817720320,7,0,20,6,16,4,1,0.0981369,1000,0,1819465.015625,192,200,1,14,
458752,1770754.656250,2,1,0,93.9431,173311.406250,1,7168,7,3,64,49152,458752,0.096374,1024,1,7200,24,12,24,127310.843750,4,20,1,93.9431,194,8,7,0,1024,1,2817720320,7,0,20,8,16,4,1,0.0964382,1000,0,1766935.796875,192,200,1,14,
172032,1846864.468750,2,1,0,83.2607,166924.906250,1,2688,7,3,64,49152,172032,0.108743,1024,1,4032,96,12,16,158254.703125,4,20,1,83.2607,194,8,13,0,384,1,2817720320,7,0,20,2,16,6,1,0.108811,1000,0,1849809.656250,192,200,1,14,
344064,1916023.609375,2,1,0,87.5637,162947.578125,1,5376,7,3,64,49152,344064,0.103399,1024,1,6048,48,12,16,136356.984375,4,20,1,87.5637,194,8,9,0,768,1,2817720320,7,0,20,4,16,6,1,0.103464,1000,0,1917415.343750,192,200,1,14,
516096,1804401.296875,2,1,0,95.2077,217804.671875,1,8064,7,3,64,49152,516096,0.0950948,1024,1,8064,32,12,16,110144.578125,4,20,1,95.2077,194,8,7,0,1152,1,2817720320,7,0,20,6,16,6,1,0.0951571,1000,0,1804164.171875,192,200,1,14,
688128,1774530.046875,2,1,0,90.3566,193269.718750,1,10752,7,3,64,49152,688128,0.100202,1024,1,10080,24,12,16,135032.000000,4,20,1,90.3566,194,8,5,0,1536,1,2817720320,7,0,20,8,16,6,1,0.100266,1000,0,1774980.171875,192,200,1,14,
229376,1856254.359375,2,1,0,83.7559,171880.265625,1,3584,7,3,64,49152,229376,0.108102,1024,1,5184,96,12,12,157074.546875,4,20,1,83.7559,194,8,10,0,512,1,2817720320,7,0,20,2,16,8,1,0.108168,1000,0,1858106.953125,192,200,1,14,
458752,1921770.390625,2,1,0,88.321,185105.828125,1,7168,7,3,64,49152,458752,0.10251,1024,1,7776,48,12,12,140406.859375,4,20,1,88.321,194,8,7,0,1024,1,2817720320,7,0,20,4,16,8,1,0.102577,1000,0,1917839.093750,192,200,1,14,
688128,1817774.859375,2,1,0,90.8305,190657.984375,1,10752,7,3,64,49152,688128,0.0996793,1024,1,10368,32,12,12,136870.375000,4,20,1,90.8305,194,8,5,0,1536,1,2817720320,7,0,20,6,16,8,1,0.0997429,1000,0,1818369.828125,192,200,1,14,
917504,1798191.578125,2,1,0,67.5255,162550.875000,1,14336,7,3,64,49152,917504,0.134102,1024,1,12960,24,12,12,164840.031250,4,20,1,67.5255,194,8,4,0,2048,1,2817720320,7,0,20,8,16,8,1,0.134167,1000,0,1798239.421875,192,200,1,14,
86016,1907051.453125,2,1,0,93.4875,237004.046875,1,1344,7,3,64,49152,86016,0.0968406,1024,1,2496,96,8,48,93010.250000,4,20,1,93.4875,194,8,20,0,192,1,2817720320,7,0,20,2,24,2,1,0.0969081,1000,0,1907231.781250,192,200,1,14,
172032,1853103.921875,2,1,0,98.3638,217305.968750,1,2688,7,3,64,49152,172032,0.0920358,1024,1,3744,48,8,48,107394.531250,4,20,1,98.3638,194,8,14,0,384,1,2817720320,7,0,20,4,24,2,1,0.092104,1000,0,1854054.828125,192,200,1,14,
258048,1740108.390625,2,1,0,102.784,251807.281250,1,4032,7,3,64,49152,258048,0.0880773,1024,1,4992,32,8,48,77185.046875,4,20,1,102.784,194,8,10,0,576,1,2817720320,7,0,20,6,24,2,1,0.0881431,1000,0,1741540.000000,192,200,1,14,
344064,1693626.890625,2,1,0,103.49,248288.093750,1,5376,7,3,64,49152,344064,0.0874764,1024,1,6240,24,8,48,80530.046875,4,20,1,103.49,194,8,8,0,768,1,2817720320,7,0,20,8,24,2,1,0.0875421,1000,0,1693628.437500,192,200,1,14,
172032,1845431.937500,2,1,0,99.968,213379.406250,1,2688,7,3,64,49152,172032,0.0905583,1024,1,4160,96,8,24,114790.375000,4,20,1,99.968,194,8,12,0,384,1,2817720320,7,0,20,2,24,4,1,0.090626,1000,0,1846367.281250,192,200,1,14,
344064,1841441.546875,2,1,0,103.034,246085.140625,1,5376,7,3,64,49152,344064,0.0878563,1024,1,6240,48,8,24,82333.906250,4,20,1,103.034,194,8,8,0,768,1,2817720320,7,0,20,4,24,4,1,0.087929,1000,0,1841777.531250,192,200,1,14,
516096,1760500.218750,2,1,0,98.9666,249672.531250,1,8064,7,3,64,49152,516096,0.0914774,1024,1,8320,32,8,24,78143.421875,4,20,1,98.9666,194,8,6,0,1152,1,2817720320,7,0,20,6,24,4,1,0.091543,1000,0,1760305.906250,192,200,1,14,
688128,1725035.578125,2,1,0,97.5725,231572.437500,1,10752,7,3,64,49152,688128,0.0927874,1024,1,10400,24,8,24,96306.031250,4,20,1,97.5725,194,8,5,0,1536,1,2817720320,7,0,20,8,24,4,1,0.0928509,1000,0,1725221.968750,192,200,1,14,
258048,1866003.500000,2,1,0,102.86,205366.640625,1,4032,7,3,64,49152,258048,0.0880158,1024,1,5824,96,8,16,98916.765625,4,20,1,102.86,194,8,9,0,576,1,2817720320,7,0,20,2,24,6,1,0.088078,1000,0,1865977.734375,192,200,1,14,
516096,1853305.281250,2,1,0,99.4106,248805.687500,1,8064,7,3,64,49152,516096,0.0910684,1024,1,8736,48,8,16,79507.062500,4,20,1,99.4106,194,8,6,0,1152,1,2817720320,7,0,20,4,24,6,1,0.0911341,1000,0,1853135.625000,192,200,1,14,
774144,1811231.421875,2,1,0,78.6971,215902.234375,1,12096,7,3,64,49152,774144,0.115049,1024,1,11648,32,8,16,112262.984375,4,20,1,78.6971,194,8,5,0,1728,1,2817720320,7,0,20,6,24,6,1,0.115121,1000,0,1811306.531250,192,200,1,14,
344064,1858796.281250,2,1,0,103.466,228389.015625,1,5376,7,3,64,49152,344064,0.0874916,1024,1,7488,96,8,12,99782.578125,4,20,1,103.466,194,8,7,0,768,1,2817720320,7,0,20,2,24,8,1,0.0875618,1000,0,1859444.765625,192,200,1,14,
688128,1861572.906250,2,1,0,98.2753,230739.531250,1,10752,7,3,64,49152,688128,0.092111,1024,1,11232,48,8,12,97066.906250,4,20,1,98.2753,194,8,5,0,1536,1,2817720320,7,0,20,4,24,8,1,0.0921869,1000,0,1861807.546875,192,200,1,14,
229376,1745222.312500,2,1,0,117.056,128441.406250,1,3584,7,3,64,49152,229376,0.0773315,1024,1,4896,48,6,48,84651.500000,4,20,1,117.056,194,8,11,0,512,1,2817720320,7,0,20,4,32,2,1,0.0773962,1000,0,1745213.859375,192,200,1,14,
344064,1649115.718750,2,1,0,121.133,145394.437500,1,5376,7,3,64,49152,344064,0.0747293,1024,1,6528,32,6,48,74463.750000,4,20,1,121.133,194,8,8,0,768,1,2817720320,7,0,20,6,32,2,1,0.0747912,1000,0,1649063.109375,192,200,1,14,
458752,1598817.859375,2,1,0,120.839,146108.296875,1,7168,7,3,64,49152,458752,0.0749052,1024,1,8160,24,6,48,73575.609375,4,20,1,120.839,194,8,7,0,1024,1,2817720320,7,0,20,8,32,2,1,0.0749731,1000,0,1599058.734375,192,200,1,14,
229376,1707283.656250,2,1,0,116.948,122351.062500,1,3584,7,3,64,49152,229376,0.0774041,1024,1,5440,96,6,24,93058.750000,4,20,1,116.948,194,8,10,0,512,1,2817720320,7,0,20,2,32,4,1,0.0774679,1000,0,1707616.921875,192,200,1,14,
458752,1735440.078125,2,1,0,119.142,145053.781250,1,7168,7,3,64,49152,458752,0.0759685,1024,1,8160,48,6,24,74602.906250,4,20,1,119.142,194,8,7,0,1024,1,2817720320,7,0,20,4,32,4,1,0.0760412,1000,0,1735697.218750,192,200,1,14,
688128,1654770.359375,2,1,0,116.389,148022.343750,1,10752,7,3,64,49152,688128,0.0777755,1024,1,10880,32,6,24,71312.968750,4,20,1,116.389,194,8,5,0,1536,1,2817720320,7,0,20,6,32,4,1,0.0778399,1000,0,1654878.328125,192,200,1,14,
917504,1639461.640625,2,1,0,94.0084,129543.093750,1,14336,7,3,64,49152,917504,0.0963113,1024,1,13600,24,6,24,89711.765625,4,20,1,94.0084,194,8,4,0,2048,1,2817720320,7,0,20,8,32,4,1,0.0963712,1000,0,1639839.968750,192,200,1,14,
344064,1732547.796875,2,1,0,120.923,135392.218750,1,5376,7,3,64,49152,344064,0.0748532,1024,1,7616,96,6,16,84160.140625,4,20,1,120.923,194,8,7,0,768,1,2817720320,7,0,20,2,32,6,1,0.0749211,1000,0,1732828.031250,192,200,1,14,
688128,1745635.093750,2,1,0,115.334,147102.281250,1,10752,7,3,64,49152,688128,0.07848,1024,1,11424,48,6,16,72092.328125,4,20,1,115.334,194,8,5,0,1536,1,2817720320,7,0,20,4,32,6,1,0.078552,1000,0,1745775.921875,192,200,1,14,
458752,1733009.484375,2,1,0,119.611,135544.453125,1,7168,7,3,64,49152,458752,0.0756766,1024,1,9792,96,6,12,83544.203125,4,20,1,119.611,194,8,6,0,1024,1,2817720320,7,0,20,2,32,8,1,0.075743,1000,0,1733580.609375,192,200,1,14,
917504,1782395.000000,2,1,0,93.5098,129472.140625,1,14336,7,3,64,49152,917504,0.0968207,1024,1,14688,48,6,12,89894.546875,4,20,1,93.5098,194,8,4,0,2048,1,2817720320,7,0,20,4,32,8,1,0.096885,1000,0,1782815.359375,192,200,1,14,
57344,4796729.406250,2,1,0,128.521,2462819.875000,1,896,7,3,64,49152,10752,0.41226,1024,2,1440,99,33,99,590268.656250,4,20,1,24.0976,202,8,35,128,128,2,2817720320,7,0,20,4,8,2,0.1875,0.412317,1000,896,4800272.593750,198,200,1,14,
86016,3147749.000000,2,1,0,128.705,1642082.187500,1,1344,7,3,64,49152,21504,0.281508,1024,2,1920,48,32,96,581651.000000,4,20,1,32.1763,196,8,26,192,192,2,2817720320,7,0,20,6,8,2,0.25,0.281564,1000,1344,3147345.281250,192,200,1,14,
114688,3012787.250000,2,1,0,127.766,1592455.718750,1,1792,7,3,64,49152,32256,0.276447,1024,2,2400,33,33,99,532460.656250,4,20,1,35.9343,202,8,21,256,256,2,2817720320,7,0,20,8,8,2,0.28125,0.276501,1000,1792,3015011.781250,198,200,1,14,
114688,4867723.343750,2,1,0,121.881,1534209.375000,1,1792,7,3,64,49152,32256,0.289791,1024,2,2400,99,33,33,591618.000000,4,20,1,34.2791,202,8,21,256,256,2,2817720320,7,0,20,4,8,4,0.28125,0.289852,1000,1792,4870924.781250,198,200,1,14,
172032,3169684.718750,2,1,0,115.694,1097422.406250,1,2688,7,3,64,49152,64512,0.20876,1024,2,3200,48,32,32,358058.875000,4,20,1,43.3852,196,8,16,384,384,2,2817720320,7,0,20,6,8,4,0.375,0.20882,1000,2688,3170101.968750,192,200,1,14,
229376,3066713.031250,2,1,0,112.99,1030007.062500,1,3584,7,3,64,49152,96768,0.208376,1024,2,4000,33,33,33,386898.750000,4,20,1,47.6677,202,8,13,512,512,2,2817720320,7,0,20,8,8,4,0.421875,0.20844,1000,3584,3067730.625000,198,200,1,14,
172032,3708726.281250,2,1,0,116.065,1023220.531250,1,2688,7,3,64,49152,53760,0.205751,1024,2,3360,90,30,18,408257.375000,4,20,1,36.2704,184,8,15,384,384,2,2817720320,7,0,20,4,8,6,0.3125,0.205814,1000,2688,3711054.718750,180,200,1,14,
258048,2695744.500000,2,1,0,110.933,752844.343750,1,4032,7,3,64,49152,107520,0.161436,1024,2,4480,45,30,18,324165.781250,4,20,1,46.2221,184,8,11,576,576,2,2817720320,7,0,20,6,8,6,0.416667,0.161502,1000,4032,2696121.500000,180,200,1,14,
344064,2309215.250000,2,1,0,105.987,610150.937500,1,5376,7,3,64,49152,161280,0.150193,1024,2,5600,30,30,18,347293.468750,4,20,1,49.6816,184,8,9,768,768,2,2817720320,7,0,20,8,8,6,0.46875,0.150256,1000,5376,2310693.937500,180,200,1,14,
229376,3002032.531250,2,1,0,108.975,748668.656250,1,3584,7,3,64,49152,75264,0.169674,1024,2,4320,84,28,12,364423.468750,4,20,1,35.7574,172,8,12,512,512,2,2817720320,7,0,20,4,8,8,0.328125,0.169735,1000,3584,3003684.718750,168,200,1,14,
344064,2145933.781250,2,1,0,104.149,516406.468750,1,5376,7,3,64,49152,150528,0.133138,1024,2,5760,42,28,12,318311.906250,4,20,1,45.5653,172,8,9,768,768,2,2817720320,7,0,20,6,8,8,0.4375,0.1332,1000,5376,2146015.812500,168,200,1,14,
458752,1850143.156250,2,1,0,100.025,420524.750000,1,7168,7,3,64,49152,225792,0.12322,1024,2,7200,28,28,12,320520.875000,4,20,1,49.231,172,8,7,1024,1024,2,2817720320,7,0,20,8,8,8,0.492188,0.123282,1000,7168,1849925.812500,168,200,1,14,
114688,4194189.687500,2,1,0,170.595,1202042.031250,1,1792,7,3,64,49152,25088,0.258203,1024,2,2592,98,14,98,416500.531250,4,20,1,37.3176,200,8,19,256,256,2,2817720320,7,0,20,4,16,2,0.21875,0.258264,1000,1792,4205778.562500,196,200,1,14,
229376,1653050.625000,2,1,0,140.369,501934.000000,1,3584,7,3,64,49152,75264,0.131709,1024,2,4320,28,12,84,167452.593750,4,20,1,46.0587,172,8,12,512,512,2,2817720320,7,0,20,8,16,2,0.328125,0.131773,1000,3584,1653799.781250,168,200,1,14,
229376,2685249.625000,2,1,0,154.608,493938.812500,1,3584,7,3,64,49152,75264,0.119576,1024,2,4320,84,12,28,175812.750000,4,20,1,50.7309,172,8,12,512,512,2,2817720320,7,0,20,4,16,4,0.328125,0.119637,1000,3584,2685768.656250,168,200,1,14,
458752,1653921.656250,2,1,0,136.007,315974.375000,1,7168,7,3,64,49152,225792,0.0906018,1024,2,7200,28,12,28,130307.062500,4,20,1,66.9411,172,8,7,1024,1024,2,2817720320,7,0,20,8,16,4,0.492188,0.0906661,1000,7168,1654681.625000,168,200,1,14,
344064,1095101.781250,2,1,0,149.952,246493.750000,1,5376,7,3,64,49152,125440,0.0641787,1024,2,6048,70,10,14,99496.500000,4,20,1,54.6699,144,8,9,768,768,2,2817720320,7,0,20,4,16,6,0.364583,0.0642459,1000,5376,1096143.718750,140,200,1,14,
458752,4194319.781250,2,1,0,146.071,594615.593750,1,7168,7,3,64,49152,175616,0.172291,1024,2,7776,98,14,14,315508.250000,4,20,1,55.9177,200,8,7,1024,1024,2,2817720320,7,0,20,4,16,8,0.382812,0.172357,1000,7168,4200372.031250,196,200,1,14,
917504,1661948.937500,2,1,0,97.2315,176552.125000,1,14336,7,3,64,49152,526848,0.108642,1024,2,12960,28,12,12,205709.125000,4,20,1,55.8321,172,8,4,2048,2048,2,2817720320,7,0,20,8,16,8,0.574219,0.108706,1000,14336,1662106.218750,168,200,1,14,
344064,2575310.468750,2,1,0,151.24,837959.750000,1,5376,7,3,64,49152,118272,0.191044,1024,2,6240,33,9,99,208218.062500,4,20,1,51.9886,202,8,8,768,768,2,2817720320,7,0,20,8,24,2,0.34375,0.191116,1000,5376,2577718.468750,198,200,1,14,
344064,4310616.750000,2,1,0,150.503,815003.250000,1,5376,7,3,64,49152,118272,0.191987,1024,2,6240,99,9,33,231106.687500,4,20,1,51.7356,202,8,8,768,768,2,2817720320,7,0,20,4,24,4,0.34375,0.192051,1000,5376,4312266.875000,198,200,1,14,
688128,2664183.687500,2,1,0,148.36,518498.031250,1,10752,7,3,64,49152,354816,0.129822,1024,2,10400,33,9,33,178602.968750,4,20,1,76.498,202,8,5,1536,1536,2,2817720320,7,0,20,8,24,4,0.515625,0.129884,1000,10752,2664949.468750,198,200,1,14,
688128,1850797.968750,2,1,0,149.099,308793.468750,1,10752,7,3,64,49152,275968,0.0781169,1024,2,11232,77,7,11,113023.312500,4,20,1,59.7951,158,8,5,1536,1536,2,2817720320,7,0,20,4,24,8,0.401042,0.078182,1000,10752,1850110.343750,154,200,1,14,
458752,2881751.812500,2,1,0,169.315,375780.375000,1,7168,7,3,64,49152,161280,0.125344,1024,2,8160,90,6,30,136475.031250,4,20,1,59.5249,184,8,7,1024,1024,2,2817720320,7,0,20,4,32,4,0.351562,0.125409,1000,7168,2881823.687500,180,200,1,14,
917504,1742451.687500,2,1,0,131.852,204498.750000,1,14336,7,3,64,49152,483840,0.107298,1024,2,13600,30,6,30,136792.687500,4,20,1,69.5313,184,8,4,2048,2048,2,2817720320,7,0,20,8,32,4,0.527344,0.107361,1000,14336,1742536.218750,180,200,1,14,
172032,7487420.045455,2,1,0,143.735,5609005.772727,1,2688,7,3,64,49152,14336,0.854857,1024,3,3200,100,50,50,1788936.909091,4,20,1,11.9779,206,8,16,768,384,3,2817720320,7,0,20,6,8,4,0.0833333,0.854908,1000,5376,7495271.363636,200,200,1,14,
229376,4868174.909091,2,1,0,139.189,3633577.681818,1,3584,7,3,64,49152,28672,0.588488,1024,3,4000,50,50,50,1298797.318182,4,20,1,17.3986,206,8,13,1024,512,3,2817720320,7,0,20,8,8,4,0.125,0.588554,1000,7168,4874671.000000,200,200,1,14,
258048,7486058.818182,2,1,0,136.4,3852191.863636,1,4032,7,3,64,49152,28672,0.675603,1024,3,4480,100,50,25,1697376.681818,4,20,1,15.1556,206,8,11,1152,576,3,2817720320,7,0,20,6,8,6,0.111111,0.675659,1000,8064,7492002.272727,200,200,1,14,
344064,4893012.090909,2,1,0,125.363,2256038.363636,1,5376,7,3,64,49152,57344,0.49004,1024,3,5600,50,50,25,1441216.409091,4,20,1,20.8939,206,8,9,1536,768,3,2817720320,7,0,20,8,8,6,0.166667,0.490095,1000,10752,4896598.954545,200,200,1,14,
344064,6682517.772727,2,1,0,124.857,2669811.181818,1,5376,7,3,64,49152,43008,0.580436,1024,3,5760,96,48,16,1693079.318182,4,20,1,15.6071,198,8,9,1536,768,3,2817720320,7,0,20,6,8,8,0.125,0.580486,1000,10752,6688201.818182,192,200,1,14,
458752,4357623.954545,2,1,0,117.666,1536813.409091,1,7168,7,3,64,49152,86016,0.410586,1024,3,7200,48,48,16,1369073.590909,4,20,1,22.0624,198,8,7,2048,1024,3,2817720320,7,0,20,8,8,8,0.1875,0.41064,1000,14336,4361782.636364,192,200,1,14,
458752,3889321.181818,2,1,0,152.697,1181195.500000,1,7168,7,3,64,49152,86016,0.31637,1024,3,7200,48,16,48,567989.727273,4,20,1,28.6307,198,8,7,2048,1024,3,2817720320,7,0,20,8,16,4,0.1875,0.316433,1000,14336,3891972.045455,192,200,1,14,
688128,3923703.227273,2,1,0,146.66,815388.000000,1,10752,7,3,64,49152,172032,0.247028,1024,3,10080,48,16,24,495138.681818,4,20,1,36.665,198,8,5,3072,1536,3,2817720320,7,0,20,8,16,6,0.25,0.247094,1000,21504,3926155.409091,192,200,1,14,
917504,3939203.045455,2,1,0,112.686,514431.590909,1,14336,7,3,64,49152,258048,0.285803,1024,3,12960,48,16,16,647152.727273,4,20,1,31.6929,198,8,4,4096,2048,3,2817720320,7,0,20,8,16,8,0.28125,0.285859,1000,28672,3941460.681818,192,200,1,14,
688128,4424047.727273,2,1,0,173.461,1270500.681818,1,10752,7,3,64,49152,143360,0.283304,1024,3,10400,50,10,50,508315.045455,4,20,1,36.1378,206,8,5,3072,1536,3,2817720320,7,0,20,8,24,4,0.208333,0.28336,1000,21504,4425905.363636,200,200,1,14,
917504,3690109.863636,2,1,0,153.456,634333.090909,1,14336,7,3,64,49152,200704,0.287053,1024,3,13600,49,7,49,431747.000000,4,20,1,33.5684,202,8,4,4096,2048,3,2817720320,7,0,20,8,32,4,0.21875,0.287109,1000,28672,3693955.863636,196,200,1,14,
229376,10327066.125000,2,1,0,161.684,31544822.187500,1,3584,7,3,64,49152,3584,4.05335,1024,4,4000,100,100,100,7633734.187500,4,20,1,2.52631,208,8,13,1536,512,4,2817720320,7,0,20,8,8,4,0.015625,4.05335,1000,10752,10377680.125000,200,200,1,14,
344064,9941903.812500,2,1,0,160.628,13441850.562500,1,5376,7,3,64,49152,10752,1.97936,1024,4,5600,99,99,33,5661439.937500,4,20,1,5.01963,206,8,9,2304,768,4,2817720320,7,0,20,8,8,6,0.03125,1.9794,1000,16128,9965938.750000,198,200,1,14,
458752,10317288.687500,2,1,0,149.222,10325497.875000,1,7168,7,3,64,49152,17920,1.7567,1024,4,7200,100,100,20,5409526.937500,4,20,1,5.829,208,8,7,3072,1024,4,2817720320,7,0,20,8,8,8,0.0390625,1.75673,1000,21504,10340522.625000,200,200,1,14,
458752,8924985.187500,2,1,0,170.834,7019320.687500,1,7168,7,3,64,49152,17920,1.53445,1024,4,7200,100,20,100,2440538.937500,4,20,1,6.67321,208,8,7,3072,1024,4,2817720320,7,0,20,8,16,4,0.0390625,1.53449,1000,21504,8944625.562500,200,200,1,14,
688128,6567448.000000,2,1,0,160.16,2192073.562500,1,10752,7,3,64,49152,53760,0.596548,1024,4,10080,90,18,30,1262843.562500,4,20,1,12.5125,188,8,5,4608,1536,4,2817720320,7,0,20,8,16,6,0.078125,0.596602,1000,32256,6572610.375000,180,200,1,14,
917504,9073037.562500,2,1,0,128.99,1735846.312500,1,14336,7,3,64,49152,89600,0.812856,1024,4,12960,100,20,20,2043715.250000,4,20,1,12.5967,208,8,4,6144,2048,4,2817720320,7,0,20,8,16,8,0.0976562,0.812913,1000,43008,9083348.125000,200,200,1,14,
688128,8670770.187500,2,1,0,191.039,5674695.687500,1,10752,7,3,64,49152,32256,1.10949,1024,4,10400,99,11,99,1994849.062500,4,20,1,8.95493,206,8,5,4608,1536,4,2817720320,7,0,20,8,24,4,0.046875,1.10954,1000,32256,8684747.000000,198,200,1,14,
917504,5716220.750000,2,1,0,172.517,2280794.625000,1,14336,7,3,64,49152,46592,0.880763,1024,4,13600,91,7,91,1398259.375000,4,20,1,8.76065,190,8,4,6144,2048,4,2817720320,7,0,20,8,32,4,0.0507812,0.880821,1000,43008,5728541.375000,182,200,1,14,
43008,2191369.375000,3,1,0,53.1361,356194.859375,1,672,7,3,64,49152,43008,0.170429,1024,1,1280,96,24,32,190762.484375,4,21,1,53.1361,194,8,39,0,96,1,2817720320,7,0,20,2,8,2,1,0.1705,1000,0,2192055.015625,192,200,1,14,
86016,2062037.062500,3,1,0,60.5724,327629.406250,1,1344,7,3,64,49152,86016,0.149498,1024,1,1920,48,24,32,215850.859375,4,21,1,60.5724,194,8,26,0,192,1,2817720320,7,0,20,4,8,2,1,0.149568,1000,0,2063462.921875,192,200,1,14,
129024,1968472.156250,3,1,0,54.6637,279370.781250,1,2016,7,3,64,49152,129024,0.165667,1024,1,2560,32,24,32,261746.812500,4,21,1,54.6637,194,8,20,0,288,1,2817720320,7,0,20,6,8,2,1,0.165735,1000,0,1970122.093750,192,200,1,14,
172032,1922419.140625,3,1,0,50.6222,251838.171875,1,2688,7,3,64,49152,172032,0.178896,1024,1,3200,24,24,32,289258.609375,4,21,1,50.6222,194,8,16,0,384,1,2817720320,7,0,20,8,8,2,1,0.178967,1000,0,1923648.031250,192,200,1,14,
86016,2157852.140625,3,1,0,58.6537,316451.234375,1,1344,7,3,64,49152,86016,0.154397,1024,1,2240,96,24,16,228901.078125,4,21,1,58.6537,194,8,22,0,192,1,2817720320,7,0,20,2,8,4,1,0.154461,1000,0,2159498.937500,192,200,1,14,
172032,2083998.921875,3,1,0,50.124,245623.000000,1,2688,7,3,64,49152,172032,0.180675,1024,1,3360,48,24,16,295185.234375,4,21,1,50.124,194,8,15,0,384,1,2817720320,7,0,20,4,8,4,1,0.180746,1000,0,2086611.687500,192,200,1,14,
258048,1991672.500000,3,1,0,46.6229,219550.312500,1,4032,7,3,64,49152,258048,0.19425,1024,1,4480,32,24,16,320310.078125,4,21,1,46.6229,194,8,11,0,576,1,2817720320,7,0,20,6,8,4,1,0.194319,1000,0,1993293.609375,192,200,1,14,
344064,1973559.671875,3,1,0,44.9356,223243.390625,1,5376,7,3,64,49152,344064,0.201546,1024,1,5600,24,24,16,318789.656250,4,21,1,44.9356,194,8,9,0,768,1,2817720320,7,0,20,8,8,4,1,0.201615,1000,0,1975544.343750,192,200,1,14,
