Total FP,Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Arithmetic Intensity,Global Loads/Block,phase3_shared_loads,Dimensions,Time Steps,Local Memory Size,Useful FP,num_sfu,EventElapsed,Max Work-Group Size,Padding,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Max Blocks,Num Blocks (Shared),Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,Global Memory Size,phase2_global_loads,phase2_shared_loads,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,num_fp,Problem Size,shared_stores,Max Compute Units,
483328,1,1,7552,250.092,249.425,8,896,7,2,64,49152,483328,5,0.543481,1024,1,816,1,187,1500,Tesla C2050,32,4,4,18,1,2,6002,8,31,7552,0,128,1,2817720320,7,0,59,1,32,4,1,0.543545,1000,0,6000,51,6000,1,14,
724992,1,1,11328,242.06,241.415,8,1344,7,2,64,49152,724992,5,0.56152,1024,1,1088,1,187,1000,Tesla C2050,32,6,4,18,1,2,6002,8,23,11328,0,192,1,2817720320,7,0,59,1,32,6,1,0.561579,1000,0,6000,51,6000,1,14,
966656,1,1,15104,239.363,238.725,8,1792,7,2,64,49152,966656,5,0.567846,1024,1,1360,1,187,750,Tesla C2050,32,8,4,18,1,2,6002,8,19,15104,0,256,1,2817720320,7,0,59,1,32,8,1,0.567907,1000,0,6000,51,6000,1,14,
1208320,1,1,18880,240.602,239.96,8,2240,7,2,64,49152,1208320,5,0.564924,1024,1,1632,1,187,600,Tesla C2050,32,10,4,18,1,2,6002,8,16,18880,0,320,1,2817720320,7,0,59,1,32,10,1,0.564984,1000,0,6000,51,6000,1,14,
1449984,1,1,22656,245.356,244.702,8,2688,7,2,64,49152,1449984,5,0.553981,1024,1,1904,1,187,500,Tesla C2050,32,12,4,18,1,2,6002,8,13,22656,0,384,1,2817720320,7,0,59,1,32,12,1,0.554036,1000,0,6000,51,6000,1,14,
966656,1,1,15104,217.402,215.663,8,1792,7,2,64,49152,966656,5,0.625218,1024,1,1584,1,93,1500,Tesla C2050,64,4,4,18,1,2,6002,8,16,15104,0,256,1,2817720320,7,0,59,1,64,4,1,0.625274,1000,0,6000,51,6000,1,14,
1449984,1,1,22656,250.423,248.419,8,2688,7,2,64,49152,1449984,5,0.542763,1024,1,2112,1,93,1000,Tesla C2050,64,6,4,18,1,2,6002,8,12,22656,0,384,1,2817720320,7,0,59,1,64,6,1,0.542826,1000,0,6000,51,6000,1,14,
1933312,1,1,30208,219.076,217.323,8,3584,7,2,64,49152,1933312,5,0.620437,1024,1,2640,1,93,750,Tesla C2050,64,8,4,18,1,2,6002,8,10,30208,0,512,1,2817720320,7,0,59,1,64,8,1,0.620497,1000,0,6000,51,6000,1,14,
2416640,1,1,37760,221.911,220.136,8,4480,7,2,64,49152,2416640,5,0.612506,1024,1,3168,1,93,600,Tesla C2050,64,10,4,18,1,2,6002,8,8,37760,0,640,1,2817720320,7,0,59,1,64,10,1,0.612569,1000,0,6000,51,6000,1,14,
2899968,1,1,45312,228.632,226.803,8,5376,7,2,64,49152,2899968,5,0.594504,1024,1,3696,1,93,500,Tesla C2050,64,12,4,18,1,2,6002,8,7,45312,0,768,1,2817720320,7,0,59,1,64,12,1,0.594562,1000,0,6000,51,6000,1,14,
1449984,1,1,22656,257.819,255.756,8,2688,7,2,64,49152,1449984,5,0.527196,1024,1,2352,1,62,1500,Tesla C2050,96,4,4,18,1,2,6002,8,11,22656,0,384,1,2817720320,7,0,59,1,96,4,1,0.527254,1000,0,6000,51,6000,1,14,
2174976,1,1,33984,215.683,213.958,8,4032,7,2,64,49152,2174976,5,0.630202,1024,1,3136,1,62,1000,Tesla C2050,96,6,4,18,1,2,6002,8,8,33984,0,576,1,2817720320,7,0,59,1,96,6,1,0.630258,1000,0,6000,51,6000,1,14,
2899968,1,1,45312,219.68,217.922,8,5376,7,2,64,49152,2899968,5,0.61873,1024,1,3920,1,62,750,Tesla C2050,96,8,4,18,1,2,6002,8,7,45312,0,768,1,2817720320,7,0,59,1,96,8,1,0.618792,1000,0,6000,51,6000,1,14,
3624960,1,1,56640,181.666,180.213,8,6720,7,2,64,49152,3624960,5,0.748215,1024,1,4704,1,62,600,Tesla C2050,96,10,4,18,1,2,6002,8,6,56640,0,960,1,2817720320,7,0,59,1,96,10,1,0.748273,1000,0,6000,51,6000,1,14,
1933312,1,1,30208,224.143,219.959,8,3584,7,2,64,49152,1933312,5,0.606401,1024,1,3120,1,46,1500,Tesla C2050,128,4,4,18,1,2,6002,8,8,30208,0,512,1,2817720320,7,0,59,1,128,4,1,0.606471,1000,0,6000,51,6000,1,14,
2899968,1,1,45312,223.568,219.394,8,5376,7,2,64,49152,2899968,5,0.607975,1024,1,4160,1,46,1000,Tesla C2050,128,6,4,18,1,2,6002,8,6,45312,0,768,1,2817720320,7,0,59,1,128,6,1,0.608031,1000,0,6000,51,6000,1,14,
3866624,1,1,60416,181.842,178.447,8,7168,7,2,64,49152,3866624,5,0.747498,1024,1,5200,1,46,750,Tesla C2050,128,8,4,18,1,2,6002,8,5,60416,0,1024,1,2817720320,7,0,59,1,128,8,1,0.747552,1000,0,6000,51,6000,1,14,
483328,1,1,15104,226.727,483.685,8,896,7,2,64,49152,226560,10,0.599497,1024,2,816,1,200,3000,Tesla C2050,30,2,4,19,1,2,6004,8,31,7080,128,128,2,2817720320,7,0,59,1,32,4,0.46875,0.599557,1000,896,6000,102,6000,1,14,
724992,1,1,22656,287.217,459.547,8,1344,7,2,64,49152,453120,10,0.47323,1024,2,1088,1,200,1500,Tesla C2050,30,4,4,19,1,2,6004,8,23,14160,192,192,2,2817720320,7,0,59,1,32,6,0.625,0.473287,1000,1344,6000,102,6000,1,14,
966656,1,1,30208,315.436,448.62,8,1792,7,2,64,49152,679680,10,0.430885,1024,2,1360,1,200,1000,Tesla C2050,30,6,4,19,1,2,6004,8,19,21240,256,256,2,2817720320,7,0,59,1,32,8,0.703125,0.430946,1000,1792,6000,102,6000,1,14,
1208320,1,1,37760,347.194,462.925,8,2240,7,2,64,49152,906240,10,0.39147,1024,2,1632,1,200,750,Tesla C2050,30,8,4,19,1,2,6004,8,16,28320,320,320,2,2817720320,7,0,59,1,32,10,0.75,0.391528,1000,2240,6000,102,6000,1,14,
1449984,1,1,45312,376.635,482.093,8,2688,7,2,64,49152,1132800,10,0.360865,1024,2,1904,1,200,600,Tesla C2050,30,10,4,19,1,2,6004,8,13,35400,384,384,2,2817720320,7,0,59,1,32,12,0.78125,0.360922,1000,2688,6000,102,6000,1,14,
966656,1,1,30208,217.782,446.018,8,1792,7,2,64,49152,468224,10,0.624129,1024,2,1584,1,96,3000,Tesla C2050,62,2,4,19,1,2,6004,8,16,14632,256,256,2,2817720320,7,0,59,1,64,4,0.484375,0.624183,1000,1792,6000,102,6000,1,14,
1449984,1,1,45312,304.361,467.499,8,2688,7,2,64,49152,936448,10,0.446568,1024,2,2112,1,96,1500,Tesla C2050,62,4,4,19,1,2,6004,8,12,29264,384,384,2,2817720320,7,0,59,1,64,6,0.645833,0.446627,1000,2688,6000,102,6000,1,14,
1933312,1,1,60416,299.088,408.355,8,3584,7,2,64,49152,1404672,10,0.454447,1024,2,2640,1,96,1000,Tesla C2050,62,6,4,19,1,2,6004,8,10,43896,512,512,2,2817720320,7,0,59,1,64,8,0.726562,0.454502,1000,3584,6000,102,6000,1,14,
2416640,1,1,75520,312.019,399.385,8,4480,7,2,64,49152,1872896,10,0.435606,1024,2,3168,1,96,750,Tesla C2050,62,8,4,19,1,2,6004,8,8,58528,640,640,2,2817720320,7,0,59,1,64,10,0.775,0.435665,1000,4480,6000,102,6000,1,14,
2899968,1,1,90624,329.054,404.341,8,5376,7,2,64,49152,2341120,10,0.413051,1024,2,3696,1,96,600,Tesla C2050,62,10,4,19,1,2,6004,8,7,73160,768,768,2,2817720320,7,0,59,1,64,12,0.807292,0.413112,1000,5376,6000,102,6000,1,14,
1449984,1,1,45312,230.67,465.03,8,2688,7,2,64,49152,709888,10,0.589248,1024,2,2352,1,63,3000,Tesla C2050,94,2,4,19,1,2,6004,8,11,22184,384,384,2,2817720320,7,0,59,1,96,4,0.489583,0.58931,1000,2688,6000,102,6000,1,14,
2174976,1,1,67968,267.053,403.784,8,4032,7,2,64,49152,1419776,10,0.508961,1024,2,3136,1,63,1500,Tesla C2050,94,4,4,19,1,2,6004,8,8,44368,576,576,2,2817720320,7,0,59,1,96,6,0.652778,0.509023,1000,4032,6000,102,6000,1,14,
2899968,1,1,90624,303.221,407.53,8,5376,7,2,64,49152,2129664,10,0.448243,1024,2,3920,1,63,1000,Tesla C2050,94,6,4,19,1,2,6004,8,7,66552,768,768,2,2817720320,7,0,59,1,96,8,0.734375,0.448306,1000,5376,6000,102,6000,1,14,
3624960,1,1,113280,269.568,339.655,8,6720,7,2,64,49152,2839552,10,0.504217,1024,2,4704,1,63,750,Tesla C2050,94,8,4,19,1,2,6004,8,6,88736,960,960,2,2817720320,7,0,59,1,96,10,0.783333,0.504274,1000,6720,6000,102,6000,1,14,
1933312,1,1,60416,209.705,420.528,8,3584,7,2,64,49152,951552,10,0.648161,1024,2,3120,1,47,3000,Tesla C2050,126,2,4,19,1,2,6004,8,8,29736,512,512,2,2817720320,7,0,59,1,128,4,0.492188,0.648225,1000,3584,6000,102,6000,1,14,
2899968,1,1,90624,273.784,411.77,8,5376,7,2,64,49152,1903104,10,0.496454,1024,2,4160,1,47,1500,Tesla C2050,126,4,4,19,1,2,6004,8,6,59472,768,768,2,2817720320,7,0,59,1,128,6,0.65625,0.496509,1000,5376,6000,102,6000,1,14,
3866624,1,1,120832,255.504,341.58,8,7168,7,2,64,49152,2854656,10,0.531973,1024,2,5200,1,47,1000,Tesla C2050,126,6,4,19,1,2,6004,8,5,89208,1024,1024,2,2817720320,7,0,59,1,128,8,0.738281,0.532031,1000,7168,6000,102,6000,1,14,
724992,1,1,33984,201.628,690.375,8,1344,7,2,64,49152,211456,10,0.674124,1024,3,1088,1,214,3000,Tesla C2050,28,2,4,19,1,2,6006,8,23,9912,384,192,3,2817720320,7,0,59,1,32,6,0.291667,0.674191,1000,2688,6000,102,6000,1,14,
966656,1,1,45312,291.499,665.394,8,1792,7,2,64,49152,422912,10,0.466275,1024,3,1360,1,214,1500,Tesla C2050,28,4,4,19,1,2,6006,8,19,19824,512,256,3,2817720320,7,0,59,1,32,8,0.4375,0.466335,1000,3584,6000,102,6000,1,14,
1208320,1,1,56640,359.692,684.215,8,2240,7,2,64,49152,634368,10,0.377867,1024,3,1632,1,214,1000,Tesla C2050,28,6,4,19,1,2,6006,8,16,29736,640,320,3,2817720320,7,0,59,1,32,10,0.525,0.377923,1000,4480,6000,102,6000,1,14,
1449984,1,1,67968,410.813,703.312,8,2688,7,2,64,49152,845824,10,0.330835,1024,3,1904,1,214,750,Tesla C2050,28,8,4,19,1,2,6006,8,13,39648,768,384,3,2817720320,7,0,59,1,32,12,0.583333,0.330895,1000,5376,6000,102,6000,1,14,
1449984,1,1,67968,209.81,671.391,8,2688,7,2,64,49152,453120,10,0.647838,1024,3,2112,1,100,3000,Tesla C2050,60,2,4,19,1,2,6006,8,12,21240,768,384,3,2817720320,7,0,59,1,64,6,0.3125,0.647901,1000,5376,6000,102,6000,1,14,
1933312,1,1,90624,282.187,601.999,8,3584,7,2,64,49152,906240,10,0.481668,1024,3,2640,1,100,1500,Tesla C2050,60,4,4,19,1,2,6006,8,10,42480,1024,512,3,2817720320,7,0,59,1,64,8,0.46875,0.481723,1000,7168,6000,102,6000,1,14,
2416640,1,1,113280,330.048,586.751,8,4480,7,2,64,49152,1359360,10,0.411811,1024,3,3168,1,100,1000,Tesla C2050,60,6,4,19,1,2,6006,8,8,63720,1280,640,3,2817720320,7,0,59,1,64,10,0.5625,0.411868,1000,8960,6000,102,6000,1,14,
2899968,1,1,135936,370.681,593.089,8,5376,7,2,64,49152,1812480,10,0.366657,1024,3,3696,1,100,750,Tesla C2050,60,8,4,19,1,2,6006,8,7,84960,1536,768,3,2817720320,7,0,59,1,64,12,0.625,0.36672,1000,10752,6000,102,6000,1,14,
2174976,1,1,101952,194.314,606.261,8,4032,7,2,64,49152,694784,10,0.699513,1024,3,3136,1,65,3000,Tesla C2050,92,2,4,19,1,2,6006,8,8,32568,1152,576,3,2817720320,7,0,59,1,96,6,0.319444,0.699567,1000,8064,6000,102,6000,1,14,
2899968,1,1,135936,286.737,596.413,8,5376,7,2,64,49152,1389568,10,0.474023,1024,3,3920,1,65,1500,Tesla C2050,92,4,4,19,1,2,6006,8,7,65136,1536,768,3,2817720320,7,0,59,1,96,8,0.479167,0.474079,1000,10752,6000,102,6000,1,14,
3624960,1,1,169920,287.382,498.128,8,6720,7,2,64,49152,2084352,10,0.472959,1024,3,4704,1,65,1000,Tesla C2050,92,6,4,19,1,2,6006,8,6,97704,1920,960,3,2817720320,7,0,59,1,96,10,0.575,0.473016,1000,13440,6000,102,6000,1,14,
2899968,1,1,135936,200.582,616.187,8,5376,7,2,64,49152,936448,10,0.677644,1024,3,4160,1,48,3000,Tesla C2050,124,2,4,19,1,2,6006,8,6,43896,1536,768,3,2817720320,7,0,59,1,128,6,0.322917,0.677709,1000,10752,6000,102,6000,1,14,
3866624,1,1,181248,246.343,504.511,8,7168,7,2,64,49152,1872896,10,0.55176,1024,3,5200,1,48,1500,Tesla C2050,124,4,4,19,1,2,6006,8,5,87792,2048,1024,3,2817720320,7,0,59,1,128,8,0.484375,0.551815,1000,14336,6000,102,6000,1,14,
966656,1,1,60416,193.72,950.521,8,1792,7,2,64,49152,196352,10,0.701658,1024,4,1360,1,230,3000,Tesla C2050,26,2,4,19,1,2,6008,8,19,12272,768,256,4,2817720320,7,0,59,1,32,8,0.203125,0.701713,1000,5376,6000,102,6000,1,14,
1208320,1,1,75520,307.707,943.635,8,2240,7,2,64,49152,392704,10,0.441713,1024,4,1632,1,230,1500,Tesla C2050,26,4,4,19,1,2,6008,8,16,24544,960,320,4,2817720320,7,0,59,1,32,10,0.325,0.441771,1000,6720,6000,102,6000,1,14,
1449984,1,1,90624,392.614,963.214,8,2688,7,2,64,49152,589056,10,0.34617,1024,4,1904,1,230,1000,Tesla C2050,26,6,4,19,1,2,6008,8,13,36816,1152,384,4,2817720320,7,0,59,1,32,12,0.40625,0.346233,1000,8064,6000,102,6000,1,14,
1933312,1,1,120832,190.369,836.607,8,3584,7,2,64,49152,438016,10,0.714011,1024,4,2640,1,103,3000,Tesla C2050,58,2,4,19,1,2,6008,8,10,27376,1536,512,4,2817720320,7,0,59,1,64,8,0.226562,0.714067,1000,10752,6000,102,6000,1,14,
2416640,1,1,151040,297.748,817.815,8,4480,7,2,64,49152,876032,10,0.456488,1024,4,3168,1,103,1500,Tesla C2050,58,4,4,19,1,2,6008,8,8,54752,1920,640,4,2817720320,7,0,59,1,64,10,0.3625,0.456547,1000,13440,6000,102,6000,1,14,
2899968,1,1,181248,377.455,829.395,8,5376,7,2,64,49152,1314048,10,0.360075,1024,4,3696,1,103,1000,Tesla C2050,58,6,4,19,1,2,6008,8,7,82128,2304,768,4,2817720320,7,0,59,1,64,12,0.453125,0.360138,1000,16128,6000,102,6000,1,14,
2899968,1,1,181248,195.851,827.273,8,5376,7,2,64,49152,679680,10,0.694004,1024,4,3920,1,66,3000,Tesla C2050,90,2,4,19,1,2,6008,8,7,42480,2304,768,4,2817720320,7,0,59,1,96,8,0.234375,0.69408,1000,16128,6000,102,6000,1,14,
3624960,1,1,226560,262.33,692.552,8,6720,7,2,64,49152,1359360,10,0.51813,1024,4,4704,1,66,1500,Tesla C2050,90,4,4,19,1,2,6008,8,6,84960,2880,960,4,2817720320,7,0,59,1,96,10,0.375,0.518186,1000,20160,6000,102,6000,1,14,
3866624,1,1,241664,169.2,707.48,8,7168,7,2,64,49152,921344,10,0.80335,1024,4,5200,1,49,3000,Tesla C2050,122,2,4,19,1,2,6008,8,5,57584,3072,1024,4,2817720320,7,0,59,1,128,8,0.238281,0.803406,1000,21504,6000,102,6000,1,14,
1208320,1,1,94400,177.256,1181.71,8,2240,7,2,64,49152,181248,10,0.76683,1024,5,1632,1,250,3000,Tesla C2050,24,2,4,19,1,2,6010,8,16,14160,1280,320,5,2817720320,7,0,59,1,32,10,0.15,0.766891,1000,8960,6000,102,6000,1,14,
1449984,1,1,113280,294.974,1179.9,8,2688,7,2,64,49152,362496,10,0.460782,1024,5,1904,1,250,1500,Tesla C2050,24,4,4,19,1,2,6010,8,13,28320,1536,384,5,2817720320,7,0,59,1,32,12,0.25,0.46084,1000,10752,6000,102,6000,1,14,
2416640,1,1,188800,189.341,1080.51,8,4480,7,2,64,49152,422912,10,0.717887,1024,5,3168,1,107,3000,Tesla C2050,56,2,4,19,1,2,6010,8,8,33040,2560,640,5,2817720320,7,0,59,1,64,10,0.175,0.717941,1000,17920,6000,102,6000,1,14,
2899968,1,1,226560,307.036,1051.29,8,5376,7,2,64,49152,845824,10,0.442675,1024,5,3696,1,107,1500,Tesla C2050,56,4,4,19,1,2,6010,8,7,66080,3072,768,5,2817720320,7,0,59,1,64,12,0.291667,0.442737,1000,21504,6000,102,6000,1,14,
3624960,1,1,283200,159.379,867.019,8,6720,7,2,64,49152,664576,10,0.852851,1024,5,4704,1,68,3000,Tesla C2050,88,2,4,19,1,2,6010,8,6,51920,3840,960,5,2817720320,7,0,59,1,96,10,0.183333,0.852913,1000,26880,6000,102,6000,1,14,
1449984,1,1,135936,159.903,1391.79,8,2688,7,2,64,49152,166144,10,0.850054,1024,6,1904,1,272,3000,Tesla C2050,22,2,4,19,1,2,6012,8,13,15576,1920,384,6,2817720320,7,0,59,1,32,12,0.114583,0.850116,1000,13440,6000,102,6000,1,14,
2899968,1,1,271872,187.437,1331.56,8,5376,7,2,64,49152,407808,10,0.725182,1024,6,3696,1,111,3000,Tesla C2050,54,2,4,19,1,2,6012,8,7,38232,3840,768,6,2817720320,7,0,59,1,64,12,0.140625,0.725234,1000,26880,6000,102,6000,1,14,
966656,2,1,15104,257.413,256.727,8,1792,7,2,64,49152,966656,10,0.528024,1024,1,1360,1,187,750,Tesla C2050,32,8,4,20,1,2,6002,8,19,15104,0,256,1,2817720320,7,0,59,1,32,4,1,0.528085,1000,0,6000,102,6000,1,14,
1449984,2,1,22656,257.114,256.429,8,2688,7,2,64,49152,1449984,10,0.528638,1024,1,1904,1,187,500,Tesla C2050,32,12,4,20,1,2,6002,8,13,22656,0,384,1,2817720320,7,0,59,1,32,6,1,0.528699,1000,0,6000,102,6000,1,14,
1933312,2,1,30208,269.403,268.685,8,3584,7,2,64,49152,1933312,10,0.504525,1024,1,2448,1,187,375,Tesla C2050,32,16,4,20,1,2,6002,8,11,30208,0,512,1,2817720320,7,0,59,1,32,8,1,0.504582,1000,0,6000,102,6000,1,14,
2416640,2,1,37760,271.005,270.282,8,4480,7,2,64,49152,2416640,10,0.501535,1024,1,2992,1,187,300,Tesla C2050,32,20,4,20,1,2,6002,8,9,37760,0,640,1,2817720320,7,0,59,1,32,10,1,0.5016,1000,0,6000,102,6000,1,14,
2899968,2,1,45312,267.584,266.87,8,5376,7,2,64,49152,2899968,10,0.507953,1024,1,3536,1,187,250,Tesla C2050,32,24,4,20,1,2,6002,8,7,45312,0,768,1,2817720320,7,0,59,1,32,12,1,0.508013,1000,0,6000,102,6000,1,14,
1933312,2,1,30208,282.369,280.11,8,3584,7,2,64,49152,1933312,10,0.481351,1024,1,2640,1,93,750,Tesla C2050,64,8,4,20,1,2,6002,8,10,30208,0,512,1,2817720320,7,0,59,1,64,4,1,0.481412,1000,0,6000,102,6000,1,14,
2899968,2,1,45312,274.746,272.548,8,5376,7,2,64,49152,2899968,10,0.494713,1024,1,3696,1,93,500,Tesla C2050,64,12,4,20,1,2,6002,8,7,45312,0,768,1,2817720320,7,0,59,1,64,6,1,0.49477,1000,0,6000,102,6000,1,14,
3866624,2,1,60416,284.049,281.777,8,7168,7,2,64,49152,3866624,10,0.478501,1024,1,4752,1,93,375,Tesla C2050,64,16,4,20,1,2,6002,8,6,60416,0,1024,1,2817720320,7,0,59,1,64,8,1,0.478565,1000,0,6000,102,6000,1,14,
4833280,2,1,75520,262.092,259.995,8,8960,7,2,64,49152,4833280,10,0.518603,1024,1,5808,1,93,300,Tesla C2050,64,20,4,20,1,2,6002,8,5,75520,0,1280,1,2817720320,7,0,59,1,64,10,1,0.518658,1000,0,6000,102,6000,1,14,
5799936,2,1,90624,251.703,249.689,8,10752,7,2,64,49152,5799936,10,0.540009,1024,1,6864,1,93,250,Tesla C2050,64,24,4,20,1,2,6002,8,4,90624,0,1536,1,2817720320,7,0,59,1,64,12,1,0.540066,1000,0,6000,102,6000,1,14,
2899968,2,1,45312,277.598,275.378,8,5376,7,2,64,49152,2899968,10,0.489625,1024,1,3920,1,62,750,Tesla C2050,96,8,4,20,1,2,6002,8,7,45312,0,768,1,2817720320,7,0,59,1,96,4,1,0.489686,1000,0,6000,102,6000,1,14,
4349952,2,1,67968,269.692,267.535,8,8064,7,2,64,49152,4349952,10,0.503979,1024,1,5488,1,62,500,Tesla C2050,96,12,4,20,1,2,6002,8,5,67968,0,1152,1,2817720320,7,0,59,1,96,6,1,0.504041,1000,0,6000,102,6000,1,14,
5799936,2,1,90624,252.606,250.585,8,10752,7,2,64,49152,5799936,10,0.538075,1024,1,7056,1,62,375,Tesla C2050,96,16,4,20,1,2,6002,8,4,90624,0,1536,1,2817720320,7,0,59,1,96,8,1,0.538135,1000,0,6000,102,6000,1,14,
7249920,2,1,113280,213.378,211.671,8,13440,7,2,64,49152,7249920,10,0.637011,1024,1,8624,1,62,300,Tesla C2050,96,20,4,20,1,2,6002,8,3,113280,0,1920,1,2817720320,7,0,59,1,96,10,1,0.637066,1000,0,6000,102,6000,1,14,
3866624,2,1,60416,291.699,286.254,8,7168,7,2,64,49152,3866624,10,0.465957,1024,1,5200,1,46,750,Tesla C2050,128,8,4,20,1,2,6002,8,5,60416,0,1024,1,2817720320,7,0,59,1,128,4,1,0.466014,1000,0,6000,102,6000,1,14,
5799936,2,1,90624,260.162,255.305,8,10752,7,2,64,49152,5799936,10,0.522449,1024,1,7280,1,46,500,Tesla C2050,128,12,4,20,1,2,6002,8,4,90624,0,1536,1,2817720320,7,0,59,1,128,6,1,0.522506,1000,0,6000,102,6000,1,14,
7733248,2,1,120832,221.153,217.025,8,14336,7,2,64,49152,7733248,10,0.614613,1024,1,9360,1,46,375,Tesla C2050,128,16,4,20,1,2,6002,8,3,120832,0,2048,1,2817720320,7,0,59,1,128,8,1,0.614668,1000,0,6000,102,6000,1,14,
966656,2,1,30208,393.609,559.799,8,1792,7,2,64,49152,679680,20,0.345292,1024,2,1360,1,200,1000,Tesla C2050,30,6,4,25,1,2,6004,8,19,21240,256,256,2,2817720320,7,0,59,1,32,4,0.703125,0.345358,1000,1792,6000,204,6000,1,14,
1449984,2,1,45312,431.522,552.348,8,2688,7,2,64,49152,1132800,20,0.314957,1024,2,1904,1,200,600,Tesla C2050,30,10,4,25,1,2,6004,8,13,35400,384,384,2,2817720320,7,0,59,1,32,6,0.78125,0.315015,1000,2688,6000,204,6000,1,14,
1933312,2,1,60416,449.632,547.393,8,3584,7,2,64,49152,1585920,20,0.302264,1024,2,2448,1,200,428,Tesla C2050,30,14,4,25,1,2,6004,8,11,49560,512,512,2,2817720320,7,0,59,1,32,8,0.820312,0.302327,1000,3584,6000,204,6000,1,14,
2416640,2,1,75520,450.452,533.335,8,4480,7,2,64,49152,2039040,20,0.301718,1024,2,2992,1,200,333,Tesla C2050,30,18,4,25,1,2,6004,8,9,63720,640,640,2,2817720320,7,0,59,1,32,10,0.84375,0.301777,1000,4480,6000,204,6000,1,14,
2899968,2,1,90624,469.872,545.303,8,5376,7,2,64,49152,2492160,20,0.289243,1024,2,3536,1,200,272,Tesla C2050,30,22,4,25,1,2,6004,8,7,77880,768,768,2,2817720320,7,0,59,1,32,12,0.859375,0.289304,1000,5376,6000,204,6000,1,14,
1933312,2,1,60416,386.666,527.928,8,3584,7,2,64,49152,1404672,20,0.351495,1024,2,2640,1,96,1000,Tesla C2050,62,6,4,25,1,2,6004,8,10,43896,512,512,2,2817720320,7,0,59,1,64,4,0.726562,0.351559,1000,3584,6000,204,6000,1,14,
2899968,2,1,90624,444.478,546.174,8,5376,7,2,64,49152,2341120,20,0.305774,1024,2,3696,1,96,600,Tesla C2050,62,10,4,25,1,2,6004,8,7,73160,768,768,2,2817720320,7,0,59,1,64,6,0.807292,0.305833,1000,5376,6000,204,6000,1,14,
3866624,2,1,120832,415.785,485.939,8,7168,7,2,64,49152,3277568,20,0.326873,1024,2,4752,1,96,428,Tesla C2050,62,14,4,25,1,2,6004,8,6,102424,1024,1024,2,2817720320,7,0,59,1,64,8,0.847656,0.326938,1000,7168,6000,204,6000,1,14,
4833280,2,1,151040,351.755,399.819,8,8960,7,2,64,49152,4214016,20,0.386389,1024,2,5808,1,96,333,Tesla C2050,62,18,4,25,1,2,6004,8,5,131688,1280,1280,2,2817720320,7,0,59,1,64,10,0.871875,0.386451,1000,8960,6000,204,6000,1,14,
5799936,2,1,181248,359.796,400.853,8,10752,7,2,64,49152,5150464,20,0.377752,1024,2,6864,1,96,272,Tesla C2050,62,22,4,25,1,2,6004,8,4,160952,1536,1536,2,2817720320,7,0,59,1,64,12,0.888021,0.377814,1000,10752,6000,204,6000,1,14,
2899968,2,1,90624,406.001,545.665,8,5376,7,2,64,49152,2129664,20,0.334757,1024,2,3920,1,63,1000,Tesla C2050,94,6,4,25,1,2,6004,8,7,66552,768,768,2,2817720320,7,0,59,1,96,4,0.734375,0.334817,1000,5376,6000,204,6000,1,14,
4349952,2,1,135936,389.761,471.454,8,8064,7,2,64,49152,3549440,20,0.348702,1024,2,5488,1,63,600,Tesla C2050,94,10,4,25,1,2,6004,8,5,110920,1152,1152,2,2817720320,7,0,59,1,96,6,0.815972,0.348768,1000,8064,6000,204,6000,1,14,
5799936,2,1,181248,354.518,407.86,8,10752,7,2,64,49152,4969216,20,0.383375,1024,2,7056,1,63,428,Tesla C2050,94,14,4,25,1,2,6004,8,4,155288,1536,1536,2,2817720320,7,0,59,1,96,8,0.856771,0.383439,1000,10752,6000,204,6000,1,14,
7249920,2,1,226560,358.721,401.366,8,13440,7,2,64,49152,6388992,20,0.378889,1024,2,8624,1,63,333,Tesla C2050,94,18,4,25,1,2,6004,8,3,199656,1920,1920,2,2817720320,7,0,59,1,96,10,0.88125,0.378946,1000,13440,6000,204,6000,1,14,
3866624,2,1,120832,361.754,483.625,8,7168,7,2,64,49152,2854656,20,0.375711,1024,2,5200,1,47,1000,Tesla C2050,126,6,4,25,1,2,6004,8,5,89208,1024,1024,2,2817720320,7,0,59,1,128,4,0.738281,0.375769,1000,7168,6000,204,6000,1,14,
5799936,2,1,181248,343.239,412.985,8,10752,7,2,64,49152,4757760,20,0.395981,1024,2,7280,1,47,600,Tesla C2050,126,10,4,25,1,2,6004,8,4,148680,1536,1536,2,2817720320,7,0,59,1,128,6,0.820312,0.396039,1000,10752,6000,204,6000,1,14,
7733248,2,1,241664,358.755,411.647,8,14336,7,2,64,49152,6660864,20,0.37784,1024,2,9360,1,47,428,Tesla C2050,126,14,4,25,1,2,5996,8,3,208152,2048,2048,2,2817720320,7,0,59,1,128,8,0.861328,0.377901,1000,14336,5992,204,6000,1,14,
