Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,num_fp,shared_stores,
1,1,101376,142.804,438.695,4608,13,2,13,0,6,0.677572,64,12480,1,48,3000,Tesla C2050,124,2,4,17,1,2,6006,32736,4608,2304,3,42,1,128,6,0.322917,0.677627,1000,9216,87,1,
1,1,135168,177.363,363.239,6144,13,2,13,0,6,0.545511,64,15600,1,48,1500,Tesla C2050,124,4,4,17,1,2,6006,65472,6144,3072,3,42,1,128,8,0.484375,0.545594,1000,12288,87,1,
1,1,45056,135.699,665.829,1536,13,2,13,0,6,0.713054,64,4080,1,230,3000,Tesla C2050,26,2,4,17,1,2,6008,9152,2304,768,4,42,1,32,8,0.203125,0.713109,1000,4608,87,1,
1,1,56320,193.21,592.511,1920,13,2,13,0,6,0.500786,64,4896,1,230,1500,Tesla C2050,26,4,4,17,1,2,6008,18304,2880,960,4,42,1,32,10,0.325,0.500843,1000,5760,87,1,
1,1,67584,232.013,569.205,2304,13,2,13,0,6,0.417019,64,5712,1,230,1000,Tesla C2050,26,6,4,17,1,2,6008,27456,3456,1152,4,42,1,32,12,0.40625,0.41708,1000,6912,87,1,
1,1,90112,139.49,613.011,3072,13,2,13,0,6,0.693673,64,7920,1,103,3000,Tesla C2050,58,2,4,17,1,2,6008,20416,4608,1536,4,42,1,64,8,0.226562,0.693728,1000,9216,87,1,
1,1,112640,222.045,609.883,3840,13,2,13,0,6,0.435747,64,9504,1,103,1500,Tesla C2050,58,4,4,17,1,2,6008,40832,5760,1920,4,42,1,64,10,0.3625,0.435804,1000,11520,87,1,
1,1,135168,275.303,604.933,4608,13,2,13,0,6,0.351422,64,11088,1,103,1000,Tesla C2050,58,6,4,17,1,2,6008,61248,6912,2304,4,42,1,64,12,0.453125,0.351496,1000,13824,87,1,
1,1,135168,142.009,599.847,4608,13,2,13,0,6,0.681367,64,11760,1,66,3000,Tesla C2050,90,2,4,17,1,2,6008,31680,6912,2304,4,42,1,96,8,0.234375,0.68142,1000,13824,87,1,
1,1,168960,185.391,489.432,5760,13,2,13,0,6,0.521906,64,14112,1,66,1500,Tesla C2050,90,4,4,17,1,2,6008,63360,8640,2880,4,42,1,96,10,0.375,0.521967,1000,17280,87,1,
1,1,180224,119.854,501.152,6144,13,2,13,0,6,0.8073,64,15600,1,49,3000,Tesla C2050,122,2,4,17,1,2,6008,42944,9216,3072,4,42,1,128,8,0.238281,0.807379,1000,18432,87,1,
1,1,70400,112.054,747.025,1920,13,2,13,0,6,0.863527,64,4896,1,250,3000,Tesla C2050,24,2,4,17,1,2,6010,10560,3840,960,5,42,1,32,10,0.15,0.863585,1000,7680,87,1,
1,1,84480,177.695,710.778,2304,13,2,13,0,6,0.544516,64,5712,1,250,1500,Tesla C2050,24,4,4,17,1,2,6010,21120,4608,1152,5,42,1,32,12,0.25,0.544575,1000,9216,87,1,
1,1,140800,133.864,763.915,3840,13,2,13,0,6,0.722817,64,9504,1,107,3000,Tesla C2050,56,2,4,17,1,2,6010,24640,7680,1920,5,42,1,64,10,0.175,0.722885,1000,15360,87,1,
1,1,168960,222.205,760.829,4608,13,2,13,0,6,0.435436,64,11088,1,107,1500,Tesla C2050,56,4,4,17,1,2,6010,49280,9216,2304,5,42,1,64,12,0.291667,0.43549,1000,18432,87,1,
1,1,211200,113.483,617.345,5760,13,2,13,0,6,0.852662,64,14112,1,68,3000,Tesla C2050,88,2,4,17,1,2,6010,38720,11520,2880,5,42,1,96,10,0.183333,0.852713,1000,23040,87,1,
1,1,101376,96.8865,843.3,2304,13,2,13,0,6,0.998729,64,5712,1,272,3000,Tesla C2050,22,2,4,17,1,2,6012,11616,5760,1152,6,42,1,32,12,0.114583,0.998777,1000,11520,87,1,
1,1,202752,127.881,908.47,4608,13,2,13,0,6,0.756648,64,11088,1,111,3000,Tesla C2050,54,2,4,17,1,2,6012,28512,11520,2304,6,42,1,64,12,0.140625,0.756701,1000,23040,87,1,
2,1,11264,229.221,228.609,1536,13,2,13,0,6,0.422105,64,4080,1,187,750,Tesla C2050,32,8,4,20,1,2,6002,11264,0,768,1,42,1,32,4,1,0.422161,1000,0,89,1,
2,1,16896,225.843,225.241,2304,13,2,13,0,6,0.428418,64,5712,1,187,500,Tesla C2050,32,12,4,20,1,2,6002,16896,0,1152,1,42,1,32,6,1,0.428474,1000,0,89,1,
2,1,22528,209.393,208.835,3072,13,2,13,0,6,0.462074,64,7344,1,187,375,Tesla C2050,32,16,4,20,1,2,6002,22528,0,1536,1,42,1,32,8,1,0.462135,1000,0,89,1,
2,1,28160,206.413,205.862,3840,13,2,13,0,6,0.468751,64,8976,1,187,300,Tesla C2050,32,20,4,20,1,2,6002,28160,0,1920,1,42,1,32,10,1,0.468808,1000,0,89,1,
2,1,33792,206.392,205.841,4608,13,2,13,0,6,0.4688,64,10608,1,187,250,Tesla C2050,32,24,4,20,1,2,6002,33792,0,2304,1,42,1,32,12,1,0.468856,1000,0,89,1,
2,1,22528,210.427,208.744,3072,13,2,13,0,6,0.459806,64,7920,1,93,750,Tesla C2050,64,8,4,20,1,2,6002,22528,0,1536,1,42,1,64,4,1,0.459865,1000,0,89,1,
2,1,33792,204.408,202.772,4608,13,2,13,0,6,0.473348,64,11088,1,93,500,Tesla C2050,64,12,4,20,1,2,6002,33792,0,2304,1,42,1,64,6,1,0.473407,1000,0,89,1,
2,1,45056,201.697,200.083,6144,13,2,13,0,6,0.479712,64,14256,1,93,375,Tesla C2050,64,16,4,20,1,2,6002,45056,0,3072,1,42,1,64,8,1,0.47977,1000,0,89,1,
2,1,56320,195.887,194.319,7680,13,2,13,0,6,0.493936,64,17424,1,93,300,Tesla C2050,64,20,4,20,1,2,6002,56320,0,3840,1,42,1,64,10,1,0.494,1000,0,89,1,
2,1,67584,196.566,194.993,9216,13,2,13,0,6,0.492228,64,20592,1,93,250,Tesla C2050,64,24,4,20,1,2,6002,67584,0,4608,1,42,1,64,12,1,0.492293,1000,0,89,1,
2,1,33792,205.08,203.439,4608,13,2,13,0,6,0.471798,64,11760,1,62,750,Tesla C2050,96,8,4,20,1,2,6002,33792,0,2304,1,42,1,96,4,1,0.471855,1000,0,89,1,
2,1,50688,198.458,196.87,6912,13,2,13,0,6,0.487533,64,16464,1,62,500,Tesla C2050,96,12,4,20,1,2,6002,50688,0,3456,1,42,1,96,6,1,0.487599,1000,0,89,1,
2,1,67584,195.898,194.331,9216,13,2,13,0,6,0.493916,64,21168,1,62,375,Tesla C2050,96,16,4,20,1,2,6002,67584,0,4608,1,42,1,96,8,1,0.493972,1000,0,89,1,
2,1,84480,155.759,154.513,11520,13,2,13,0,6,0.621208,64,25872,1,62,300,Tesla C2050,96,20,4,20,1,2,6002,84480,0,5760,1,42,1,96,10,1,0.621268,1000,0,89,1,
2,1,45056,204.285,200.471,6144,13,2,13,0,6,0.473626,64,15600,1,46,750,Tesla C2050,128,8,4,20,1,2,6002,45056,0,3072,1,42,1,128,4,1,0.473692,1000,0,89,1,
2,1,67584,199.2,195.482,9216,13,2,13,0,6,0.48572,64,21840,1,46,500,Tesla C2050,128,12,4,20,1,2,6002,67584,0,4608,1,42,1,128,6,1,0.485783,1000,0,89,1,
2,1,90112,158.473,155.515,12288,13,2,13,0,6,0.610568,64,28080,1,46,375,Tesla C2050,128,16,4,20,1,2,6002,90112,0,6144,1,42,1,128,8,1,0.610627,1000,0,89,1,
2,1,22528,281.154,399.864,1536,13,2,13,0,12,0.344123,64,4080,1,200,1000,Tesla C2050,30,6,4,20,1,2,6004,15840,768,768,2,42,1,32,4,0.703125,0.344181,1000,1536,173,1,
2,1,33792,314.536,402.606,2304,13,2,13,0,12,0.307596,64,5712,1,200,600,Tesla C2050,30,10,4,20,1,2,6004,26400,1152,1152,2,42,1,32,6,0.78125,0.307653,1000,2304,173,1,
2,1,45056,302.01,367.674,3072,13,2,13,0,12,0.320348,64,7344,1,200,428,Tesla C2050,30,14,4,20,1,2,6004,36960,1536,1536,2,42,1,32,8,0.820312,0.320413,1000,3072,173,1,
2,1,56320,307.049,363.546,3840,13,2,13,0,12,0.315099,64,8976,1,200,333,Tesla C2050,30,18,4,20,1,2,6004,47520,1920,1920,2,42,1,32,10,0.84375,0.315155,1000,3840,173,1,
2,1,67584,315.807,366.504,4608,13,2,13,0,12,0.306353,64,10608,1,200,272,Tesla C2050,30,22,4,20,1,2,6004,58080,2304,2304,2,42,1,32,12,0.859375,0.306415,1000,4608,173,1,
2,1,45056,277.989,379.548,3072,13,2,13,0,12,0.348037,64,7920,1,96,1000,Tesla C2050,62,6,4,20,1,2,6004,32736,1536,1536,2,42,1,64,4,0.726562,0.3481,1000,3072,173,1,
2,1,67584,302.317,371.487,4608,13,2,13,0,12,0.320024,64,11088,1,96,600,Tesla C2050,62,10,4,20,1,2,6004,54560,2304,2304,2,42,1,64,6,0.807292,0.320088,1000,4608,173,1,
2,1,90112,324.187,378.886,6144,13,2,13,0,12,0.298416,64,14256,1,96,428,Tesla C2050,62,14,4,20,1,2,6004,76384,3072,3072,2,42,1,64,8,0.847656,0.298494,1000,6144,173,1,
2,1,112640,323.51,367.714,7680,13,2,13,0,12,0.299061,64,17424,1,96,333,Tesla C2050,62,18,4,20,1,2,6004,98208,3840,3840,2,42,1,64,10,0.871875,0.299119,1000,7680,173,1,
2,1,135168,329.809,367.444,9216,13,2,13,0,12,0.293348,64,20592,1,96,272,Tesla C2050,62,22,4,20,1,2,6004,120032,4608,4608,2,42,1,64,12,0.888021,0.293406,1000,9216,173,1,
2,1,67584,273.914,368.14,4608,13,2,13,0,12,0.353217,64,11760,1,63,1000,Tesla C2050,94,6,4,20,1,2,6004,49632,2304,2304,2,42,1,96,4,0.734375,0.353279,1000,4608,173,1,
2,1,101376,299.706,362.525,6912,13,2,13,0,12,0.322816,64,16464,1,63,600,Tesla C2050,94,10,4,20,1,2,6004,82720,3456,3456,2,42,1,96,6,0.815972,0.322876,1000,6912,173,1,
2,1,135168,303.011,348.603,9216,13,2,13,0,12,0.319298,64,21168,1,63,428,Tesla C2050,94,14,4,20,1,2,6004,115808,4608,4608,2,42,1,96,8,0.856771,0.319355,1000,9216,173,1,
2,1,168960,265.726,297.315,11520,13,2,13,0,12,0.364109,64,25872,1,63,333,Tesla C2050,94,18,4,20,1,2,6004,148896,5760,5760,2,42,1,96,10,0.88125,0.364165,1000,11520,173,1,
2,1,90112,273.671,365.867,6144,13,2,13,0,12,0.353532,64,15600,1,47,1000,Tesla C2050,126,6,4,20,1,2,6004,66528,3072,3072,2,42,1,128,4,0.738281,0.353593,1000,6144,173,1,
2,1,135168,292.985,352.52,9216,13,2,13,0,12,0.330224,64,21840,1,47,600,Tesla C2050,126,10,4,20,1,2,6004,110880,4608,4608,2,42,1,128,6,0.820312,0.330283,1000,9216,173,1,
2,1,180224,263.674,302.549,12288,13,2,13,0,12,0.36596,64,28080,1,47,428,Tesla C2050,126,14,4,20,1,2,5996,155232,6144,6144,2,42,1,128,8,0.861328,0.36602,1000,12288,173,1,
2,1,33792,256.709,585.981,1536,13,2,13,0,12,0.376898,64,4080,1,214,1500,Tesla C2050,28,4,4,20,1,2,6006,14784,1536,768,3,42,1,32,4,0.4375,0.376956,1000,3072,173,1,
2,1,50688,343.524,588.113,2304,13,2,13,0,12,0.281633,64,5712,1,214,750,Tesla C2050,28,8,4,20,1,2,6006,29568,2304,1152,3,42,1,32,6,0.583333,0.281692,1000,4608,173,1,
2,1,67584,352.264,536.068,3072,13,2,13,0,12,0.274642,64,7344,1,214,500,Tesla C2050,28,12,4,20,1,2,6006,44352,3072,1536,3,42,1,32,8,0.65625,0.274703,1000,6144,173,1,
2,1,84480,372.315,531.169,3840,13,2,13,0,12,0.259813,64,8976,1,214,375,Tesla C2050,28,16,4,20,1,2,6006,59136,3840,1920,3,42,1,32,10,0.7,0.259909,1000,7680,173,1,
2,1,101376,389.786,533.851,4608,13,2,13,0,12,0.2482,64,10608,1,214,300,Tesla C2050,28,20,4,20,1,2,6006,73920,4608,2304,3,42,1,32,12,0.729167,0.248259,1000,9216,173,1,
2,1,67584,261.565,558.006,3072,13,2,13,0,12,0.369901,64,7920,1,100,1500,Tesla C2050,60,4,4,20,1,2,6006,31680,3072,1536,3,42,1,64,4,0.46875,0.369957,1000,6144,173,1,
2,1,101376,340.693,545.108,4608,13,2,13,0,12,0.283975,64,11088,1,100,750,Tesla C2050,60,8,4,20,1,2,6006,63360,4608,2304,3,42,1,64,6,0.625,0.284033,1000,9216,173,1,
2,1,135168,387.554,551.188,6144,13,2,13,0,12,0.249628,64,14256,1,100,500,Tesla C2050,60,12,4,20,1,2,6006,95040,6144,3072,3,42,1,64,8,0.703125,0.249689,1000,12288,173,1,
2,1,168960,399.289,532.385,7680,13,2,13,0,12,0.24229,64,17424,1,100,375,Tesla C2050,60,16,4,20,1,2,6006,126720,7680,3840,3,42,1,64,10,0.75,0.242351,1000,15360,173,1,
2,1,202752,410.103,524.932,9216,13,2,13,0,12,0.235897,64,20592,1,100,300,Tesla C2050,60,20,4,20,1,2,6006,158400,9216,4608,3,42,1,64,12,0.78125,0.23596,1000,18432,173,1,
2,1,101376,259.67,540.113,4608,13,2,13,0,12,0.3726,64,11760,1,65,1500,Tesla C2050,92,4,4,20,1,2,6006,48576,4608,2304,3,42,1,96,4,0.479167,0.372658,1000,9216,173,1,
2,1,152064,335.352,523.15,6912,13,2,13,0,12,0.288499,64,16464,1,65,750,Tesla C2050,92,8,4,20,1,2,6006,97152,6912,3456,3,42,1,96,6,0.638889,0.288556,1000,13824,173,1,
2,1,202752,364.291,505.15,9216,13,2,13,0,12,0.265578,64,21168,1,65,500,Tesla C2050,92,12,4,20,1,2,6006,145728,9216,4608,3,42,1,96,8,0.71875,0.265634,1000,18432,173,1,
2,1,253440,333.736,433.856,11520,13,2,13,0,12,0.289896,64,25872,1,65,375,Tesla C2050,92,16,4,20,1,2,6006,194304,11520,5760,3,42,1,96,10,0.766667,0.289954,1000,23040,173,1,
2,1,135168,262.684,537.977,6144,13,2,13,0,12,0.368323,64,15600,1,48,1500,Tesla C2050,124,4,4,20,1,2,6006,65472,6144,3072,3,42,1,128,4,0.484375,0.368382,1000,12288,173,1,
2,1,202752,333.406,512.111,9216,13,2,13,0,12,0.290184,64,21840,1,48,750,Tesla C2050,124,8,4,20,1,2,6006,130944,9216,4608,3,42,1,128,6,0.645833,0.290241,1000,18432,173,1,
2,1,270336,322.358,440.126,12288,13,2,13,0,12,0.300124,64,28080,1,48,500,Tesla C2050,124,12,4,20,1,2,6006,196416,12288,6144,3,42,1,128,8,0.726562,0.300188,1000,24576,173,1,
2,1,45056,169.588,832.111,1536,13,2,13,0,12,0.570552,64,4080,1,230,3000,Tesla C2050,26,2,4,20,1,2,6008,9152,2304,768,4,42,1,32,4,0.203125,0.570607,1000,4608,173,1,
2,1,67584,329.097,807.384,2304,13,2,13,0,12,0.293976,64,5712,1,230,1000,Tesla C2050,26,6,4,20,1,2,6008,27456,3456,1152,4,42,1,32,6,0.40625,0.294041,1000,6912,173,1,
2,1,90112,375.829,737.627,3072,13,2,13,0,12,0.257421,64,7344,1,230,600,Tesla C2050,26,10,4,20,1,2,6008,45760,4608,1536,4,42,1,32,8,0.507812,0.257479,1000,9216,173,1,
2,1,112640,416.701,729.246,3840,13,2,13,0,12,0.232165,64,8976,1,230,428,Tesla C2050,26,14,4,20,1,2,6008,64064,5760,1920,4,42,1,32,10,0.56875,0.232224,1000,11520,173,1,
2,1,135168,446.03,728.777,4608,13,2,13,0,12,0.216888,64,10608,1,230,333,Tesla C2050,26,18,4,20,1,2,6008,82368,6912,2304,4,42,1,32,12,0.609375,0.216954,1000,13824,173,1,
2,1,90112,175.279,770.294,3072,13,2,13,0,12,0.552024,64,7920,1,103,3000,Tesla C2050,58,2,4,20,1,2,6008,20416,4608,1536,4,42,1,64,4,0.226562,0.552079,1000,9216,173,1,
2,1,135168,336.079,738.479,4608,13,2,13,0,12,0.287874,64,11088,1,103,1000,Tesla C2050,58,6,4,20,1,2,6008,61248,6912,2304,4,42,1,64,6,0.453125,0.287932,1000,13824,173,1,
2,1,180224,426.921,750.47,6144,13,2,13,0,12,0.226601,64,14256,1,103,600,Tesla C2050,58,10,4,20,1,2,6008,102080,9216,3072,4,42,1,64,8,0.566406,0.226665,1000,18432,173,1,
2,1,225280,462.653,725.177,7680,13,2,13,0,12,0.209097,64,17424,1,103,428,Tesla C2050,58,14,4,20,1,2,6008,142912,11520,3840,4,42,1,64,10,0.634375,0.209159,1000,23040,173,1,
2,1,270336,487.408,713.285,9216,13,2,13,0,12,0.198474,64,20592,1,103,333,Tesla C2050,58,18,4,20,1,2,6008,183744,13824,4608,4,42,1,64,12,0.679688,0.198536,1000,27648,173,1,
2,1,135168,174.489,737.043,4608,13,2,13,0,12,0.554518,64,11760,1,66,3000,Tesla C2050,90,2,4,20,1,2,6008,31680,6912,2304,4,42,1,96,4,0.234375,0.554578,1000,13824,173,1,
2,1,202752,342.753,723.894,6912,13,2,13,0,12,0.282263,64,16464,1,66,1000,Tesla C2050,90,6,4,20,1,2,6008,95040,10368,3456,4,42,1,96,6,0.46875,0.282326,1000,20736,173,1,
