Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,num_fp,shared_stores,
1,1,13824,60.1506,121.264,1920,5,2,5,0,2,0.574493,64,2352,1,63,3000,Tesla C2050,94,2,4,11,1,0,6004,6768,384,384,2,12,1,96,4,0.489583,0.574558,1000,1920,24,1,
1,1,20736,76.9193,116.302,2880,5,2,5,0,2,0.449247,64,3136,1,63,1500,Tesla C2050,94,4,4,11,1,0,6004,13536,576,576,2,12,1,96,6,0.652778,0.449302,1000,2880,24,1,
1,1,27648,89.7525,120.627,3840,5,2,5,0,2,0.385001,64,3920,1,63,1000,Tesla C2050,94,6,4,11,1,0,6004,20304,768,768,2,12,1,96,8,0.734375,0.385059,1000,3840,24,1,
1,1,34560,73.7621,92.9403,4800,5,2,5,0,2,0.468484,64,4704,1,63,750,Tesla C2050,94,8,4,11,1,0,6004,27072,960,960,2,12,1,96,10,0.783333,0.468533,1000,4800,24,1,
1,1,18432,63.1844,126.706,2560,5,2,5,0,2,0.546919,64,3120,1,47,3000,Tesla C2050,126,2,4,11,1,0,6004,9072,512,512,2,12,1,128,4,0.492188,0.54697,1000,2560,24,1,
1,1,27648,82.8078,124.543,3840,5,2,5,0,2,0.417294,64,4160,1,47,1500,Tesla C2050,126,4,4,11,1,0,6004,18144,768,768,2,12,1,128,6,0.65625,0.417352,1000,3840,24,1,
1,1,36864,71.3517,95.3894,5120,5,2,5,0,2,0.484311,64,5200,1,47,1000,Tesla C2050,126,6,4,11,1,0,6004,27216,1024,1024,2,12,1,128,8,0.738281,0.484361,1000,5120,24,1,
1,1,10368,46.2158,158.243,960,5,2,5,0,2,0.747749,64,1088,1,214,3000,Tesla C2050,28,2,4,11,1,0,6006,3024,384,192,3,12,1,32,6,0.291667,0.747797,1000,1920,24,1,
1,1,13824,67.18,153.349,1280,5,2,5,0,2,0.514384,64,1360,1,214,1500,Tesla C2050,28,4,4,11,1,0,6006,6048,512,256,3,12,1,32,8,0.4375,0.514439,1000,2560,24,1,
1,1,17280,76.9258,146.33,1600,5,2,5,0,2,0.449205,64,1632,1,214,1000,Tesla C2050,28,6,4,11,1,0,6006,9072,640,320,3,12,1,32,10,0.525,0.449264,1000,3200,24,1,
