Total FP,fb_subp1_read_sectors,Elements/Thread,num_fields,phase_limit,Device GFlop/s,l1_global_load_hit,Arithmetic Intensity,Global Loads/Block,phase3_shared_loads,Dimensions,Time Steps,Local Memory Size,Useful FP,EventElapsed,Max Work-Group Size,Padding,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,Actual GFlop/s,Padded Size,Max Blocks,Num Blocks (Shared),Shared Stores/Block,Global Stores/Block,Time Tile Size,Global Memory Size,phase2_global_loads,phase2_shared_loads,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,fb_subp0_read_sectors,Real Size,Problem Size,shared_stores,Max Compute Units,
1032192,1915034.875000,4,1,0,28.2178,151591.625000,1,16128,5,3,64,49152,1032192,0.112308,1024,1,16224,48,8,8,166831.625000,4,20,1,28.2178,194,8,4,0,2304,1,2817720320,7,0,7,4,24,6,1,0.112372,1000,0,1918316.046875,192,200,1,14,
1548288,1812863.640625,4,1,0,23.8979,146815.750000,1,24192,5,3,64,49152,1548288,0.132618,1024,1,21632,32,8,8,179922.125000,4,20,1,23.8979,194,8,3,0,3456,1,2817720320,7,0,7,6,24,6,1,0.132685,1000,0,1814372.546875,192,200,1,14,
688128,1978456.484375,4,1,0,23.7172,124082.343750,1,10752,5,3,64,49152,688128,0.133631,1024,1,14144,96,8,6,205499.765625,4,20,1,23.7172,194,8,4,0,1536,1,2817720320,7,0,7,2,24,8,1,0.133696,1000,0,1979784.812500,192,200,1,14,
1376256,1968755.843750,4,1,0,22.1957,111551.093750,1,21504,5,3,64,49152,1376256,0.142796,1024,1,21216,48,8,6,213782.718750,4,20,1,22.1957,194,8,3,0,3072,1,2817720320,7,0,7,4,24,8,1,0.142861,1000,0,1971165.921875,192,200,1,14,
229376,1668385.500000,4,1,0,38.1722,101957.468750,1,3584,5,3,64,49152,229376,0.082992,1024,1,5440,96,6,24,118028.843750,4,20,1,38.1722,194,8,10,0,512,1,2817720320,7,0,7,2,32,2,1,0.0830681,1000,0,1670493.218750,192,200,1,14,
458752,1781553.515625,4,1,0,34.6334,91297.562500,1,7168,5,3,64,49152,458752,0.0914787,1024,1,8160,48,6,24,127186.531250,4,20,1,34.6334,194,8,7,0,1024,1,2817720320,7,0,7,4,32,2,1,0.0915558,1000,0,1783737.234375,192,200,1,14,
688128,1692835.203125,4,1,0,32.7115,89299.000000,1,10752,5,3,64,49152,688128,0.0968714,1024,1,10880,32,6,24,128929.906250,4,20,1,32.7115,194,8,5,0,1536,1,2817720320,7,0,7,6,32,2,1,0.096935,1000,0,1693407.890625,192,200,1,14,
917504,1649391.562500,4,1,0,31.7194,81828.296875,1,14336,5,3,64,49152,917504,0.0998985,1024,1,13600,24,6,24,135486.593750,4,20,1,31.7194,194,8,4,0,2048,1,2817720320,7,0,7,8,32,2,1,0.099967,1000,0,1649710.843750,192,200,1,14,
458752,1738193.843750,4,1,0,34.893,85135.656250,1,7168,5,3,64,49152,458752,0.090812,1024,1,9792,96,6,12,133728.828125,4,20,1,34.893,194,8,6,0,1024,1,2817720320,7,0,7,2,32,4,1,0.0908749,1000,0,1739500.937500,192,200,1,14,
917504,1798733.078125,4,1,0,31.7702,85451.078125,1,14336,5,3,64,49152,917504,0.0997404,1024,1,14688,48,6,12,135017.031250,4,20,1,31.7702,194,8,4,0,2048,1,2817720320,7,0,7,4,32,4,1,0.099807,1000,0,1800702.578125,192,200,1,14,
1376256,1708911.421875,4,1,0,31.2235,79357.921875,1,21504,5,3,64,49152,1376256,0.10149,1024,1,19584,32,6,12,137298.140625,4,20,1,31.2235,194,8,3,0,3072,1,2817720320,7,0,7,6,32,4,1,0.101555,1000,0,1707617.640625,192,200,1,14,
1835008,1637854.109375,4,1,0,31.4517,89478.500000,1,28672,5,3,64,49152,1835008,0.100754,1024,1,24480,24,6,12,128720.437500,4,20,1,31.4517,194,8,3,0,4096,1,2817720320,7,0,7,8,32,4,1,0.100818,1000,0,1639306.171875,192,200,1,14,
688128,1775647.453125,4,1,0,33.9068,92475.781250,1,10752,5,3,64,49152,688128,0.0934518,1024,1,14144,96,6,8,138496.921875,4,20,1,33.9068,194,8,4,0,1536,1,2817720320,7,0,7,2,32,6,1,0.093518,1000,0,1775676.156250,192,200,1,14,
1376256,1805861.296875,4,1,0,31.2145,76363.046875,1,21504,5,3,64,49152,1376256,0.101518,1024,1,21216,48,6,8,141403.390625,4,20,1,31.2145,194,8,3,0,3072,1,2817720320,7,0,7,4,32,6,1,0.101584,1000,0,1808021.546875,192,200,1,14,
917504,1785846.953125,4,1,0,35.0689,87495.218750,1,14336,5,3,64,49152,917504,0.0903549,1024,1,18496,96,6,6,134084.453125,4,20,1,35.0689,194,8,3,0,2048,1,2817720320,7,0,7,2,32,8,1,0.0904191,1000,0,1787933.140625,192,200,1,14,
1835008,1792018.218750,4,1,0,31.0571,85627.328125,1,28672,5,3,64,49152,1835008,0.102034,1024,1,27744,48,6,6,132980.171875,4,20,1,31.0571,194,8,2,0,4096,1,2817720320,7,0,7,4,32,8,1,0.102099,1000,0,1793156.718750,192,200,1,14,
114688,4842282.125000,4,1,0,41.0833,1246081.281250,1,1792,5,3,64,49152,32256,0.300903,1024,2,2400,99,33,33,825978.343750,4,20,1,11.5547,202,8,21,256,256,2,2817720320,7,0,7,4,8,2,0.28125,0.300965,1000,1792,4842860.562500,198,200,1,14,
172032,3163707.781250,4,1,0,37.57,757351.531250,1,2688,5,3,64,49152,64512,0.224993,1024,2,3200,48,32,32,706413.187500,4,20,1,14.0887,196,8,16,384,384,2,2817720320,7,0,7,6,8,2,0.375,0.225066,1000,2688,3166120.250000,192,200,1,14,
229376,3005257.312500,4,1,0,33.4476,604530.000000,1,3584,5,3,64,49152,96768,0.246385,1024,2,4000,33,33,33,807732.781250,4,20,1,14.1107,202,8,13,512,512,2,2817720320,7,0,7,8,8,2,0.421875,0.246448,1000,3584,3006092.156250,198,200,1,14,
229376,2965873.218750,4,1,0,31.9398,416410.125000,1,3584,5,3,64,49152,75264,0.202628,1024,2,4320,84,28,12,685157.656250,4,20,1,10.4803,172,8,12,512,512,2,2817720320,7,0,7,4,8,4,0.328125,0.202691,1000,3584,2968692.218750,168,200,1,14,
344064,2145955.406250,4,1,0,27.5262,302427.312500,1,5376,5,3,64,49152,150528,0.176325,1024,2,5760,42,28,12,528712.656250,4,20,1,12.0427,172,8,9,768,768,2,2817720320,7,0,7,6,8,4,0.4375,0.176393,1000,5376,2146952.343750,168,200,1,14,
458752,1872697.156250,4,1,0,27.8243,209244.125000,1,7168,5,3,64,49152,225792,0.155051,1024,2,7200,28,28,12,527478.562500,4,20,1,13.6948,172,8,7,1024,1024,2,2817720320,7,0,7,8,8,4,0.492188,0.155114,1000,7168,1872407.500000,168,200,1,14,
344064,4925575.281250,4,1,0,28.0865,503275.593750,1,5376,5,3,64,49152,118272,0.360136,1024,2,6240,99,33,9,1222164.968750,4,20,1,9.65472,202,8,8,768,768,2,2817720320,7,0,7,4,8,6,0.34375,0.360192,1000,5376,4927833.625000,198,200,1,14,
516096,989477.812500,4,1,0,25.3826,106792.375000,1,8064,5,3,64,49152,236544,0.0885131,1024,2,8320,33,22,6,276810.000000,4,20,1,11.6337,136,8,6,1152,1152,2,2817720320,7,0,7,6,8,6,0.458333,0.0885692,1000,8064,991407.593750,132,200,1,14,
688128,3150011.500000,4,1,0,26.2203,293137.218750,1,10752,5,3,64,49152,354816,0.257137,1024,2,10400,33,33,9,857893.937500,4,20,1,13.5199,202,8,5,1536,1536,2,2817720320,7,0,7,8,8,6,0.515625,0.257218,1000,10752,3150959.906250,198,200,1,14,
458752,3728753.281250,4,1,0,27.937,371669.437500,1,7168,5,3,64,49152,161280,0.265964,1024,2,8160,90,30,6,897811.906250,4,20,1,9.82161,184,8,7,1024,1024,2,2817720320,7,0,7,4,8,8,0.351562,0.266019,1000,7168,3726107.656250,180,200,1,14,
688128,2708521.843750,4,1,0,23.18,228700.093750,1,10752,5,3,64,49152,322560,0.240401,1024,2,10880,45,30,6,724539.656250,4,20,1,10.8656,184,8,5,1536,1536,2,2817720320,7,0,7,6,8,8,0.46875,0.240459,1000,10752,2711101.156250,180,200,1,14,
917504,2545991.562500,4,1,0,25.0665,198001.718750,1,14336,5,3,64,49152,483840,0.197591,1024,2,13600,30,30,6,650171.781250,4,20,1,13.2187,184,8,4,2048,2048,2,2817720320,7,0,7,8,8,8,0.527344,0.197655,1000,14336,2557490.656250,180,200,1,14,
229376,2674471.812500,4,1,0,65.4611,427874.156250,1,3584,5,3,64,49152,75264,0.0988278,1024,2,4320,84,12,28,241012.500000,4,20,1,21.4794,172,8,12,512,512,2,2817720320,7,0,7,4,16,2,0.328125,0.098897,1000,3584,2674978.531250,168,200,1,14,
458752,1652006.593750,4,1,0,60.8814,279347.406250,1,7168,5,3,64,49152,225792,0.070821,1024,2,7200,28,12,28,166847.375000,4,20,1,29.9651,172,8,7,1024,1024,2,2817720320,7,0,7,8,16,2,0.492188,0.0708909,1000,7168,1652258.843750,168,200,1,14,
458752,4246629.093750,4,1,0,56.0595,488676.906250,1,7168,5,3,64,49152,175616,0.15712,1024,2,7776,98,14,14,417578.937500,4,20,1,21.4603,200,8,7,1024,1024,2,2817720320,7,0,7,4,16,4,0.382812,0.157185,1000,7168,4246937.625000,196,200,1,14,
917504,1663528.500000,4,1,0,44.9018,137244.625000,1,14336,5,3,64,49152,526848,0.0823248,1024,2,12960,28,12,12,243210.937500,4,20,1,25.7835,172,8,4,2048,2048,2,2817720320,7,0,7,8,16,4,0.574219,0.0823882,1000,14336,1664496.281250,168,200,1,14,
688128,1798472.750000,4,1,0,47.2717,165048.781250,1,10752,5,3,64,49152,275968,0.0861945,1024,2,11232,77,11,7,253516.031250,4,20,1,18.9579,158,8,5,1536,1536,2,2817720320,7,0,7,4,16,6,0.401042,0.0863078,1000,10752,1800207.500000,154,200,1,14,
344064,4178345.375000,4,1,0,72.7619,744438.781250,1,5376,5,3,64,49152,118272,0.138973,1024,2,6240,99,9,33,301121.937500,4,20,1,25.0119,202,8,8,768,768,2,2817720320,7,0,7,4,24,2,0.34375,0.139036,1000,5376,4177549.531250,198,200,1,14,
688128,2583303.281250,4,1,0,62.0072,462615.750000,1,10752,5,3,64,49152,354816,0.108701,1024,2,10400,33,9,33,233632.968750,4,20,1,31.9725,202,8,5,1536,1536,2,2817720320,7,0,7,8,24,2,0.515625,0.108767,1000,10752,2582302.625000,198,200,1,14,
688128,1799659.687500,4,1,0,70.1368,287857.937500,1,10752,5,3,64,49152,275968,0.0580962,1024,2,11232,77,7,11,134955.062500,4,20,1,28.1278,158,8,5,1536,1536,2,2817720320,7,0,7,4,24,4,0.401042,0.0581708,1000,10752,1799460.937500,154,200,1,14,
1032192,4222101.687500,4,1,0,54.7076,425420.500000,1,16128,5,3,64,49152,433664,0.151221,1024,2,16224,99,9,9,428885.062500,4,20,1,22.9848,202,8,4,2304,2304,2,2817720320,7,0,7,4,24,6,0.420139,0.151298,1000,16128,4222179.343750,198,200,1,14,
1835008,2835192.343750,4,1,0,53.3347,157846.375000,1,28672,5,3,64,49152,806400,0.111415,1024,2,27744,90,6,6,251274.781250,4,20,1,23.4381,184,8,2,4096,4096,2,2817720320,7,0,7,4,32,8,0.439453,0.111474,1000,28672,2836136.656250,180,200,1,14,
172032,7371383.863636,4,1,0,52.4504,3751565.136364,1,2688,5,3,64,49152,14336,0.819923,1024,3,3200,100,50,50,3645447.318182,4,21,1,4.37086,206,8,16,768,384,3,2817720320,7,0,7,6,8,2,0.0833333,0.819975,1000,5376,7376278.818182,200,200,1,14,
229376,4822110.227273,4,1,0,54.6622,2784900.136364,1,3584,5,3,64,49152,28672,0.524474,1024,3,4000,50,50,50,2134806.818182,4,21,1,6.83277,206,8,13,1024,512,3,2817720320,7,0,7,8,8,2,0.125,0.524531,1000,7168,4823841.318182,200,200,1,14,
344064,6635619.045455,4,1,0,41.9082,2463169.681818,1,5376,5,3,64,49152,43008,0.605246,1024,3,5760,96,48,16,1899775.000000,4,20,1,5.23852,198,8,9,1536,768,3,2817720320,7,0,7,6,8,4,0.125,0.605303,1000,10752,6636269.090909,192,200,1,14,
458752,4225275.090909,4,1,0,41.2659,935842.863636,1,7168,5,3,64,49152,86016,0.409757,1024,3,7200,48,48,16,1939321.409091,4,20,1,7.73736,198,8,7,2048,1024,3,2817720320,7,0,7,8,8,4,0.1875,0.409816,1000,14336,4227107.590909,192,200,1,14,
516096,7481840.500000,4,1,0,38.984,1744838.272727,1,8064,5,3,64,49152,71680,0.661869,1024,3,8320,100,50,10,2672587.818182,4,20,1,5.41445,206,8,6,2304,1152,3,2817720320,7,0,7,6,8,6,0.138889,0.661933,1000,16128,7485210.818182,200,200,1,14,
688128,4935927.000000,4,1,0,36.8805,773753.318182,1,10752,5,3,64,49152,143360,0.466402,1024,3,10400,50,50,10,2161515.000000,4,20,1,7.68344,206,8,5,3072,1536,3,2817720320,7,0,7,8,8,6,0.208333,0.466458,1000,21504,4937733.681818,200,200,1,14,
688128,7164350.136364,4,1,0,33.7873,1315593.000000,1,10752,5,3,64,49152,100352,0.684549,1024,3,10880,98,49,7,2648743.045455,4,20,1,4.92731,202,8,5,3072,1536,3,2817720320,7,0,7,6,8,8,0.145833,0.684599,1000,21504,7169345.181818,196,200,1,14,
917504,4827453.272727,4,1,0,36.0336,652923.818182,1,14336,5,3,64,49152,200704,0.427889,1024,3,13600,49,49,7,1976349.681818,4,20,1,7.88236,202,8,4,4096,2048,3,2817720320,7,0,7,8,8,8,0.21875,0.427947,1000,28672,4830312.363636,196,200,1,14,
458752,3887564.409091,4,1,0,73.7084,1114401.363636,1,7168,5,3,64,49152,86016,0.229371,1024,3,7200,48,16,48,633834.636364,4,21,1,13.8203,198,8,7,2048,1024,3,2817720320,7,0,7,8,16,2,0.1875,0.229437,1000,14336,3889551.454545,192,200,1,14,
917504,3893586.045455,4,1,0,59.3974,476064.772727,1,14336,5,3,64,49152,258048,0.189742,1024,3,12960,48,16,16,689917.045455,4,20,1,16.7055,198,8,4,4096,2048,3,2817720320,7,0,7,8,16,4,0.28125,0.189811,1000,28672,3897288.136364,192,200,1,14,
1376256,3279438.636364,4,1,0,50.9921,267779.500000,1,21504,5,3,64,49152,430080,0.163901,1024,3,18720,45,15,9,594961.727273,4,20,1,15.935,186,8,3,6144,3072,3,2817720320,7,0,7,8,16,6,0.3125,0.163962,1000,43008,3282270.363636,180,200,1,14,
1835008,2724970.272727,4,1,0,43.276,184592.772727,1,28672,5,3,64,49152,602112,0.149533,1024,3,24480,42,14,6,484010.318182,4,20,1,14.1999,174,8,3,8192,4096,3,2817720320,7,0,7,8,16,8,0.328125,0.149596,1000,57344,2722292.318182,168,200,1,14,
688128,4217221.500000,4,1,0,70.8183,1148991.454545,1,10752,5,3,64,49152,143360,0.242859,1024,3,10400,50,10,50,629165.909091,4,21,1,14.7538,206,8,5,3072,1536,3,2817720320,7,0,7,8,24,2,0.208333,0.24292,1000,21504,4217954.545455,200,200,1,14,
1376256,3146898.954545,4,1,0,60.8528,408682.954545,1,21504,5,3,64,49152,430080,0.137327,1024,3,18720,45,9,15,453957.590909,4,20,1,19.0165,186,8,3,6144,3072,3,2817720320,7,0,7,8,24,4,0.3125,0.137393,1000,43008,3148785.636364,180,200,1,14,
917504,3683170.636364,4,1,0,95.8741,599515.000000,1,14336,5,3,64,49152,200704,0.16077,1024,3,13600,49,7,49,466468.863636,4,21,1,20.9725,202,8,4,4096,2048,3,2817720320,7,0,7,8,32,2,0.21875,0.160841,1000,28672,3684668.318182,196,200,1,14,
1835008,2337482.136364,4,1,0,67.4346,162675.000000,1,28672,5,3,64,49152,602112,0.0959346,1024,3,24480,42,6,14,284641.090909,4,20,1,22.127,174,8,3,8192,4096,3,2817720320,7,0,7,8,32,4,0.328125,0.0960028,1000,57344,2337710.545455,168,200,1,14,
229376,10305405.500000,4,1,0,73.9402,29224916.062500,1,3584,5,3,64,49152,3584,3.10217,1024,4,4000,100,100,100,9950815.062500,4,20,1,1.15532,208,8,13,1536,512,4,2817720320,7,0,7,8,8,2,0.015625,3.10218,1000,10752,10321681.000000,200,200,1,14,
458752,10308040.750000,4,1,0,64.8753,6909672.500000,1,7168,5,3,64,49152,17920,1.41422,1024,4,7200,100,100,20,8717946.562500,4,20,1,2.53419,208,8,7,3072,1024,4,2817720320,7,0,7,8,8,4,0.0390625,1.41426,1000,21504,10315209.625000,200,200,1,14,
688128,10169437.000000,4,1,0,51.8871,3942232.562500,1,10752,5,3,64,49152,32256,1.42975,1024,4,10400,99,99,11,8748535.125000,4,20,1,2.43221,206,8,5,4608,1536,4,2817720320,7,0,7,8,8,6,0.046875,1.42979,1000,32256,10177053.625000,198,200,1,14,
917504,8044501.500000,4,1,0,51.0039,2520677.625000,1,14336,5,3,64,49152,46592,1.04271,1024,4,13600,91,91,7,6583482.500000,4,20,1,2.59004,190,8,4,6144,2048,4,2817720320,7,0,7,8,8,8,0.0507812,1.04276,1000,43008,8052411.625000,182,200,1,14,
458752,8917744.187500,4,1,0,85.1463,6679041.937500,1,7168,5,3,64,49152,17920,1.07752,1024,4,7200,100,20,100,2791598.250000,4,20,1,3.32603,208,8,7,3072,1024,4,2817720320,7,0,7,8,16,2,0.0390625,1.07756,1000,21504,8921667.937500,200,200,1,14,
917504,8925702.875000,4,1,0,70.1668,1715547.312500,1,14336,5,3,64,49152,89600,0.522983,1024,4,12960,100,20,20,2075006.312500,4,20,1,6.85222,208,8,4,6144,2048,4,2817720320,7,0,7,8,16,4,0.0976562,0.523042,1000,43008,8927039.375000,200,200,1,14,
1376256,6609718.812500,4,1,0,61.1579,730065.125000,1,21504,5,3,64,49152,161280,0.364496,1024,4,18720,90,18,10,1558023.625000,4,20,1,7.16694,188,8,3,9216,3072,4,2817720320,7,0,7,8,16,6,0.117188,0.364554,1000,64512,6611918.875000,180,200,1,14,
1835008,2490096.937500,4,1,0,52.4341,240414.187500,1,28672,5,3,64,49152,232960,0.147809,1024,4,24480,65,13,5,562027.750000,4,20,1,6.65667,138,8,3,12288,4096,4,2817720320,7,0,7,8,16,8,0.126953,0.14786,1000,86016,2493866.062500,130,200,1,14,
688128,8175543.375000,4,1,0,79.8942,5086256.937500,1,10752,5,3,64,49152,32256,0.928527,1024,4,10400,99,11,99,2590261.812500,4,20,1,3.74504,206,8,5,4608,1536,4,2817720320,7,0,7,8,24,2,0.046875,0.928575,1000,32256,8179377.500000,198,200,1,14,
1376256,6476743.875000,4,1,0,70.3969,1115556.375000,1,21504,5,3,64,49152,161280,0.316647,1024,4,18720,90,10,18,1188572.812500,4,20,1,8.24964,188,8,3,9216,3072,4,2817720320,7,0,7,8,24,4,0.117188,0.316709,1000,64512,6484613.250000,180,200,1,14,
917504,5732329.312500,4,1,0,116.24,2337452.812500,1,14336,5,3,64,49152,46592,0.45749,1024,4,13600,91,7,91,1342182.500000,4,20,1,5.90279,190,8,4,6144,2048,4,2817720320,7,0,7,8,32,2,0.0507812,0.457546,1000,43008,5737475.875000,182,200,1,14,
1835008,2120038.500000,4,1,0,82.2372,215951.062500,1,28672,5,3,64,49152,232960,0.0942204,1024,4,24480,65,5,13,317836.562500,4,20,1,10.4403,138,8,3,12288,4096,4,2817720320,7,0,7,8,32,4,0.126953,0.094275,1000,86016,2120887.875000,130,200,1,14,
71680,2592577.796875,5,1,0,18.2456,319007.265625,1,1120,5,3,64,49152,71680,0.196363,1024,1,1920,100,25,20,297909.656250,4,20,1,18.2456,202,8,26,0,160,1,2817720320,7,0,7,2,8,2,1,0.196431,1000,0,2594297.000000,200,200,1,14,
143360,2367845.687500,5,1,0,15.941,234835.812500,1,2240,5,3,64,49152,143360,0.22468,1024,1,2880,50,25,20,375264.406250,4,20,1,15.941,202,8,18,0,320,1,2817720320,7,0,7,4,8,2,1,0.224829,1000,0,2369645.359375,200,200,1,14,
215040,456854.421875,5,1,0,14.9874,45223.109375,1,3360,5,3,64,49152,215040,0.051599,1024,1,3840,20,15,12,85958.921875,4,20,1,14.9874,122,8,13,0,480,1,2817720320,7,0,7,6,8,2,1,0.0516531,1000,0,457685.312500,120,200,1,14,
286720,2213331.937500,5,1,0,13.898,173809.953125,1,4480,5,3,64,49152,286720,0.257811,1024,1,4800,25,25,20,438083.734375,4,20,1,13.898,202,8,11,0,640,1,2817720320,7,0,7,8,8,2,1,0.257879,1000,0,2214907.750000,200,200,1,14,
143360,2494558.859375,5,1,0,15.1813,212946.000000,1,2240,5,3,64,49152,143360,0.235962,1024,1,3520,100,25,10,399491.859375,4,20,1,15.1813,202,8,14,0,320,1,2817720320,7,0,7,2,8,4,1,0.23608,1000,0,2496478.015625,200,200,1,14,
286720,2412027.578125,5,1,0,13.7574,171025.187500,1,4480,5,3,64,49152,286720,0.260442,1024,1,5280,50,25,10,439668.328125,4,20,1,13.7574,202,8,10,0,640,1,2817720320,7,0,7,4,8,4,1,0.260515,1000,0,2414313.687500,200,200,1,14,
430080,520820.906250,5,1,0,12.8974,32755.296875,1,6720,5,3,64,49152,430080,0.0599735,1024,1,7040,20,15,6,98368.859375,4,20,1,12.8974,122,8,7,0,960,1,2817720320,7,0,7,6,8,4,1,0.0600231,1000,0,522742.531250,120,200,1,14,
573440,2584590.921875,5,1,0,12.805,148883.031250,1,8960,5,3,64,49152,573440,0.279829,1024,1,8800,25,25,10,463947.640625,4,20,1,12.805,202,8,6,0,1280,1,2817720320,7,0,7,8,8,4,1,0.27989,1000,0,2574730.078125,200,200,1,14,
215040,433627.781250,5,1,0,14.4549,39837.234375,1,3360,5,3,64,49152,215040,0.0535031,1024,1,5120,60,15,4,90780.968750,4,20,1,14.4549,122,8,10,0,480,1,2817720320,7,0,7,2,8,6,1,0.053556,1000,0,434484.125000,120,200,1,14,
430080,497214.156250,5,1,0,12.8519,34236.500000,1,6720,5,3,64,49152,430080,0.0601854,1024,1,7680,30,15,4,96654.359375,4,20,1,12.8519,122,8,7,0,960,1,2817720320,7,0,7,4,8,6,1,0.060236,1000,0,499616.656250,120,200,1,14,
645120,558213.781250,5,1,0,12.4408,31066.890625,1,10080,5,3,64,49152,645120,0.0621748,1024,1,10240,20,15,4,101318.875000,4,20,1,12.4408,122,8,5,0,1440,1,2817720320,7,0,7,6,8,6,1,0.0622261,1000,0,560587.312500,120,200,1,14,
860160,521648.656250,5,1,0,12.4627,28626.671875,1,13440,5,3,64,49152,860160,0.0620678,1024,1,12800,15,15,4,104576.578125,4,20,1,12.4627,122,8,4,0,1920,1,2817720320,7,0,7,8,8,6,1,0.0621171,1000,0,522289.500000,120,200,1,14,
286720,2386941.625000,5,1,0,13.0557,137801.640625,1,4480,5,3,64,49152,286720,0.274444,1024,1,6720,100,25,5,473363.078125,4,20,1,13.0557,202,8,8,0,640,1,2817720320,7,0,7,2,8,8,1,0.274516,1000,0,2389635.796875,200,200,1,14,
573440,3212096.500000,5,1,0,12.3425,123025.468750,1,8960,5,3,64,49152,573440,0.290312,1024,1,10080,50,25,5,487655.359375,4,20,1,12.3425,202,8,5,0,1280,1,2817720320,7,0,7,4,8,8,1,0.290378,1000,0,3207802.140625,200,200,1,14,
860160,601773.765625,5,1,0,12.3383,31723.265625,1,13440,5,3,64,49152,860160,0.0626907,1024,1,13440,20,15,3,100482.781250,4,20,1,12.3383,122,8,4,0,1920,1,2817720320,7,0,7,6,8,8,1,0.0627429,1000,0,585097.062500,120,200,1,14,
1146880,2730798.484375,5,1,0,11.9806,135424.781250,1,17920,5,3,64,49152,1146880,0.299089,1024,1,16800,25,25,5,478226.046875,4,20,1,11.9806,202,8,3,0,2560,1,2817720320,7,0,7,8,8,8,1,0.29915,1000,0,2734902.546875,200,200,1,14,
143360,922076.796875,5,1,0,29.057,91146.625000,1,2240,5,3,64,49152,143360,0.0630956,1024,1,3456,80,10,16,98121.750000,4,20,1,29.057,162,8,15,0,320,1,2817720320,7,0,7,2,16,2,1,0.0631521,1000,0,923260.687500,160,200,1,14,
286720,1074580.140625,5,1,0,23.9514,68327.328125,1,4480,5,3,64,49152,286720,0.0765387,1024,1,5184,40,10,16,120156.640625,4,20,1,23.9514,162,8,10,0,640,1,2817720320,7,0,7,4,16,2,1,0.0766139,1000,0,1075822.500000,160,200,1,14,
573440,1176867.609375,5,1,0,21.3405,56280.484375,1,8960,5,3,64,49152,573440,0.085913,1024,1,8640,20,10,16,130816.468750,4,20,1,21.3405,162,8,6,0,1280,1,2817720320,7,0,7,8,16,2,1,0.0859871,1000,0,1176192.671875,160,200,1,14,
286720,949747.968750,5,1,0,23.8004,64329.734375,1,4480,5,3,64,49152,286720,0.0770354,1024,1,6336,80,10,8,124486.468750,4,20,1,23.8004,162,8,8,0,640,1,2817720320,7,0,7,2,16,4,1,0.0771,1000,0,951131.531250,160,200,1,14,
573440,1194559.468750,5,1,0,21.4137,54328.703125,1,8960,5,3,64,49152,573440,0.0856278,1024,1,9504,40,10,8,133285.953125,4,20,1,21.4137,162,8,6,0,1280,1,2817720320,7,0,7,4,16,4,1,0.0856931,1000,0,1197226.546875,160,200,1,14,
1146880,1295470.031250,5,1,0,20.2575,49255.625000,1,17920,5,3,64,49152,1146880,0.090512,1024,1,15840,20,10,8,139872.187500,4,20,1,20.2575,162,8,4,0,2560,1,2817720320,7,0,7,8,16,4,1,0.090584,1000,0,1294732.906250,160,200,1,14,
573440,1063713.671875,5,1,0,21.2925,51523.500000,1,8960,5,3,64,49152,573440,0.0861141,1024,1,12096,80,10,4,136824.453125,4,20,1,21.2925,162,8,5,0,1280,1,2817720320,7,0,7,2,16,8,1,0.0861809,1000,0,1063604.734375,160,200,1,14,
1146880,1327612.390625,5,1,0,20.4405,47211.328125,1,17920,5,3,64,49152,1146880,0.0897025,1024,1,18144,40,10,4,142171.312500,4,20,1,20.4405,162,8,3,0,2560,1,2817720320,7,0,7,4,16,8,1,0.0897729,1000,0,1331579.218750,160,200,1,14,
2293760,1161439.140625,5,1,0,18.5199,47245.390625,1,35840,5,3,64,49152,2293760,0.0990214,1024,1,30240,20,10,4,141093.312500,4,20,1,18.5199,162,8,2,0,5120,1,2817720320,7,0,7,8,16,8,1,0.0990829,1000,0,1161112.406250,160,200,1,14,
215040,379854.203125,5,1,0,28.9507,40184.781250,1,3360,5,3,64,49152,215040,0.0266828,1024,1,4992,60,5,12,40272.812500,4,20,1,28.9507,122,8,10,0,480,1,2817720320,7,0,7,2,24,2,1,0.0267401,1000,0,380612.453125,120,200,1,14,
430080,404746.343750,5,1,0,22.9859,29755.125000,1,6720,5,3,64,49152,430080,0.033626,1024,1,7488,30,5,12,50357.359375,4,20,1,22.9859,122,8,7,0,960,1,2817720320,7,0,7,4,24,2,1,0.033679,1000,0,406078.031250,120,200,1,14,
645120,420305.218750,5,1,0,23.0804,29565.515625,1,10080,5,3,64,49152,645120,0.0334888,1024,1,9984,20,5,12,50890.546875,4,20,1,23.0804,122,8,5,0,1440,1,2817720320,7,0,7,6,24,2,1,0.0335412,1000,0,421705.640625,120,200,1,14,
860160,439989.437500,5,1,0,22.8416,28324.093750,1,13440,5,3,64,49152,860160,0.0338425,1024,1,12480,15,5,12,52372.218750,4,20,1,22.8416,122,8,4,0,1920,1,2817720320,7,0,7,8,24,2,1,0.0338919,1000,0,442661.140625,120,200,1,14,
430080,393625.984375,5,1,0,22.8509,28278.000000,1,6720,5,3,64,49152,430080,0.0338263,1024,1,9152,60,5,6,51662.218750,4,20,1,22.8509,122,8,6,0,960,1,2817720320,7,0,7,2,24,4,1,0.0338781,1000,0,394217.171875,120,200,1,14,
