Total FP,Elements/Thread,num_fields,phase_limit,Device GFlop/s,Arithmetic Intensity,Global Loads/Block,phase3_shared_loads,Dimensions,Time Steps,Local Memory Size,Useful FP,num_sfu,EventElapsed,Max Work-Group Size,Padding,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,data_size,Register Usage,phase4_global_stores,Actual GFlop/s,Padded Size,Max Blocks,Num Blocks (Shared),Shared Stores/Block,Global Stores/Block,Time Tile Size,Global Memory Size,phase2_global_loads,phase2_shared_loads,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,num_fp,Problem Size,shared_stores,Max Compute Units,
172032,2,1,3,176.209,1,2688,5,3,64,49152,172032,0,0.0179295,1024,1,3360,48,24,16,Tesla C2050,4,19,1,176.209,194,8,15,0,384,1,2817720320,7,0,7,4,8,6,1,0.0179951,1000,0,192,14,200,1,14,
258048,2,1,3,173.927,1,4032,5,3,64,49152,258048,0,0.0181615,1024,1,4480,32,24,16,Tesla C2050,4,19,1,173.927,194,8,11,0,576,1,2817720320,7,0,7,6,8,6,1,0.0182312,1000,0,192,14,200,1,14,
344064,2,1,3,172.988,1,5376,5,3,64,49152,344064,0,0.0182643,1024,1,5600,24,24,16,Tesla C2050,4,19,1,172.988,194,8,9,0,768,1,2817720320,7,0,7,8,8,6,1,0.0183301,1000,0,192,14,200,1,14,
114688,2,1,3,175.284,1,1792,5,3,64,49152,114688,0,0.0180249,1024,1,2880,96,24,12,Tesla C2050,4,19,1,175.284,194,8,18,0,256,1,2817720320,7,0,7,2,8,8,1,0.01809,1000,0,192,14,200,1,14,
229376,2,1,3,175.43,1,3584,5,3,64,49152,229376,0,0.0180103,1024,1,4320,48,24,12,Tesla C2050,4,19,1,175.43,194,8,12,0,512,1,2817720320,7,0,7,4,8,8,1,0.018075,1000,0,192,14,200,1,14,
344064,2,1,3,173.406,1,5376,5,3,64,49152,344064,0,0.0182216,1024,1,5760,32,24,12,Tesla C2050,4,19,1,173.406,194,8,9,0,768,1,2817720320,7,0,7,6,8,8,1,0.018286,1000,0,192,14,200,1,14,
458752,2,1,3,173.245,1,7168,5,3,64,49152,458752,0,0.0182388,1024,1,7200,24,24,12,Tesla C2050,4,19,1,173.245,194,8,7,0,1024,1,2817720320,7,0,7,8,8,8,1,0.0183029,1000,0,192,14,200,1,14,
57344,2,1,3,164.927,1,896,5,3,64,49152,57344,0,0.01916,1024,1,1728,96,12,48,Tesla C2050,4,19,1,164.927,194,8,29,0,128,1,2817720320,7,0,7,2,16,2,1,0.0192261,1000,0,192,14,200,1,14,
114688,2,1,3,175.266,1,1792,5,3,64,49152,114688,0,0.0180265,1024,1,2592,48,12,48,Tesla C2050,4,19,1,175.266,194,8,19,0,256,1,2817720320,7,0,7,4,16,2,1,0.0180919,1000,0,192,14,200,1,14,
172032,2,1,3,176.463,1,2688,5,3,64,49152,172032,0,0.0178997,1024,1,3456,32,12,48,Tesla C2050,4,19,1,176.463,194,8,15,0,384,1,2817720320,7,0,7,6,16,2,1,0.0179691,1000,0,192,14,200,1,14,
229376,2,1,3,175.333,1,3584,5,3,64,49152,229376,0,0.018016,1024,1,4320,24,12,48,Tesla C2050,4,19,1,175.333,194,8,12,0,512,1,2817720320,7,0,7,8,16,2,1,0.018085,1000,0,192,14,200,1,14,
114688,2,1,3,175.275,1,1792,5,3,64,49152,114688,0,0.0180255,1024,1,2880,96,12,24,Tesla C2050,4,19,1,175.275,194,8,18,0,256,1,2817720320,7,0,7,2,16,4,1,0.018091,1000,0,192,14,200,1,14,
229376,2,1,3,175.111,1,3584,5,3,64,49152,229376,0,0.0180409,1024,1,4320,48,12,24,Tesla C2050,4,19,1,175.111,194,8,12,0,512,1,2817720320,7,0,7,4,16,4,1,0.0181079,1000,0,192,14,200,1,14,
344064,2,1,3,173.385,1,5376,5,3,64,49152,344064,0,0.0182219,1024,1,5760,32,12,24,Tesla C2050,4,19,1,173.385,194,8,9,0,768,1,2817720320,7,0,7,6,16,4,1,0.0182881,1000,0,192,14,200,1,14,
458752,2,1,3,173.169,1,7168,5,3,64,49152,458752,0,0.0182432,1024,1,7200,24,12,24,Tesla C2050,4,19,1,173.169,194,8,7,0,1024,1,2817720320,7,0,7,8,16,4,1,0.018311,1000,0,192,14,200,1,14,
172032,2,1,3,176.178,1,2688,5,3,64,49152,172032,0,0.0179295,1024,1,4032,96,12,16,Tesla C2050,4,19,1,176.178,194,8,13,0,384,1,2817720320,7,0,7,2,16,6,1,0.0179982,1000,0,192,14,200,1,14,
344064,2,1,3,173.018,1,5376,5,3,64,49152,344064,0,0.0182621,1024,1,6048,48,12,16,Tesla C2050,4,19,1,173.018,194,8,9,0,768,1,2817720320,7,0,7,4,16,6,1,0.018327,1000,0,192,14,200,1,14,
516096,2,1,3,173.056,1,8064,5,3,64,49152,516096,0,0.0182548,1024,1,8064,32,12,16,Tesla C2050,4,19,1,173.056,194,8,7,0,1152,1,2817720320,7,0,7,6,16,6,1,0.0183229,1000,0,192,14,200,1,14,
688128,2,1,3,173.435,1,10752,5,3,64,49152,688128,0,0.0182207,1024,1,10080,24,12,16,Tesla C2050,4,19,1,173.435,194,8,5,0,1536,1,2817720320,7,0,7,8,16,6,1,0.0182829,1000,0,192,14,200,1,14,
229376,2,1,3,175.296,1,3584,5,3,64,49152,229376,0,0.0180201,1024,1,5184,96,12,12,Tesla C2050,4,19,1,175.296,194,8,10,0,512,1,2817720320,7,0,7,2,16,8,1,0.0180888,1000,0,192,14,200,1,14,
458752,2,1,3,173.169,1,7168,5,3,64,49152,458752,0,0.0182415,1024,1,7776,48,12,12,Tesla C2050,4,19,1,173.169,194,8,7,0,1024,1,2817720320,7,0,7,4,16,8,1,0.018311,1000,0,192,14,200,1,14,
688128,2,1,3,174.187,1,10752,5,3,64,49152,688128,0,0.0181391,1024,1,10368,32,12,12,Tesla C2050,4,19,1,174.187,194,8,5,0,1536,1,2817720320,7,0,7,6,16,8,1,0.018204,1000,0,192,14,200,1,14,
917504,2,1,3,137.197,1,14336,5,3,64,49152,917504,0,0.0230454,1024,1,12960,24,12,12,Tesla C2050,4,19,1,137.197,194,8,4,0,2048,1,2817720320,7,0,7,8,16,8,1,0.0231121,1000,0,192,14,200,1,14,
86016,2,1,3,174.569,1,1344,5,3,64,49152,86016,0,0.0180973,1024,1,2496,96,8,48,Tesla C2050,4,19,1,174.569,194,8,20,0,192,1,2817720320,7,0,7,2,24,2,1,0.0181642,1000,0,192,14,200,1,14,
172032,2,1,3,176.218,1,2688,5,3,64,49152,172032,0,0.0179226,1024,1,3744,48,8,48,Tesla C2050,4,19,1,176.218,194,8,14,0,384,1,2817720320,7,0,7,4,24,2,1,0.0179942,1000,0,192,14,200,1,14,
258048,2,1,3,174.043,1,4032,5,3,64,49152,258048,0,0.0181512,1024,1,4992,32,8,48,Tesla C2050,4,19,1,174.043,194,8,10,0,576,1,2817720320,7,0,7,6,24,2,1,0.018219,1000,0,192,14,200,1,14,
344064,2,1,3,173.038,1,5376,5,3,64,49152,344064,0,0.0182596,1024,1,6240,24,8,48,Tesla C2050,4,19,1,173.038,194,8,8,0,768,1,2817720320,7,0,7,8,24,2,1,0.0183249,1000,0,192,14,200,1,14,
172032,2,1,3,176.269,1,2688,5,3,64,49152,172032,0,0.0179217,1024,1,4160,96,8,24,Tesla C2050,4,19,1,176.269,194,8,12,0,384,1,2817720320,7,0,7,2,24,4,1,0.0179889,1000,0,192,14,200,1,14,
344064,2,1,3,172.829,1,5376,5,3,64,49152,344064,0,0.0182807,1024,1,6240,48,8,24,Tesla C2050,4,19,1,172.829,194,8,8,0,768,1,2817720320,7,0,7,4,24,4,1,0.018347,1000,0,192,14,200,1,14,
516096,2,1,3,173.169,1,8064,5,3,64,49152,516096,0,0.0182434,1024,1,8320,32,8,24,Tesla C2050,4,19,1,173.169,194,8,6,0,1152,1,2817720320,7,0,7,6,24,4,1,0.018311,1000,0,192,14,200,1,14,
688128,2,1,3,173.48,1,10752,5,3,64,49152,688128,0,0.0182132,1024,1,10400,24,8,24,Tesla C2050,4,19,1,173.48,194,8,5,0,1536,1,2817720320,7,0,7,8,24,4,1,0.0182781,1000,0,192,14,200,1,14,
258048,2,1,3,173.739,1,4032,5,3,64,49152,258048,0,0.0181838,1024,1,5824,96,8,16,Tesla C2050,4,19,1,173.739,194,8,9,0,576,1,2817720320,7,0,7,2,24,6,1,0.0182509,1000,0,192,14,200,1,14,
516096,2,1,3,172.258,1,8064,5,3,64,49152,516096,0,0.0183419,1024,1,8736,48,8,16,Tesla C2050,4,19,1,172.258,194,8,6,0,1152,1,2817720320,7,0,7,4,24,6,1,0.0184078,1000,0,192,14,200,1,14,
774144,2,1,3,132.016,1,12096,5,3,64,49152,774144,0,0.0239519,1024,1,11648,32,8,16,Tesla C2050,4,19,1,132.016,194,8,5,0,1728,1,2817720320,7,0,7,6,24,6,1,0.024019,1000,0,192,14,200,1,14,
344064,2,1,3,172.802,1,5376,5,3,64,49152,344064,0,0.0182778,1024,1,7488,96,8,12,Tesla C2050,4,19,1,172.802,194,8,7,0,768,1,2817720320,7,0,7,2,24,8,1,0.0183499,1000,0,192,14,200,1,14,
688128,2,1,3,173.492,1,10752,5,3,64,49152,688128,0,0.0182109,1024,1,11232,48,8,12,Tesla C2050,4,19,1,173.492,194,8,5,0,1536,1,2817720320,7,0,7,4,24,8,1,0.0182769,1000,0,192,14,200,1,14,
114688,2,1,3,175.275,1,1792,5,3,64,49152,114688,0,0.0180248,1024,1,3264,96,6,48,Tesla C2050,4,19,1,175.275,194,8,16,0,256,1,2817720320,7,0,7,2,32,2,1,0.018091,1000,0,192,14,200,1,14,
229376,2,1,3,175.536,1,3584,5,3,64,49152,229376,0,0.018001,1024,1,4896,48,6,48,Tesla C2050,4,19,1,175.536,194,8,11,0,512,1,2817720320,7,0,7,4,32,2,1,0.018064,1000,0,192,14,200,1,14,
344064,2,1,3,173.51,1,5376,5,3,64,49152,344064,0,0.0182094,1024,1,6528,32,6,48,Tesla C2050,4,19,1,173.51,194,8,8,0,768,1,2817720320,7,0,7,6,32,2,1,0.018275,1000,0,192,14,200,1,14,
458752,2,1,3,173.234,1,7168,5,3,64,49152,458752,0,0.0182386,1024,1,8160,24,6,48,Tesla C2050,4,19,1,173.234,194,8,7,0,1024,1,2817720320,7,0,7,8,32,2,1,0.0183041,1000,0,192,14,200,1,14,
229376,2,1,3,175.093,1,3584,5,3,64,49152,229376,0,0.018042,1024,1,5440,96,6,24,Tesla C2050,4,19,1,175.093,194,8,10,0,512,1,2817720320,7,0,7,2,32,4,1,0.0181098,1000,0,192,14,200,1,14,
458752,2,1,3,173.178,1,7168,5,3,64,49152,458752,0,0.0182412,1024,1,8160,48,6,24,Tesla C2050,4,19,1,173.178,194,8,7,0,1024,1,2817720320,7,0,7,4,32,4,1,0.0183101,1000,0,192,14,200,1,14,
688128,2,1,3,174.223,1,10752,5,3,64,49152,688128,0,0.0181332,1024,1,10880,32,6,24,Tesla C2050,4,19,1,174.223,194,8,5,0,1536,1,2817720320,7,0,7,6,32,4,1,0.0182002,1000,0,192,14,200,1,14,
917504,2,1,3,137.208,1,14336,5,3,64,49152,917504,0,0.0230476,1024,1,13600,24,6,24,Tesla C2050,4,19,1,137.208,194,8,4,0,2048,1,2817720320,7,0,7,8,32,4,1,0.0231102,1000,0,192,14,200,1,14,
344064,2,1,3,172.934,1,5376,5,3,64,49152,344064,0,0.0182714,1024,1,7616,96,6,16,Tesla C2050,4,19,1,172.934,194,8,7,0,768,1,2817720320,7,0,7,2,32,6,1,0.0183358,1000,0,192,14,200,1,14,
688128,2,1,3,173.367,1,10752,5,3,64,49152,688128,0,0.0182203,1024,1,11424,48,6,16,Tesla C2050,4,19,1,173.367,194,8,5,0,1536,1,2817720320,7,0,7,4,32,6,1,0.01829,1000,0,192,14,200,1,14,
458752,2,1,3,173.13,1,7168,5,3,64,49152,458752,0,0.0182436,1024,1,9792,96,6,12,Tesla C2050,4,19,1,173.13,194,8,6,0,1024,1,2817720320,7,0,7,2,32,8,1,0.0183151,1000,0,192,14,200,1,14,
917504,2,1,3,137.304,1,14336,5,3,64,49152,917504,0,0.023027,1024,1,14688,48,6,12,Tesla C2050,4,19,1,137.304,194,8,4,0,2048,1,2817720320,7,0,7,4,32,8,1,0.0230939,1000,0,192,14,200,1,14,
57344,2,1,3,118.303,1,896,5,3,64,49152,10752,0,0.156713,1024,2,1440,99,33,99,Tesla C2050,4,18,1,22.1818,202,8,35,128,128,2,2817720320,7,0,7,4,8,2,0.1875,0.156775,1000,896,198,28,200,1,14,
86016,2,1,3,123.834,1,1344,5,3,64,49152,21504,0,0.102358,1024,2,1920,48,32,96,Tesla C2050,4,18,1,30.9585,196,8,26,192,192,2,2817720320,7,0,7,6,8,2,0.25,0.102424,1000,1344,192,28,200,1,14,
114688,2,1,3,124.348,1,1792,5,3,64,49152,32256,0,0.0993676,1024,2,2400,33,33,99,Tesla C2050,4,18,1,34.9727,202,8,21,256,256,2,2817720320,7,0,7,8,8,2,0.28125,0.099436,1000,1792,198,28,200,1,14,
114688,2,1,3,123.997,1,1792,5,3,64,49152,32256,0,0.0996536,1024,2,2400,99,33,33,Tesla C2050,4,18,1,34.8742,202,8,21,256,256,2,2817720320,7,0,7,4,8,4,0.28125,0.0997169,1000,1792,198,28,200,1,14,
172032,2,1,3,122.175,1,2688,5,3,64,49152,64512,0,0.0691444,1024,2,3200,48,32,32,Tesla C2050,4,18,1,45.8155,196,8,16,384,384,2,2817720320,7,0,7,6,8,4,0.375,0.0692101,1000,2688,192,28,200,1,14,
229376,2,1,3,121.35,1,3584,5,3,64,49152,96768,0,0.0678671,1024,2,4000,33,33,33,Tesla C2050,4,18,1,51.1946,202,8,13,512,512,2,2817720320,7,0,7,8,8,4,0.421875,0.0679281,1000,3584,198,28,200,1,14,
172032,2,1,3,121.694,1,2688,5,3,64,49152,53760,0,0.0686399,1024,2,3360,90,30,18,Tesla C2050,4,18,1,38.0295,184,8,15,384,384,2,2817720320,7,0,7,4,8,6,0.3125,0.0687029,1000,2688,180,28,200,1,14,
258048,2,1,3,119.589,1,4032,5,3,64,49152,107520,0,0.0523711,1024,2,4480,45,30,18,Tesla C2050,4,18,1,49.8288,184,8,11,576,576,2,2817720320,7,0,7,6,8,6,0.416667,0.0524342,1000,4032,180,28,200,1,14,
344064,2,1,3,119.62,1,5376,5,3,64,49152,161280,0,0.0465293,1024,2,5600,30,30,18,Tesla C2050,4,18,1,56.072,184,8,9,768,768,2,2817720320,7,0,7,8,8,6,0.46875,0.0465961,1000,5376,180,28,200,1,14,
229376,2,1,3,120.926,1,3584,5,3,64,49152,75264,0,0.0534712,1024,2,4320,84,28,12,Tesla C2050,4,18,1,39.6788,172,8,12,512,512,2,2817720320,7,0,7,4,8,8,0.328125,0.0535362,1000,3584,168,28,200,1,14,
344064,2,1,3,118.532,1,5376,5,3,64,49152,150528,0,0.040897,1024,2,5760,42,28,12,Tesla C2050,4,18,1,51.8576,172,8,9,768,768,2,2817720320,7,0,7,6,8,8,0.4375,0.0409632,1000,5376,168,28,200,1,14,
458752,2,1,3,117.058,1,7168,5,3,64,49152,225792,0,0.0368053,1024,2,7200,28,28,12,Tesla C2050,4,18,1,57.6146,172,8,7,1024,1024,2,2817720320,7,0,7,8,8,8,0.492188,0.03687,1000,7168,168,28,200,1,14,
114688,2,1,3,129.564,1,1792,5,3,64,49152,25088,0,0.118948,1024,2,2592,98,14,98,Tesla C2050,4,18,1,28.3422,200,8,19,256,256,2,2817720320,7,0,7,4,16,2,0.21875,0.119018,1000,1792,196,28,200,1,14,
229376,2,1,3,121.128,1,3584,5,3,64,49152,75264,0,0.0533819,1024,2,4320,28,12,84,Tesla C2050,4,18,1,39.745,172,8,12,512,512,2,2817720320,7,0,7,8,16,2,0.328125,0.053447,1000,3584,168,28,200,1,14,
229376,2,1,3,128.53,1,3584,5,3,64,49152,75264,0,0.0502993,1024,2,4320,84,12,28,Tesla C2050,4,18,1,42.1738,172,8,12,512,512,2,2817720320,7,0,7,4,16,4,0.328125,0.050369,1000,3584,168,28,200,1,14,
458752,2,1,3,117.077,1,7168,5,3,64,49152,225792,0,0.0368029,1024,2,7200,28,12,28,Tesla C2050,4,18,1,57.6239,172,8,7,1024,1024,2,2817720320,7,0,7,8,16,4,0.492188,0.036864,1000,7168,168,28,200,1,14,
344064,2,1,3,127.987,1,5376,5,3,64,49152,125440,0,0.0262842,1024,2,6048,70,10,14,Tesla C2050,4,18,1,46.662,144,8,9,768,768,2,2817720320,7,0,7,4,16,6,0.364583,0.026345,1000,5376,140,28,200,1,14,
458752,2,1,3,128.486,1,7168,5,3,64,49152,175616,0,0.0685141,1024,2,7776,98,14,14,Tesla C2050,4,18,1,49.186,200,8,7,1024,1024,2,2817720320,7,0,7,4,16,8,0.382812,0.0685811,1000,7168,196,28,200,1,14,
917504,2,1,3,89.0406,1,14336,5,3,64,49152,526848,0,0.0414823,1024,2,12960,28,12,12,Tesla C2050,4,18,1,51.1288,172,8,4,2048,2048,2,2817720320,7,0,7,8,16,8,0.574219,0.0415471,1000,14336,168,28,200,1,14,
344064,2,1,3,128.255,1,5376,5,3,64,49152,118272,0,0.0788077,1024,2,6240,33,9,99,Tesla C2050,4,18,1,44.0876,202,8,8,768,768,2,2817720320,7,0,7,8,24,2,0.34375,0.0788782,1000,5376,198,28,200,1,14,
344064,2,1,3,128.933,1,5376,5,3,64,49152,118272,0,0.0783975,1024,2,6240,99,9,33,Tesla C2050,4,18,1,44.3209,202,8,8,768,768,2,2817720320,7,0,7,4,24,4,0.34375,0.0784631,1000,5376,198,28,200,1,14,
688128,2,1,3,124.84,1,10752,5,3,64,49152,354816,0,0.0539597,1024,2,10400,33,9,33,Tesla C2050,4,18,1,64.3705,202,8,5,1536,1536,2,2817720320,7,0,7,8,24,4,0.515625,0.054024,1000,10752,198,28,200,1,14,
688128,2,1,3,123.979,1,10752,5,3,64,49152,275968,0,0.0328388,1024,2,11232,77,7,11,Tesla C2050,4,18,1,49.7209,158,8,5,1536,1536,2,2817720320,7,0,7,4,24,8,0.401042,0.032908,1000,10752,154,28,200,1,14,
458752,2,1,3,128.371,1,7168,5,3,64,49152,161280,0,0.0578266,1024,2,8160,90,6,30,Tesla C2050,4,18,1,45.1304,184,8,7,1024,1024,2,2817720320,7,0,7,4,32,4,0.351562,0.057893,1000,7168,180,28,200,1,14,
917504,2,1,3,107.31,1,14336,5,3,64,49152,483840,0,0.0461055,1024,2,13600,30,6,30,Tesla C2050,4,18,1,56.5895,184,8,4,2048,2048,2,2817720320,7,0,7,8,32,4,0.527344,0.04617,1000,14336,180,28,200,1,14,
172032,2,1,3,113.206,1,2688,5,3,64,49152,14336,0,0.379847,1024,3,3200,100,50,50,Tesla C2050,4,18,1,9.43386,206,8,16,768,384,3,2817720320,7,0,7,6,8,4,0.0833333,0.379908,1000,5376,200,28,200,1,14,
229376,2,1,3,112.752,1,3584,5,3,64,49152,28672,0,0.254234,1024,3,4000,50,50,50,Tesla C2050,4,18,1,14.094,206,8,13,1024,512,3,2817720320,7,0,7,8,8,4,0.125,0.254293,1000,7168,200,28,200,1,14,
258048,2,1,3,111.369,1,4032,5,3,64,49152,28672,0,0.289571,1024,3,4480,100,50,25,Tesla C2050,4,18,1,12.3743,206,8,11,1152,576,3,2817720320,7,0,7,6,8,6,0.111111,0.289632,1000,8064,200,28,200,1,14,
344064,2,1,3,108.939,1,5376,5,3,64,49152,57344,0,0.197328,1024,3,5600,50,50,25,Tesla C2050,4,18,1,18.1566,206,8,9,1536,768,3,2817720320,7,0,7,8,8,6,0.166667,0.197394,1000,10752,200,28,200,1,14,
344064,2,1,3,107.957,1,5376,5,3,64,49152,43008,0,0.234917,1024,3,5760,96,48,16,Tesla C2050,4,18,1,13.4947,198,8,9,1536,768,3,2817720320,7,0,7,6,8,8,0.125,0.234974,1000,10752,192,28,200,1,14,
458752,2,1,3,103.311,1,7168,5,3,64,49152,86016,0,0.163632,1024,3,7200,48,48,16,Tesla C2050,4,18,1,19.3709,198,8,7,2048,1024,3,2817720320,7,0,7,8,8,8,0.1875,0.163694,1000,14336,192,28,200,1,14,
458752,2,1,3,103.504,1,7168,5,3,64,49152,86016,0,0.163325,1024,3,7200,48,16,48,Tesla C2050,4,18,1,19.4069,198,8,7,2048,1024,3,2817720320,7,0,7,8,16,4,0.1875,0.16339,1000,14336,192,28,200,1,14,
688128,2,1,3,101.683,1,10752,5,3,64,49152,172032,0,0.12467,1024,3,10080,48,16,24,Tesla C2050,4,18,1,25.4207,198,8,5,3072,1536,3,2817720320,7,0,7,8,16,6,0.25,0.124737,1000,21504,192,28,200,1,14,
917504,2,1,3,83.5844,1,14336,5,3,64,49152,258048,0,0.134827,1024,3,12960,48,16,16,Tesla C2050,4,18,1,23.5081,198,8,4,4096,2048,3,2817720320,7,0,7,8,16,8,0.28125,0.134885,1000,28672,192,28,200,1,14,
688128,2,1,3,120.908,1,10752,5,3,64,49152,143360,0,0.142213,1024,3,10400,50,10,50,Tesla C2050,4,18,1,25.1892,206,8,5,3072,1536,3,2817720320,7,0,7,8,24,4,0.208333,0.142283,1000,21504,200,28,200,1,14,
917504,2,1,3,105.681,1,14336,5,3,64,49152,200704,0,0.145844,1024,3,13600,49,7,49,Tesla C2050,4,18,1,23.1178,202,8,4,4096,2048,3,2817720320,7,0,7,8,32,4,0.21875,0.145915,1000,28672,196,28,200,1,14,
229376,2,1,3,108.432,1,3584,5,3,64,49152,3584,0,2.11536,1024,4,4000,100,100,100,Tesla C2050,4,18,1,1.69425,208,8,13,1536,512,4,2817720320,7,0,7,8,8,4,0.015625,2.11539,1000,10752,200,28,200,1,14,
344064,2,1,3,104.891,1,5376,5,3,64,49152,10752,0,1.06089,1024,4,5600,99,99,33,Tesla C2050,4,18,1,3.27784,206,8,9,2304,768,4,2817720320,7,0,7,8,8,6,0.03125,1.06093,1000,16128,198,28,200,1,14,
458752,2,1,3,100.056,1,7168,5,3,64,49152,17920,0,0.916935,1024,4,7200,100,100,20,Tesla C2050,4,18,1,3.90844,208,8,7,3072,1024,4,2817720320,7,0,7,8,8,8,0.0390625,0.916991,1000,21504,200,28,200,1,14,
458752,2,1,3,100.647,1,7168,5,3,64,49152,17920,0,0.911561,1024,4,7200,100,20,100,Tesla C2050,4,18,1,3.93152,208,8,7,3072,1024,4,2817720320,7,0,7,8,16,4,0.0390625,0.911607,1000,21504,200,28,200,1,14,
688128,2,1,3,97.0659,1,10752,5,3,64,49152,53760,0,0.344478,1024,4,10080,90,18,30,Tesla C2050,4,18,1,7.58328,188,8,5,4608,1536,4,2817720320,7,0,7,8,16,6,0.078125,0.344539,1000,32256,180,28,200,1,14,
917504,2,1,3,82.0886,1,14336,5,3,64,49152,89600,0,0.447025,1024,4,12960,100,20,20,Tesla C2050,4,18,1,8.01646,208,8,4,6144,2048,4,2817720320,7,0,7,8,16,8,0.0976562,0.44708,1000,43008,200,28,200,1,14,
688128,2,1,3,121.119,1,10752,5,3,64,49152,32256,0,0.612466,1024,4,10400,99,11,99,Tesla C2050,4,18,1,5.67747,206,8,5,4608,1536,4,2817720320,7,0,7,8,24,4,0.046875,0.612518,1000,32256,198,28,200,1,14,
917504,2,1,3,108.211,1,14336,5,3,64,49152,46592,0,0.491443,1024,4,13600,91,7,91,Tesla C2050,4,18,1,5.49507,190,8,4,6144,2048,4,2817720320,7,0,7,8,32,4,0.0507812,0.491495,1000,43008,182,28,200,1,14,
43008,3,1,3,128.46,1,672,5,3,64,49152,43008,0,0.0246109,1024,1,1280,96,24,32,Tesla C2050,4,20,1,128.46,194,8,39,0,96,1,2817720320,7,0,7,2,8,2,1,0.024684,1000,0,192,21,200,1,14,
86016,3,1,3,217.187,1,1344,5,3,64,49152,86016,0,0.0145317,1024,1,1920,48,24,32,Tesla C2050,4,20,1,217.187,194,8,26,0,192,1,2817720320,7,0,7,4,8,2,1,0.0145998,1000,0,192,21,200,1,14,
129024,3,1,3,226.656,1,2016,5,3,64,49152,129024,0,0.0139221,1024,1,2560,32,24,32,Tesla C2050,4,20,1,226.656,194,8,20,0,288,1,2817720320,7,0,7,6,8,2,1,0.0139899,1000,0,192,21,200,1,14,
172032,3,1,3,221.865,1,2688,5,3,64,49152,172032,0,0.0142201,1024,1,3200,24,24,32,Tesla C2050,4,20,1,221.865,194,8,16,0,384,1,2817720320,7,0,7,8,8,2,1,0.014292,1000,0,192,21,200,1,14,
86016,3,1,3,216.947,1,1344,5,3,64,49152,86016,0,0.0145515,1024,1,2240,96,24,16,Tesla C2050,4,20,1,216.947,194,8,22,0,192,1,2817720320,7,0,7,2,8,4,1,0.014616,1000,0,192,21,200,1,14,
172032,3,1,3,221.913,1,2688,5,3,64,49152,172032,0,0.0142223,1024,1,3360,48,24,16,Tesla C2050,4,20,1,221.913,194,8,15,0,384,1,2817720320,7,0,7,4,8,4,1,0.0142889,1000,0,192,21,200,1,14,
258048,3,1,3,221.928,1,4032,5,3,64,49152,258048,0,0.014222,1024,1,4480,32,24,16,Tesla C2050,4,20,1,221.928,194,8,11,0,576,1,2817720320,7,0,7,6,8,4,1,0.0142879,1000,0,192,21,200,1,14,
344064,3,1,3,221.787,1,5376,5,3,64,49152,344064,0,0.0142321,1024,1,5600,24,24,16,Tesla C2050,4,20,1,221.787,194,8,9,0,768,1,2817720320,7,0,7,8,8,4,1,0.014297,1000,0,192,21,200,1,14,
129024,3,1,3,216.316,1,2016,5,3,64,49152,129024,0,0.00611491,1024,1,3200,72,18,8,Tesla C2050,4,20,1,216.316,146,8,16,0,288,1,2817720320,7,0,7,2,8,6,1,0.0061841,1000,0,144,21,200,1,14,
258048,3,1,3,213.322,1,4032,5,3,64,49152,258048,0,0.00621446,1024,1,4800,36,18,8,Tesla C2050,4,20,1,213.322,146,8,11,0,576,1,2817720320,7,0,7,4,8,6,1,0.00627089,1000,0,144,21,200,1,14,
387072,3,1,3,212.265,1,6048,5,3,64,49152,387072,0,0.00624074,1024,1,6400,24,18,8,Tesla C2050,4,20,1,212.265,146,8,8,0,864,1,2817720320,7,0,7,6,8,6,1,0.00630212,1000,0,144,21,200,1,14,
516096,3,1,3,213.007,1,8064,5,3,64,49152,516096,0,0.00622166,1024,1,8000,18,18,8,Tesla C2050,4,20,1,213.007,146,8,7,0,1152,1,2817720320,7,0,7,8,8,6,1,0.00628018,1000,0,144,21,200,1,14,
172032,3,1,3,221.739,1,2688,5,3,64,49152,172032,0,0.014234,1024,1,4160,96,24,8,Tesla C2050,4,20,1,221.739,194,8,12,0,384,1,2817720320,7,0,7,2,8,8,1,0.0143001,1000,0,192,21,200,1,14,
344064,3,1,3,221.724,1,5376,5,3,64,49152,344064,0,0.0142332,1024,1,6240,48,24,8,Tesla C2050,4,20,1,221.724,194,8,8,0,768,1,2817720320,7,0,7,4,8,8,1,0.0143011,1000,0,192,21,200,1,14,
516096,3,1,3,221.88,1,8064,5,3,64,49152,516096,0,0.0142262,1024,1,8320,32,24,8,Tesla C2050,4,20,1,221.88,194,8,6,0,1152,1,2817720320,7,0,7,6,8,8,1,0.014291,1000,0,192,21,200,1,14,
688128,3,1,3,222.444,1,10752,5,3,64,49152,688128,0,0.014187,1024,1,10400,24,24,8,Tesla C2050,4,20,1,222.444,194,8,5,0,1536,1,2817720320,7,0,7,8,8,8,1,0.0142548,1000,0,192,21,200,1,14,
86016,3,1,3,216.886,1,1344,5,3,64,49152,86016,0,0.0145553,1024,1,2304,96,12,32,Tesla C2050,4,20,1,216.886,194,8,22,0,192,1,2817720320,7,0,7,2,16,2,1,0.0146201,1000,0,192,21,200,1,14,
